"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2022-09-30","98.1","-0.76","6.13","Gilbert, Logan",669127,669302,"strikeout","foul_tip",,,,,1,"Shea Langeliers strikes out on a foul tip.","R","R","R","SEA","OAK","S",2,,1,2,2022,"-0.4","1.6","-0.46","3.26",,,,0,8,"Top",,,,,620443,,,1.7785332832868261,-142.85334344882781,-6.122729704875821,-5.872489831055093,33.2250943130528,-9.092610979385936,"3.28","1.52",,,,"100.4",2194,"7.6",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"52.94",,,"0",1,0,0,,52,4,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",201,"0.046","-0.158"
"SL","2022-09-30","86.5","-0.52","6.36","Gilbert, Logan",669127,669302,,"foul",,,,,7,"Shea Langeliers strikes out on a foul tip.","R","R","R","SEA","OAK","S",,,1,1,2022,"0.51","0.03","-0.53","1.57",,,,0,8,"Top",,,,,620443,,,-1.0959309548670426,-126.04899886883143,-5.4243836614285765,5.71340256602594,23.41684602595384,-30.989334230924143,"3.28","1.52",45,"28.3",35,"88.3",2255,"7.2",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.35",,,,,,,,52,3,"Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard",122,"0","-0.054"
"FF","2022-09-30","96.6","-0.75","6.05","Gilbert, Logan",669127,669302,,"called_strike",,,,,7,"Shea Langeliers strikes out on a foul tip.","R","R","R","SEA","OAK","S",,,1,0,2022,"-0.49","1.49","-0.72","1.52",,,,0,8,"Top",,,,,620443,,,1.215129793959175,-140.4220226846086,-10.12519775590504,-6.738807641808224,30.780207133378262,-10.418215207231011,"3.23","1.55",,,,"99",2112,"7.6",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"52.89",,,,,,,,52,2,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",203,"0","-0.043"
"FF","2022-09-30","96.6","-0.68","6.1","Gilbert, Logan",669127,669302,,"ball",,,,,6,"Shea Langeliers strikes out on a foul tip.","R","R","R","SEA","OAK","B",,,0,0,2022,"-0.32","1.71","0.64","2.54",,,,0,8,"Top",,,,,620443,,,4.343336660149218,-140.48480563956633,-7.996021523322409,-5.224696369559551,30.28357556221903,-7.935708720184647,"3.28","1.44",,,,"98.9",2075,"7.5",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"52.99",,,,,,,,52,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",201,"0","0.033"
"SI","2022-09-30","94.8","-1.42","5.86","Gilbert, Logan",668843,669302,"grounded_into_double_play","hit_into_play",,,,,11,"Conner Capel grounds into a double play, shortstop J.  P. Crawford to first baseman Ty France.   Seth Brown out at 2nd.    Conner Capel out at 1st.","R","L","R","SEA","OAK","X",6,"ground_ball",2,1,2022,"-1.06","1.24","-1.01","2.76",,,664913,1,7,"Top",126.67,153.61,,,620443,,,3.5100569252282328,-138.00956990434415,-5.334105394649022,-14.328040861439643,29.277926863056994,-15.28939956020793,"3.36","1.66",7,"73.8",-21,"96.9",1938,"7.3",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.16",0.049,0.052,"0",1,0,0,2,46,4,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",220,"0.09","-0.427"
"CH","2022-09-30","88","-0.95","6.16","Gilbert, Logan",668843,669302,,"blocked_ball",,,,,14,"Conner Capel grounds into a double play, shortstop J.  P. Crawford to first baseman Ty France.   Seth Brown out at 2nd.    Conner Capel out at 1st.","R","L","R","SEA","OAK","B",,,1,1,2022,"-1.03","1.05","0.28","0.61",,,664913,1,7,"Top",,,,,620443,,,5.225412928095794,-127.79283549730951,-9.719732369736837,-12.3846422451665,23.91784354761535,-18.95886823532106,"3.48","1.77",,,,"89.9",1910,"7.4",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.12",,,,,,,,46,3,"Changeup",1,1,1,1,1,1,1,1,"Standard","Standard",221,"0","0.073"
"CH","2022-09-30","88","-0.87","6.19","Gilbert, Logan",668843,669302,,"blocked_ball",,,,,13,"Conner Capel grounds into a double play, shortstop J.  P. Crawford to first baseman Ty France.   Seth Brown out at 2nd.    Conner Capel out at 1st.","R","L","R","SEA","OAK","B",,,0,1,2022,"-1.22","0.92","-1.01","-0.1",,,664913,1,7,"Top",,,,,620443,,,2.230377033613833,-127.78773161605093,-11.205583325564449,-13.829373415239557,26.051388606964736,-19.98649096921328,"3.46","1.73",,,,"89.4",1819,"7.3",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.23",,,,,,,,46,2,"Changeup",1,1,1,1,1,1,1,1,"Standard","Standard",218,"0","0.031"
"FF","2022-09-30","94.8","-0.91","6.2","Gilbert, Logan",668843,669302,,"foul",,,,,2,"Conner Capel grounds into a double play, shortstop J.  P. Crawford to first baseman Ty France.   Seth Brown out at 2nd.    Conner Capel out at 1st.","R","L","R","SEA","OAK","S",,,0,0,2022,"-0.39","1.54","0.02","3.35",,,664913,1,7,"Top",,,,,620443,,,3.374559817090412,-138.05028474239887,-5.305765488908343,-5.785794944358814,30.3661685895654,-11.556151833057788,"3.36","1.66",140,"81.9",73,"96.6",1978,"7.3",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.23",,,,,,,,46,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",204,"0","-0.048"
"SL","2022-09-30","84.9","-0.77","6.33","Gilbert, Logan",660650,669302,"field_out","hit_into_play",,,,,8,"Dermis Garcia flies out to left fielder Sam Haggerty.","R","R","R","SEA","OAK","X",7,"fly_ball",0,0,2022,"0.59","-0.09","0.11","1.91",,,664913,0,7,"Top",60.26,96.32,,,620443,,,0.8781066090639812,-123.71037058650855,-3.9434496260051892,5.90720719954067,23.648706325122397,-32.56824090581659,"3.65","1.81",325,"86.6",31,"86.9",2209,"7.4",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.13",0.043,0.053,"0",1,0,0,3,45,1,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",117,"0.055","-0.353"
"FF","2022-09-30","97.6","-0.94","5.96","Gilbert, Logan",664913,669302,"walk","ball",,,,,13,"Seth Brown walks.","R","L","R","SEA","OAK","B",,,3,2,2022,"-0.95","1.28","-1.59","2.51",,,,0,7,"Top",,,,,620443,,,0.47517818115064586,-142.02072085982604,-6.8580468908757215,-13.040930426877104,31.947004822454513,-13.5195193450694,"3.54","1.77",,,,"99.6",1988,"7.3",661111,669302,620443,664034,664238,553993,641487,664059,672284,571745,"53.15",,,"0.7",1,0,0,,44,6,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",217,"-0.059","0.321"
