"year","last_name, first_name","pitcher_id","team_name","team_name_abbrev","pitch_hand","avg_speed","pitches_thrown","total_pitches","pitches_per_game","pitch_per","pitch_type","pitch_type_name","pitcher_break_z","league_break_z","diff_z","rise","pitcher_break_x","league_break_x","diff_x","tail","percent_rank_diff_z","percent_rank_diff_x"
"2023","Bummer, Aaron","607481","White Sox","CWS","L",94.3,"498","1099",6.783950617283951,0.4531392174704277,"SI","Sinker",28.7,-24.4,4.3,"18",14.5,-15.7,-1.2,"-8",0.9379562043795621,0.21897810218978103
"2023","Cabrera, Edward","665795","Marlins","MIA","R",96.2,"498","1802",11.123456790123457,0.2763596004439512,"FF","4-Seam Fastball",13.5,-13.4,-0.1,"-1",9.1,-7.1,2,"28",0.47794117647058826,0.75
"2023","Peterson, David","656849","Mets","NYM","L",91.5,"497","1966",12.135802469135802,0.2527975584944049,"SI","Sinker",25.9,-23.3,2.7,"11",15.3,-14.9,0.4,"2",0.8284671532846716,0.5109489051094891
"2023","Minter, A.J.","621345","Braves","ATL","L",95.8,"497","1062",6.555555555555555,0.467984934086629,"FF","4-Seam Fastball",13,-14.2,1.1,"8",6.5,-7.9,-1.4,"-18",0.7769607843137255,0.2867647058823529
"2023","Walker, Taijuan","592836","Phillies","PHI","R",87.2,"496","2837",17.512345679012345,0.17483256961579133,"FC","Cutter",25.3,-28.3,3.1,"11",2.8,3,-0.2,"-8",0.8703703703703703,0.41358024691358025
"2023","Corbin, Patrick","571578","Nationals","WSH","L",91.8,"494","2922",18.037037037037038,0.16906228610540724,"FF","4-Seam Fastball",18.7,-15.6,-3.1,"-20",8.3,-5.5,2.8,"52",0.08333333333333333,0.8161764705882353
"2023","Cease, Dylan","656302","White Sox","CWS","R",80.2,"494","3262",20.135802469135804,0.15144083384426732,"CU","Curveball",58.5,-52.6,5.9,"11",3.6,7.9,-4.3,"-55",0.9279279279279279,0.0990990990990991
"2023","Merryweather, Julian","657240","Cubs","CHC","R",98.1,"494","1228",7.580246913580247,0.4022801302931596,"FF","4-Seam Fastball",11.9,-12.6,0.7,"6",6.3,-8,-1.8,"-22",0.6764705882352942,0.25
"2023","Matz, Steven","571927","Cardinals","STL","L",84.1,"494","1866",11.518518518518519,0.2647374062165059,"CH","Changeup",38,-33.4,4.6,"14",13.6,-14.1,-0.5,"-3",0.9452554744525548,0.3248175182481752
"2023","King, Michael","650633","Yankees","NYY","R",81.8,"493","1681",10.376543209876543,0.29327781082688875,"ST","Sweeper",39.4,-40.1,-0.7,"-2",18,14.5,3.5,"24",0.40594059405940597,0.9702970297029703
"2023","Romano, Jordan","605447","Blue Jays","TOR","R",86.8,"493","915",5.648148148148148,0.5387978142076503,"SL","Slider",38.8,-34.6,4.2,"12",4.5,4,0.4,"11",0.9015873015873016,0.6031746031746031
"2023","Walker, Taijuan","592836","Phillies","PHI","R",92.9,"493","2837",17.512345679012345,0.1737751145576313,"FF","4-Seam Fastball",15.2,-15.1,-0.1,"-1",9,-6.1,3,"49",0.47794117647058826,0.8357843137254902
"2023","Pérez, Martín","527048","Rangers","TEX","L",89.2,"492","2223",13.722222222222221,0.2213225371120108,"FC","Cutter",21.7,-26.4,4.7,"18",2.5,1.9,-4.4,"-233",0.9753086419753086,0.037037037037037035
"2023","Civale, Aaron","650644","Rays","TB","R",78.1,"491","2009",12.401234567901234,0.24440019910403185,"CU","Curveball",61.3,-55.2,6,"11",10.9,5.9,5,"84",0.9369369369369369,0.9234234234234234
"2023","Payamps, Joel","606303","Brewers","MIL","R",84.2,"490","1120",6.91358024691358,0.4375,"SL","Slider",39.6,-37.4,2.1,"6",11.9,6.2,5.8,"93",0.7682539682539683,0.9333333333333333
"2023","Olson, Reese","681857","Tigers","DET","R",94.8,"489","1743",10.75925925925926,0.28055077452667815,"FF","4-Seam Fastball",16,-14.6,-1.3,"-9",9.5,-7.8,1.8,"23",0.2647058823529412,0.7181372549019608
"2023","McGough, Scott","543518","D-backs","AZ","R",85.7,"489","1233",7.611111111111111,0.39659367396593675,"FS","Split-Finger",30.6,-34.1,-3.6,"-10",6.1,-9.8,-3.6,"-37",0.10416666666666667,0.125
"2023","Manoah, Alek","666201","Blue Jays","TOR","R",92.8,"488","1689",10.425925925925926,0.28892835997631733,"FF","4-Seam Fastball",15.7,-15.7,0,"0",6.1,-6.7,-0.6,"-8",0.5147058823529411,0.38480392156862747
"2023","McHugh, Collin","543521","Braves","ATL","R",79.9,"488","1018",6.283950617283951,0.4793713163064833,"ST","Sweeper",43.5,-41.2,2.3,"6",15.9,15.2,0.7,"5",0.7326732673267327,0.6831683168316832
"2023","Davies, Zach","605200","D-backs","AZ","R",89.6,"487","1498",9.246913580246913,0.3251001335113485,"SI","Sinker",24.8,-26.4,-1.5,"-6",16.5,-15.1,1.4,"9",0.29927007299270075,0.7664233576642335
"2023","Stroman, Marcus","573186","Cubs","CHC","R",84.6,"486","2203",13.598765432098766,0.22060826146164322,"SV","Slurve",37.7,-39,-1.2,"-3",13.3,13.4,-0.1,"0",0,0.3333333333333333
"2023","Wentz, Joey","666214","Tigers","DET","L",86,"485","1930",11.91358024691358,0.25129533678756477,"FC","Cutter",30.8,-30.3,-0.4,"-1",1.4,3.2,-1.8,"-56",0.4506172839506173,0.19135802469135801
"2023","Gray, Josiah","680686","Nationals","WSH","R",93.1,"483","2812",17.358024691358025,0.1717638691322902,"SI","Sinker",18.5,-25.3,-6.8,"-27",14.7,-15.2,-0.5,"-3",0.014598540145985401,0.32116788321167883
"2023","Hand, Brad","543272","Braves","ATL","L",81,"483","969",5.981481481481482,0.4984520123839009,"ST","Sweeper",41.8,-42.4,-0.5,"-1",14.3,14.2,0.1,"1",0.42574257425742573,0.5346534653465347
"2023","Chapman, Aroldis","547973","Rangers","TEX","L",99,"482","1008",6.222222222222222,0.4781746031746032,"FF","4-Seam Fastball",10.1,-11.8,1.8,"15",4.6,-7.7,-3.1,"-40",0.8848039215686274,0.12254901960784313
"2023","Bernardino, Brennan","657514","Red Sox","BOS","L",90.9,"482","865",5.339506172839506,0.5572254335260116,"SI","Sinker",27.5,-26.9,0.6,"2",15.1,-15.1,0,"0",0.6058394160583942,0.40145985401459855
"2023","Morgan, Eli","669212","Guardians","CLE","R",92.5,"481","1200",7.407407407407407,0.4008333333333333,"FF","4-Seam Fastball",13.7,-16.1,2.5,"15",7.8,-7,0.8,"11",0.9534313725490197,0.5661764705882353
"2023","Bassitt, Chris","605135","Blue Jays","TOR","R",87.8,"481","3139",19.376543209876544,0.15323351385791653,"FC","Cutter",27.3,-28.3,1,"3",2.5,2.7,-0.1,"-5",0.6728395061728395,0.4444444444444444
"2023","Hernandez, Jose","669796","Pirates","PIT","L",82.9,"481","861",5.314814814814815,0.5586527293844367,"SL","Slider",40.8,-39.4,1.3,"3",0.1,6.1,-6,"-99",0.6761904761904762,0.015873015873015872
"2023","Gray, Josiah","680686","Nationals","WSH","R",93.5,"479","2812",17.358024691358025,0.17034139402560455,"FF","4-Seam Fastball",15.9,-16.1,0.2,"1",11.3,-8.9,2.5,"28",0.571078431372549,0.7965686274509803
"2023","Tonkin, Michael","543859","Braves","ATL","R",83.1,"478","1283",7.919753086419753,0.372564302416212,"SL","Slider",42.8,-38.5,4.3,"11",3.3,7.1,-3.8,"-53",0.9174603174603174,0.10793650793650794
"2023","Ortiz, Luis L.","682847","Pirates","PIT","R",85.8,"477","1462",9.024691358024691,0.326265389876881,"SL","Slider",37.2,-35.5,1.7,"5",4.7,5,-0.3,"-7",0.7301587301587301,0.5111111111111111
"2023","Sánchez, Cristopher","650911","Phillies","PHI","L",81.8,"477","1460",9.012345679012345,0.3267123287671233,"CH","Changeup",42.7,-33.5,9.2,"27",17.3,-13.9,3.4,"24",0.9963503649635036,0.9708029197080292
"2023","Seabold, Connor","657756","Rockies","COL","R",85.3,"476","1562",9.641975308641975,0.3047375160051216,"SL","Slider",34.1,-36.1,-2.1,"-6",2.4,5.2,-2.9,"-55",0.22857142857142856,0.19682539682539682
"2023","Beck, Tristan","663941","Giants","SF","R",94.7,"476","1298",8.012345679012345,0.3667180277349769,"FF","4-Seam Fastball",14.1,-14.3,0.2,"1",8.4,-6.7,1.6,"24",0.571078431372549,0.7034313725490197
"2023","Gray, Sonny","543243","Twins","MIN","R",79.5,"476","2818",17.395061728395063,0.16891412349183818,"CU","Curveball",58.1,-52.4,5.7,"11",12.9,10,2.9,"29",0.918918918918919,0.7927927927927928
"2023","Brito, Jhony","666745","Yankees","NYY","R",95.9,"475","1445",8.919753086419753,0.328719723183391,"SI","Sinker",19.8,-20.2,-0.4,"-2",17.2,-15,2.3,"15",0.4489051094890511,0.9233576642335767
"2023","Carrasco, Carlos","471911","Mets","NYM","R",87.2,"475","1587",9.796296296296296,0.29930686830497794,"CH","Changeup",34.9,-30,4.9,"16",8.3,-14.4,-6.1,"-43",0.9525547445255474,0.014598540145985401
"2023","Manoah, Alek","666201","Blue Jays","TOR","R",92.6,"475","1689",10.425925925925926,0.2812314979277679,"SI","Sinker",21.3,-23,-1.7,"-7",14.9,-15,-0.1,"-1",0.2591240875912409,0.38321167883211676
"2023","Lugo, Seth","607625","Padres","SD","R",93.2,"473","2377",14.67283950617284,0.19899032393773664,"SI","Sinker",21.4,-23.8,-2.4,"-10",15.6,-15.2,0.4,"2",0.18248175182481752,0.5109489051094891
"2023","Pérez, Eury","691587","Marlins","MIA","R",86.4,"473","1534",9.469135802469136,0.30834419817470665,"SL","Slider",30.6,-34.8,-4.2,"-12",0.2,4.6,-4.8,"-104",0.07301587301587302,0.050793650793650794
"2023","Puk, A.J.","640462","Marlins","MIA","L",95.9,"472","950",5.864197530864198,0.4968421052631579,"FF","4-Seam Fastball",17.1,-14.9,-2.1,"-14",12.1,-8.5,3.6,"43",0.15441176470588236,0.8921568627450981
"2023","Rogers, Taylor","573124","Giants","SF","L",79.4,"471","834",5.148148148148148,0.564748201438849,"ST","Sweeper",42.8,-43.3,-0.5,"-1",14.8,15,-0.1,"-1",0.42574257425742573,0.48514851485148514
"2023","Yates, Kirby","489446","Braves","ATL","R",86.1,"471","1058",6.530864197530864,0.44517958412098296,"FS","Split-Finger",37.5,-34.5,3,"9",12.5,-12.5,0.1,"0",0.9375,0.6458333333333334
"2023","Rodriguez, Grayson","680570","Orioles","BAL","R",83.9,"471","2104",12.987654320987655,0.22385931558935362,"CH","Changeup",36.1,-33.1,3,"9",12.4,-14.6,-2.2,"-15",0.8357664233576643,0.13503649635036497
"2023","Allen, Logan","671106","Guardians","CLE","L",78.7,"470","2134",13.17283950617284,0.22024367385192128,"ST","Sweeper",45.2,-42.9,2.3,"5",15.3,15.9,-0.6,"-4",0.7326732673267327,0.4158415841584158
"2023","McClanahan, Shane","663556","Rays","TB","L",86.9,"470","1821",11.24074074074074,0.2580999450851181,"CH","Changeup",29.8,-29.4,0.4,"1",16.2,-14.2,2,"14",0.551094890510949,0.8211678832116789
"2023","Assad, Javier","665871","Cubs","CHC","R",89.1,"468","1710",10.555555555555555,0.2736842105263158,"FC","Cutter",26.1,-26.9,0.7,"3",3.3,2.7,0.6,"22",0.6358024691358025,0.5864197530864198
"2023","Topa, Justin","623437","Mariners","SEA","R",95,"467","1046",6.45679012345679,0.4464627151051625,"SI","Sinker",30.6,-25.6,5,"20",17.5,-16,1.5,"9",0.9598540145985401,0.7737226277372263
"2023","Holderman, Colin","670059","Pirates","PIT","R",97.9,"466","930",5.7407407407407405,0.5010752688172043,"SI","Sinker",20.6,-19.7,0.8,"4",15.3,-15.4,0,"0",0.6240875912408759,0.40145985401459855
"2023","Maeda, Kenta","628317","Twins","MIN","R",91,"466","1700",10.493827160493828,0.2741176470588235,"FF","4-Seam Fastball",17.9,-17,-0.8,"-5",6.8,-6.8,0,"0",0.3382352941176471,0.4681372549019608
"2023","Varland, Louie","686973","Twins","MIN","R",95.3,"466","1091",6.734567901234568,0.4271310724106325,"FF","4-Seam Fastball",14,-14.9,1,"6",7.7,-8.2,-0.4,"-5",0.7328431372549019,0.41421568627450983
"2023","McHugh, Collin","543521","Braves","ATL","R",89,"465","1018",6.283950617283951,0.4567779960707269,"FC","Cutter",25,-26.9,1.9,"7",0.6,2.5,-1.9,"-75",0.8024691358024691,0.16666666666666666
"2023","Peguero, Elvis","665625","Brewers","MIL","R",90.6,"464","913",5.635802469135802,0.5082146768893757,"SL","Slider",33,-30.3,2.7,"9",2.5,3.9,-1.3,"-35",0.8222222222222222,0.33650793650793653
"2023","Valdez, Framber","664285","Astros","HOU","L",90.1,"464","2952",18.22222222222222,0.15718157181571815,"CH","Changeup",29.1,-28.4,0.7,"2",15.5,-15,0.5,"3",0.6021897810218978,0.5437956204379562
"2023","Gore, MacKenzie","669022","Nationals","WSH","L",83.2,"463","2462",15.197530864197532,0.18805848903330624,"CU","Curveball",46.3,-48.4,-2.1,"-4",1.2,6.2,-7.4,"-120",0.2972972972972973,0.013513513513513514
"2023","Bello, Brayan","678394","Red Sox","BOS","R",85.3,"463","2618",16.160493827160494,0.1768525592055004,"SL","Slider",42.3,-36.2,6.1,"17",3.7,5.4,-1.7,"-32",0.9841269841269841,0.30793650793650795
"2023","Medina, Luis","665622","Athletics","OAK","R",85.3,"462","1945",12.006172839506172,0.23753213367609255,"SL","Slider",37.5,-36.2,1.3,"4",3.1,5,-2,"-39",0.6761904761904762,0.28888888888888886
"2023","Marinaccio, Ron","676760","Yankees","NYY","R",93.8,"461","896",5.530864197530864,0.5145089285714286,"FF","4-Seam Fastball",14.6,-15.5,0.9,"6",12.1,-7.7,4.4,"58",0.7009803921568627,0.9436274509803921
"2023","Sims, Lucas","608371","Reds","CIN","R",94.2,"460","1057",6.5246913580246915,0.43519394512771997,"FF","4-Seam Fastball",12.6,-15.3,2.6,"17",6.9,-8.3,-1.4,"-17",0.9632352941176471,0.2867647058823529
"2023","Megill, Tylor","656731","Mets","NYM","R",84.4,"460","2235",13.796296296296296,0.2058165548098434,"SL","Slider",40.2,-37.1,3.1,"8",4.2,5.2,-1,"-20",0.8507936507936508,0.39365079365079364
"2023","Miley, Wade","489119","Brewers","MIL","L",83.7,"460","1873",11.561728395061728,0.24559530165509877,"CH","Changeup",31.7,-31.9,-0.3,"-1",15.5,-13.8,1.7,"12",0.4635036496350365,0.7846715328467153
"2023","Contreras, Roansy","672710","Pirates","PIT","R",94.3,"459","1141",7.04320987654321,0.4022787028921998,"FF","4-Seam Fastball",14.2,-14.8,0.6,"4",5.1,-7.1,-2,"-28",0.6544117647058824,0.2181372549019608
"2023","Toussaint, Touki","657053","White Sox","CWS","R",76.1,"459","1595",9.845679012345679,0.2877742946708464,"CU","Curveball",60.6,-58.7,1.9,"3",12.3,9.9,2.4,"24",0.6711711711711712,0.7477477477477478
"2023","Santos, Gregory","666619","White Sox","CWS","R",98.8,"458","1047",6.462962962962963,0.437440305635148,"SI","Sinker",21.2,-18.6,2.5,"14",11.8,-14.9,-3.1,"-21",0.8175182481751825,0.06934306569343066
"2023","Rodriguez, Eduardo","593958","Tigers","DET","L",88.8,"458","2446",15.098765432098766,0.18724448078495504,"FC","Cutter",24.4,-27.2,2.8,"10",1.4,2.5,-1.1,"-43",0.8518518518518519,0.2716049382716049
"2023","Germán, Domingo","593334","Yankees","NYY","R",92.3,"458","1653",10.203703703703704,0.2770719903206292,"FF","4-Seam Fastball",16.1,-16.6,0.5,"3",10.1,-8.1,2.1,"26",0.6299019607843137,0.7671568627450981
"2023","Bradish, Kyle","680694","Orioles","BAL","R",84.8,"457","2639",16.290123456790123,0.1731716559302766,"CU","Curveball",51,-47.1,4,"8",5.5,5.8,-0.3,"-5",0.8288288288288288,0.42792792792792794
"2023","Ober, Bailey","641927","Twins","MIN","R",81,"456","2327",14.364197530864198,0.1959604641168887,"SL","Slider",39.7,-40.6,-0.9,"-2",11.5,7.9,3.6,"46",0.3904761904761905,0.8444444444444444
"2023","Duran, Jhoan","661395","Twins","MIN","R",101.8,"456","1017",6.277777777777778,0.44837758112094395,"FF","4-Seam Fastball",12.7,-11.3,-1.4,"-12",10.7,-8.9,1.9,"21",0.25,0.7377450980392157
"2023","Pearson, Nate","663878","Blue Jays","TOR","R",97.9,"456","737",4.549382716049383,0.6187245590230664,"FF","4-Seam Fastball",11.2,-13.3,2.1,"16",7.5,-8.5,-1,"-12",0.928921568627451,0.33578431372549017
"2023","Gray, Josiah","680686","Nationals","WSH","R",82.2,"455","2812",17.358024691358025,0.16180654338549075,"CU","Curveball",44.1,-46.5,-2.3,"-5",1.7,9,-7.3,"-82",0.2747747747747748,0.018018018018018018
"2023","Boyd, Matthew","571510","Tigers","DET","L",91.4,"455","1178",7.271604938271605,0.3862478777589134,"FF","4-Seam Fastball",17.8,-17.2,-0.6,"-3",11,-7.7,3.4,"44",0.3700980392156863,0.8725490196078431
"2023","Ginkel, Kevin","656464","D-backs","AZ","R",86.7,"454","1055",6.512345679012346,0.43033175355450237,"SL","Slider",38.5,-34.6,3.9,"11",3.3,4.2,-1,"-23",0.8857142857142857,0.39365079365079364
"2023","Allen, Logan","671106","Guardians","CLE","L",82.7,"453","2134",13.17283950617284,0.21227741330834116,"CH","Changeup",37.8,-35.7,2.1,"6",2.3,-14,-11.7,"-83",0.7700729927007299,0
"2023","Gallen, Zac","668678","D-backs","AZ","R",86.8,"453","3248",20.049382716049383,0.1394704433497537,"CH","Changeup",32.1,-30.3,1.8,"6",12.6,-14.4,-1.7,"-12",0.7335766423357665,0.20072992700729927
"2023","Wheeler, Zack","554430","Phillies","PHI","R",90.8,"452","3155",19.47530864197531,0.1432646592709984,"FC","Cutter",27,-24.6,-2.4,"-10",2.5,2.2,0.4,"16",0.18518518518518517,0.5432098765432098
"2023","Gonsolin, Tony","664062","Dodgers","LAD","R",83,"452","1664",10.271604938271604,0.27163461538461536,"FS","Split-Finger",38.2,-36.9,1.2,"3",13.7,-10.5,3.2,"31",0.8333333333333334,0.9583333333333334
"2023","Weaver, Luke","596133","Yankees","NYY","R",86.1,"452","2258",13.938271604938272,0.20017714791851196,"CH","Changeup",28.8,-31.1,-2.3,"-7",13.3,-14.5,-1.2,"-8",0.21532846715328466,0.23722627737226276
"2023","Loup, Aaron","571901","Angels","LAA","L",92.1,"452","837",5.166666666666667,0.5400238948626045,"SI","Sinker",27.5,-28.1,-0.7,"-2",18.9,-16.4,2.5,"15",0.4124087591240876,0.9635036496350365
"2023","Anderson, Chase","502624","Rockies","COL","R",93.3,"451","1447",8.932098765432098,0.3116793365583967,"FF","4-Seam Fastball",17.7,-15.5,-2.2,"-14",6.9,-7.4,-0.5,"-7",0.13480392156862744,0.39950980392156865
"2023","Bradley, Taj","671737","Rays","TB","R",88.9,"451","1821",11.24074074074074,0.24766611751784734,"FC","Cutter",29.4,-27.1,-2.3,"-8",4.4,2.8,1.6,"56",0.19135802469135801,0.8148148148148148
"2023","Kaprielian, James","621076","Athletics","OAK","R",92.3,"451","1091",6.734567901234568,0.41338221814848763,"FF","4-Seam Fastball",16.7,-15.9,-0.8,"-5",7.8,-6.6,1.2,"17",0.3382352941176471,0.6348039215686274
"2023","Blackburn, Paul","621112","Athletics","OAK","R",91.8,"450","1875",11.574074074074074,0.24,"SI","Sinker",22.4,-23.1,-0.8,"-3",12.8,-14.8,-1.9,"-13",0.38686131386861317,0.12043795620437957
"2023","Webb, Jacob","657097","Orioles","BAL","R",94.9,"449","928",5.728395061728395,0.4838362068965517,"FF","4-Seam Fastball",13,-15.1,2.1,"14",8.1,-8.2,-0.1,"-1",0.928921568627451,0.4485294117647059
"2023","Gore, MacKenzie","669022","Nationals","WSH","L",88.6,"449","2462",15.197530864197532,0.18237205523964256,"SL","Slider",28.9,-32.3,-3.4,"-11",2.5,3.8,-1.3,"-34",0.13015873015873017,0.33650793650793653
"2023","Rodriguez, Eduardo","593958","Tigers","DET","L",85.9,"448","2446",15.098765432098766,0.18315617334423548,"CH","Changeup",31.6,-31,0.6,"2",16.2,-14.2,2,"14",0.572992700729927,0.8211678832116789
"2023","Williams, Trevor","592866","Nationals","WSH","R",83.3,"447","2622",16.185185185185187,0.17048054919908467,"CH","Changeup",36.3,-36.2,0.1,"0",14.4,-14.7,-0.3,"-2",0.5145985401459854,0.3722627737226277
"2023","Peguero, Elvis","665625","Brewers","MIL","R",96,"447","913",5.635802469135802,0.4895947426067908,"SI","Sinker",27.8,-21.7,6,"28",16.6,-15.4,1.1,"7",0.9817518248175182,0.7007299270072993
"2023","Jackson, Andre","656578","Pirates","PIT","R",94.9,"446","1001",6.179012345679013,0.44555444555444557,"FF","4-Seam Fastball",13.3,-14.2,0.9,"6",8.9,-6.9,2,"29",0.7009803921568627,0.75
"2023","Wood, Alex","622072","Giants","SF","L",82.4,"445","1708",10.54320987654321,0.2605386416861827,"SL","Slider",43.4,-39.1,4.3,"11",6.8,8,-1.2,"-15",0.9174603174603174,0.37142857142857144
"2023","Sewald, Paul","623149","D-backs","AZ","R",83.8,"444","1037",6.401234567901234,0.42815814850530376,"ST","Sweeper",29.9,-34.5,-4.6,"-13",11.1,12.3,-1.2,"-9",0.04950495049504951,0.3465346534653465
"2023","Oviedo, Johan","670912","Pirates","PIT","R",80.9,"444","2980",18.395061728395063,0.14899328859060404,"CU","Curveball",42.6,-50.9,-8.3,"-16",7.1,8,-1,"-12",0.04504504504504504,0.36486486486486486
"2023","Lively, Ben","594902","Reds","CIN","R",90.6,"444","1383",8.537037037037036,0.3210412147505423,"FF","4-Seam Fastball",18.6,-18.6,0,"0",6.9,-7.4,-0.6,"-8",0.5147058823529411,0.38480392156862747
"2023","Baker, Bryan","641329","Orioles","BAL","R",95.7,"444","785",4.845679012345679,0.5656050955414013,"FF","4-Seam Fastball",11.5,-13.1,1.6,"12",2.8,-6.2,-3.3,"-54",0.8602941176470589,0.11764705882352941
"2023","Honeywell, Brent","641703","White Sox","CWS","R",94.8,"444","943",5.820987654320987,0.4708377518557794,"FF","4-Seam Fastball",14.5,-14.4,-0.2,"-1",6.5,-7.1,-0.7,"-9",0.45588235294117646,0.37254901960784315
"2023","Freeland, Kyle","607536","Rockies","COL","L",88.8,"444","2414",14.901234567901234,0.18392709196354598,"FF","4-Seam Fastball",20.3,-18.4,-1.8,"-10",6.3,-6,0.3,"5",0.19117647058823528,0.5
"2023","Weems, Jordan","607179","Nationals","WSH","R",96.2,"444","920",5.679012345679013,0.4826086956521739,"FF","4-Seam Fastball",12.6,-13.6,1,"8",7.4,-7.5,-0.1,"-1",0.7328431372549019,0.4485294117647059
"2023","Greinke, Zack","425844","Royals","KC","R",79.2,"444","2219",13.697530864197532,0.20009013068949977,"SL","Slider",41.2,-43.1,-1.9,"-4",13.6,10.8,2.8,"26",0.24761904761904763,0.8222222222222222
"2023","Winckowski, Josh","670174","Red Sox","BOS","R",88.9,"444","1383",8.537037037037036,0.3210412147505423,"FC","Cutter",34,-27,-6.9,"-26",4.6,2.9,1.7,"59",0.012345679012345678,0.8395061728395061
"2023","Canning, Griffin","656288","Angels","LAA","R",90.2,"442","2177",13.438271604938272,0.20303169499310977,"CH","Changeup",29.3,-29.5,-0.2,"-1",16.3,-15.4,0.9,"6",0.4708029197080292,0.6058394160583942
"2023","Barlow, Scott","605130","Padres","SD","R",83,"442","1197",7.388888888888889,0.3692564745196324,"SL","Slider",39.1,-38.2,0.9,"2",10.8,7.3,3.5,"48",0.6444444444444445,0.8380952380952381
"2023","Gray, Sonny","543243","Twins","MIN","R",92.8,"442","2818",17.395061728395063,0.15684882895670688,"SI","Sinker",22.1,-23.7,-1.6,"-7",10.7,-15.1,-4.5,"-30",0.2773722627737226,0.029197080291970802
"2023","García, Luis","472610","Padres","SD","R",97.3,"442","1010",6.234567901234568,0.4376237623762376,"SI","Sinker",18.5,-18.6,-0.1,"-1",14.4,-14.7,-0.2,"-1",0.5255474452554745,0.3686131386861314
"2023","Heaney, Andrew","571760","Rangers","TEX","L",84,"441","2603",16.067901234567902,0.16941990011525163,"CH","Changeup",33,-35.2,-2.2,"-6",17.7,-14.5,3.2,"22",0.23722627737226276,0.9525547445255474
"2023","Houser, Adrian","605288","Brewers","MIL","R",93.4,"441","1856",11.45679012345679,0.23760775862068967,"FF","4-Seam Fastball",15.9,-15.1,-0.8,"-6",9.2,-6.5,2.7,"42",0.3382352941176471,0.803921568627451
"2023","Yarbrough, Ryan","642232","Dodgers","LAD","L",87,"440","1424",8.790123456790123,0.3089887640449438,"SI","Sinker",24.9,-27.8,-2.9,"-11",13.5,-14.8,-1.3,"-9",0.14233576642335766,0.20072992700729927
"2023","Garrett, Braxton","666129","Marlins","MIA","L",87.5,"440","2479",15.302469135802468,0.17749092375958048,"FC","Cutter",31.3,-28.7,-2.6,"-9",2.2,3.1,-0.9,"-30",0.17901234567901234,0.30246913580246915
"2023","Blanco, Ronel","669854","Astros","HOU","R",88,"440","905",5.58641975308642,0.4861878453038674,"SL","Slider",26.9,-33,-6,"-18",1.9,4.1,-2.2,"-54",0.009523809523809525,0.26031746031746034
"2023","Brash, Matt","666374","Mariners","SEA","R",98.1,"439","1304",8.049382716049383,0.3366564417177914,"FF","4-Seam Fastball",15.2,-14.5,-0.8,"-5",9.7,-9.4,0.3,"3",0.3382352941176471,0.5
"2023","Grove, Michael","675627","Dodgers","LAD","R",85.6,"438","1146",7.074074074074074,0.38219895287958117,"SL","Slider",37.5,-35.8,1.7,"5",3.3,4.7,-1.4,"-30",0.7301587301587301,0.32063492063492066
"2023","Skubal, Tarik","669373","Tigers","DET","L",95.8,"438","1218",7.518518518518518,0.35960591133004927,"FF","4-Seam Fastball",14,-13.8,-0.2,"-2",7.1,-7.3,-0.2,"-3",0.45588235294117646,0.4387254901960784
"2023","Graveman, Kendall","608665","Astros","HOU","R",95.9,"438","1114",6.8765432098765435,0.39317773788150806,"SI","Sinker",19.3,-20.6,-1.4,"-7",16.3,-15.2,1.1,"7",0.32116788321167883,0.7007299270072993
"2023","Cosgrove, Tom","676680","Padres","SD","L",76.2,"437","837",5.166666666666667,0.5221027479091995,"ST","Sweeper",42.9,-43.7,-0.7,"-2",19.4,18.5,0.9,"5",0.40594059405940597,0.7128712871287128
"2023","Alvarado, José","621237","Phillies","PHI","L",98.7,"436","742",4.580246913580247,0.5876010781671159,"SI","Sinker",13.2,-15.9,-2.7,"-17",12.7,-13.7,-1,"-7",0.15693430656934307,0.2591240875912409
"2023","Gallegos, Giovanny","606149","Cardinals","STL","R",93.7,"436","883",5.450617283950617,0.49377123442808607,"FF","4-Seam Fastball",14.3,-14.2,-0.1,"-1",8.6,-6.4,2.2,"34",0.47794117647058826,0.7867647058823529
"2023","Pfaadt, Brandon","694297","D-backs","AZ","R",83.8,"435","1612",9.950617283950617,0.2698511166253102,"ST","Sweeper",33,-37.5,-4.5,"-12",11.8,13.4,-1.6,"-12",0.0594059405940594,0.3069306930693069
"2023","Gomber, Austin","596295","Rockies","COL","L",84.8,"434","2160",13.333333333333334,0.20092592592592592,"SL","Slider",32.8,-36.7,-4,"-11",4.7,4.4,0.3,"7",0.08253968253968254,0.5936507936507937
"2023","Sears, JP","676664","Athletics","OAK","L",84.1,"434","2867",17.69753086419753,0.15137774677363097,"CH","Changeup",35.4,-36.9,-1.5,"-4",16.7,-15.6,1.2,"7",0.3102189781021898,0.6715328467153284
"2023","Suárez, Ranger","624133","Phillies","PHI","L",93.4,"434","2023",12.487654320987655,0.21453287197231835,"FF","4-Seam Fastball",18.5,-15.4,-3.1,"-20",6.8,-7.2,-0.3,"-5",0.08333333333333333,0.42401960784313725
"2023","Wesneski, Hayden","669713","Cubs","CHC","R",94.3,"433","1479",9.12962962962963,0.2927653820148749,"FF","4-Seam Fastball",18.6,-15.1,-3.4,"-23",6.9,-7.5,-0.6,"-8",0.07107843137254902,0.38480392156862747
