"year","last_name, first_name","pitcher_id","team_name","team_name_abbrev","pitch_hand","avg_speed","pitches_thrown","total_pitches","pitches_per_game","pitch_per","pitch_type","pitch_type_name","pitcher_break_z","league_break_z","diff_z","rise","pitcher_break_x","league_break_x","diff_x","tail","percent_rank_diff_z","percent_rank_diff_x"
"2022","Bundy, Dylan","605164","Twins","MIN","R",79.1,"523","2180",13.45679012345679,0.23990825688073394,"SL","Slider",44.4,-43.6,0.8,"2",5.3,9.4,-4.2,"-44",0.5899053627760252,0.07570977917981073
"2022","McGee, Jake","459429","Nationals","WSH","L",94.4,"521","629",3.882716049382716,0.8282988871224165,"FF","4-Seam Fastball",15.8,-14.8,-1,"-7",11.7,-7.8,3.9,"50",0.34306569343065696,0.9172749391727494
"2022","Pivetta, Nick","601713","Red Sox","BOS","R",86.2,"521","3082",19.02469135802469,0.16904607397793642,"FC","Cutter",32.3,-30,-2.3,"-8",5.5,4.2,1.3,"32",0.20300751879699247,0.7518796992481203
"2022","Wright, Kyle","657140","Braves","ATL","R",95.1,"521","2697",16.64814814814815,0.1931776047460141,"FF","4-Seam Fastball",17.7,-14.7,-3.1,"-21",11.4,-8.2,3.2,"39",0.07785888077858881,0.8369829683698297
"2022","Fried, Max","608331","Braves","ATL","L",87.3,"519","2818",17.395061728395063,0.18417317246273954,"SL","Slider",34.9,-33.5,1.4,"4",3.8,4.2,-0.5,"-11",0.6719242902208202,0.45110410094637227
"2022","Stroman, Marcus","573186","Cubs","CHC","R",84.6,"518","2181",13.462962962962964,0.23750573131591013,"SV","Slurve",38,-39.5,-1.5,"-4",14.3,14.5,-0.2,"-2",0,0.3333333333333333
"2022","Freeland, Kyle","607536","Rockies","COL","L",80.9,"517","2839",17.52469135802469,0.18210637548432546,"CU","Curveball",48.5,-50.3,-1.9,"-4",4.3,9.6,-5.4,"-56",0.3076923076923077,0.06837606837606838
"2022","Manning, Matt","666159","Tigers","DET","R",93.2,"517","990",6.111111111111111,0.5222222222222223,"FF","4-Seam Fastball",15.1,-15.3,0.2,"1",3,-7.4,-4.4,"-59",0.5547445255474452,0.06569343065693431
"2022","Keller, Brad","641745","Royals","KC","R",93.4,"517","2275",14.04320987654321,0.22725274725274724,"SI","Sinker",23.5,-21.1,2.4,"12",10.4,-14.3,-3.9,"-27",0.8267716535433071,0.06299212598425197
"2022","Otto, Glenn","657248","Rangers","TEX","R",92.1,"517","2229",13.75925925925926,0.2319425751458053,"FF","4-Seam Fastball",17.1,-15.4,-1.7,"-11",4.2,-6.5,-2.3,"-35",0.22384428223844283,0.22627737226277372
"2022","Diekman, Jake","518617","White Sox","CWS","L",95.6,"517","1172",7.234567901234568,0.44112627986348124,"FF","4-Seam Fastball",17.6,-14.4,-3.2,"-22",15.9,-8.3,7.6,"90",0.06082725060827251,0.9975669099756691
"2022","Nelson, Nick","656793","Phillies","PHI","R",96.3,"517","1204",7.432098765432099,0.42940199335548174,"FF","4-Seam Fastball",13.2,-13.8,0.6,"4",6.6,-7.9,-1.4,"-17",0.610705596107056,0.29683698296836986
"2022","Montas, Frankie","593423","Yankees","NYY","R",95.6,"516","2327",14.364197530864198,0.22174473571121617,"SI","Sinker",18.5,-20.7,-2.3,"-11",15.5,-15.1,0.4,"3",0.22440944881889763,0.5590551181102362
"2022","McHugh, Collin","543521","Braves","ATL","R",88.9,"516","1086",6.703703703703703,0.47513812154696133,"FC","Cutter",25.6,-26.3,0.8,"3",0.8,2.1,-1.3,"-63",0.6992481203007519,0.2857142857142857
"2022","Lodolo, Nick","666157","Reds","CIN","L",81.5,"515","1779",10.981481481481481,0.2894884766722878,"CU","Curveball",40,-49.2,-9.2,"-19",13.8,9.8,3.9,"40",0.038461538461538464,0.8675213675213675
"2022","Harvey, Hunter","640451","Nationals","WSH","R",98.3,"515","661",4.080246913580247,0.7791225416036308,"FF","4-Seam Fastball",11.1,-12.5,1.4,"11",9.1,-8.2,0.9,"11",0.8248175182481752,0.5815085158150851
"2022","Rasmussen, Drew","656876","Rays","TB","R",84.6,"514","2239",13.820987654320987,0.22956677087985708,"ST","Sweeper",42.2,-36.9,5.3,"14",12.4,12.7,-0.4,"-3",0.9508196721311475,0.4426229508196721
"2022","Dunning, Dane","641540","Rangers","TEX","R",84,"514","2548",15.728395061728396,0.20172684458398743,"CH","Changeup",34.7,-33.3,1.5,"4",17.2,-14.4,2.8,"19",0.686411149825784,0.9163763066202091
"2022","Bieber, Shane","669456","Guardians","CLE","R",82,"514","2875",17.746913580246915,0.17878260869565218,"CU","Curveball",51.6,-49.2,2.4,"5",9.9,9.1,0.9,"9",0.7051282051282052,0.6666666666666666
"2022","Kelly, Merrill","518876","D-backs","AZ","R",90.8,"513","3071",18.95679012345679,0.16704656463692608,"FC","Cutter",20.3,-24.2,3.9,"16",1.5,1.5,-3,"-201",0.9097744360902256,0.09022556390977443
"2022","Romano, Jordan","605447","Blue Jays","TOR","R",87.3,"512","989",6.104938271604938,0.5176946410515673,"SL","Slider",36.9,-33.4,3.5,"11",4.2,4.4,-0.1,"-3",0.8706624605678234,0.5047318611987381
"2022","Keuchel, Dallas","572971","Rangers","TEX","L",87.2,"512","1165",7.191358024691358,0.4394849785407725,"SI","Sinker",30.1,-26.3,3.8,"14",15.4,-14.2,1.2,"9",0.9251968503937008,0.7086614173228346
"2022","Richards, Trevor","670950","Blue Jays","TOR","R",93.4,"512","1163",7.179012345679013,0.4402407566638005,"FF","4-Seam Fastball",11.4,-14.5,3.1,"21",7.4,-6.4,1,"16",0.9854014598540146,0.6009732360097324
"2022","Murfee, Penn","682171","Mariners","SEA","R",79.7,"512","1003",6.191358024691358,0.5104685942173479,"ST","Sweeper",40.9,-40.8,0.1,"0",16.9,15.1,1.8,"12",0.47540983606557374,0.819672131147541
"2022","Kaprielian, James","621076","Athletics","OAK","R",85,"512","2230",13.765432098765432,0.2295964125560538,"SL","Slider",34.3,-36.5,-2.2,"-6",4.5,5.3,-0.8,"-14",0.20504731861198738,0.41324921135646686
"2022","Martínez, Adrián","661309","Athletics","OAK","R",93.8,"511","1015",6.265432098765432,0.503448275862069,"SI","Sinker",22.8,-22.5,0.3,"2",17.3,-15.3,2,"13",0.5866141732283464,0.889763779527559
"2022","Lange, Alex","656638","Tigers","DET","R",85.5,"510","1046",6.45679012345679,0.4875717017208413,"CU","Curveball",42.9,-45,-2.1,"-5",0.6,6.4,-5.7,"-90",0.27350427350427353,0.05555555555555555
"2022","Skubal, Tarik","669373","Tigers","DET","L",94.1,"510","1914",11.814814814814815,0.2664576802507837,"FF","4-Seam Fastball",15.1,-14.3,-0.8,"-6",8.3,-6.6,1.6,"25",0.3746958637469586,0.6715328467153284
"2022","Bumgarner, Madison","518516","D-backs","AZ","L",78.6,"509","2715",16.75925925925926,0.18747697974217312,"CU","Curveball",47.1,-53.8,-6.7,"-12",9.2,10.2,-1,"-10",0.07692307692307693,0.4188034188034188
"2022","Festa, Matt","670036","Mariners","SEA","R",82.9,"507","897",5.537037037037037,0.5652173913043478,"ST","Sweeper",37.1,-38,-0.9,"-2",15.6,14.8,0.8,"5",0.2786885245901639,0.6065573770491803
"2022","Duran, Jhoan","661395","Twins","MIN","R",100.8,"507","1023",6.314814814814815,0.49560117302052786,"FF","4-Seam Fastball",12.9,-11.5,-1.4,"-12",11.7,-9.3,2.4,"26",0.2725060827250608,0.7347931873479319
"2022","Gomber, Austin","596295","Rockies","COL","L",84.3,"507","2059",12.709876543209877,0.2462360369111219,"SL","Slider",34.7,-36.8,-2.1,"-6",5,5.2,-0.2,"-4",0.22082018927444794,0.48580441640378547
"2022","Scherzer, Max","453286","Mets","NYM","R",85,"507","2167",13.376543209876543,0.2339640055376096,"SL","Slider",34.7,-36.4,-1.8,"-5",3.2,5.5,-2.3,"-42",0.26813880126182965,0.22082018927444794
"2022","Bellatti, Andrew","571479","Phillies","PHI","R",85.9,"505","963",5.944444444444445,0.5244029075804777,"SL","Slider",33.3,-35.4,-2.1,"-6",3.6,4.7,-1.1,"-23",0.22082018927444794,0.3627760252365931
"2022","García, Luis","472610","Padres","SD","R",98.7,"504","966",5.962962962962963,0.5217391304347826,"SI","Sinker",18.3,-18.3,0,"0",14.9,-15.1,-0.2,"-1",0.562992125984252,0.41732283464566927
"2022","Brebbia, John","605154","Giants","SF","R",94.4,"504","1091",6.734567901234568,0.461961503208066,"FF","4-Seam Fastball",13.4,-14.5,1.2,"8",10.1,-7.4,2.7,"37",0.7712895377128953,0.7737226277372263
"2022","De Los Santos, Enyel","660853","Guardians","CLE","R",95.3,"503","845",5.216049382716049,0.5952662721893491,"FF","4-Seam Fastball",15.9,-14.7,-1.3,"-9",11.8,-8.4,3.4,"41",0.2798053527980535,0.8588807785888077
"2022","Logue, Zach","656657","Athletics","OAK","L",90.1,"503","1022",6.308641975308642,0.49217221135029354,"FF","4-Seam Fastball",20,-18.9,-1.1,"-6",10,-9.4,0.7,"7",0.3236009732360097,0.5401459854014599
"2022","Soto, Gregory","642397","Tigers","DET","L",98.2,"503","1102",6.802469135802469,0.45644283121597096,"SI","Sinker",18.6,-19.4,-0.8,"-4",16.7,-15.3,1.4,"9",0.4251968503937008,0.7795275590551181
"2022","Faedo, Alex","656412","Tigers","DET","R",92.7,"503","967",5.969135802469136,0.5201654601861427,"FF","4-Seam Fastball",15,-14.6,-0.4,"-3",11,-6.2,4.8,"77",0.43795620437956206,0.9586374695863747
"2022","Kopech, Michael","656629","White Sox","CWS","R",84.4,"503","2011",12.41358024691358,0.25012431626056686,"SL","Slider",39.9,-36.9,3,"8",4.8,5.9,-1.1,"-19",0.8296529968454258,0.3627760252365931
"2022","Sewald, Paul","623149","Mariners","SEA","R",92.5,"501","974",6.012345679012346,0.5143737166324436,"FF","4-Seam Fastball",18.4,-19.1,0.7,"4",11.9,-9.6,2.2,"23",0.6326034063260341,0.7104622871046229
"2022","Crawford, Kutter","676710","Red Sox","BOS","R",94.6,"499","1296",8,0.38503086419753085,"FF","4-Seam Fastball",11.6,-14.3,2.7,"19",10,-7.2,2.8,"39",0.9659367396593674,0.7956204379562044
"2022","Bard, Daniel","453268","Rockies","COL","R",98,"499","953",5.882716049382716,0.5236096537250787,"SI","Sinker",21.4,-20.5,0.9,"4",14.5,-15.9,-1.4,"-9",0.6692913385826772,0.21653543307086615
"2022","Montero, Rafael","606160","Astros","HOU","R",96.4,"499","1093",6.746913580246914,0.4565416285452882,"FF","4-Seam Fastball",13.8,-14.7,1,"7",9.3,-9.5,-0.1,"-1",0.7128953771289538,0.43795620437956206
"2022","Bassitt, Chris","605135","Mets","NYM","R",89,"497","2886",17.814814814814813,0.1722106722106722,"FC","Cutter",25.6,-26,0.4,"2",2.5,2,0.6,"29",0.6390977443609023,0.6466165413533834
"2022","Mahle, Tyler","641816","Twins","MIN","R",85.4,"496","2101",12.969135802469136,0.23607805806758686,"FS","Split-Finger",27.6,-32.2,-4.6,"-14",14.3,-12,2.3,"19",0.02702702702702703,0.918918918918919
"2022","Luzardo, Jesús","666200","Marlins","MIA","L",83.7,"495","1644",10.148148148148149,0.3010948905109489,"SL","Slider",39.6,-38.3,1.3,"3",1.1,6,-4.9,"-81",0.6656151419558359,0.031545741324921134
"2022","Hernández, Carlos","672578","Royals","KC","R",96.7,"494","1035",6.388888888888889,0.47729468599033814,"FF","4-Seam Fastball",12.1,-13,0.8,"6",8.1,-7.2,0.9,"12",0.656934306569343,0.5815085158150851
"2022","Thielbar, Caleb","573204","Twins","MIN","L",92.8,"492","996",6.148148148148148,0.4939759036144578,"FF","4-Seam Fastball",12.3,-15.2,2.8,"19",3.2,-6.8,-3.6,"-53",0.9732360097323601,0.1362530413625304
"2022","Beeks, Jalen","656222","Rays","TB","L",90.3,"492","999",6.166666666666667,0.4924924924924925,"CH","Changeup",25.3,-27.2,-1.9,"-7",16.6,-14.6,2,"14",0.25435540069686413,0.7804878048780488
"2022","Verlander, Justin","434378","Astros","HOU","R",79,"491","2607",16.09259259259259,0.1883390870732643,"CU","Curveball",55.3,-55.2,0.1,"0",6.9,6.5,0.4,"7",0.47435897435897434,0.5897435897435898
"2022","Bubic, Kris","663460","Royals","KC","L",79.4,"491","2262",13.962962962962964,0.21706454465075153,"CU","Curveball",56.4,-53.2,3.2,"6",7.6,9.2,-1.6,"-18",0.7777777777777778,0.32905982905982906
"2022","Doval, Camilo","666808","Giants","SF","R",87.7,"489","1121",6.919753086419753,0.4362176628010705,"SL","Slider",34.8,-33.4,1.4,"4",6.4,4.4,2,"46",0.6719242902208202,0.7728706624605678
"2022","Espino, Paolo","502179","Nationals","WSH","R",71.3,"485","1873",11.561728395061728,0.2589428723972237,"CU","Curveball",73.2,-68.3,4.8,"7",13.1,13.2,-0.1,"-1",0.8974358974358975,0.5299145299145299
"2022","Gray, Sonny","543243","Twins","MIN","R",92,"485","1872",11.555555555555555,0.2590811965811966,"SI","Sinker",22.7,-23.7,-1,"-4",13.4,-15.1,-1.6,"-11",0.4015748031496063,0.19291338582677164
"2022","Gibson, Kyle","502043","Phillies","PHI","R",83.4,"484","2739",16.90740740740741,0.17670682730923695,"SL","Slider",40.7,-38.2,2.5,"6",4.6,6,-1.4,"-23",0.7697160883280757,0.3280757097791798
"2022","Stephan, Trevor","663986","Guardians","CLE","R",96.5,"484","1032",6.37037037037037,0.4689922480620155,"FF","4-Seam Fastball",15,-13.6,-1.3,"-10",11,-8,3,"38",0.2798053527980535,0.8175182481751825
"2022","Loáisiga, Jonathan","642528","Yankees","NYY","R",98,"482","761",4.697530864197531,0.633377135348226,"SI","Sinker",17.2,-19.6,-2.4,"-12",16.2,-15.5,0.7,"5",0.2125984251968504,0.6181102362204725
"2022","Beeks, Jalen","656222","Rays","TB","L",95,"482","999",6.166666666666667,0.4824824824824825,"FF","4-Seam Fastball",12.5,-13.8,1.3,"9",5.1,-6.9,-1.8,"-26",0.8029197080291971,0.26763990267639903
"2022","Martin, Davis","663436","White Sox","CWS","R",94,"482","1044",6.444444444444445,0.4616858237547893,"FF","4-Seam Fastball",14.6,-14.2,-0.4,"-3",6.3,-6.5,-0.2,"-3",0.43795620437956206,0.41849148418491483
"2022","Jackson, Zach","667427","Athletics","OAK","R",94.4,"481","887",5.4753086419753085,0.5422773393461104,"FF","4-Seam Fastball",11.2,-12.8,1.6,"13",4.9,-6.3,-1.4,"-22",0.8564476885644768,0.29683698296836986
"2022","Ramírez, Erasmo","541640","Nationals","WSH","R",93.1,"481","1222",7.54320987654321,0.39361702127659576,"SI","Sinker",24.8,-24,0.8,"4",15.4,-15.6,-0.1,"-1",0.6614173228346457,0.4251968503937008
"2022","Luzardo, Jesús","666200","Marlins","MIA","L",96.3,"481","1644",10.148148148148149,0.29257907542579076,"FF","4-Seam Fastball",14.8,-13.7,-1.1,"-8",13.6,-7.8,5.8,"75",0.3236009732360097,0.9902676399026764
"2022","Alvarado, José","621237","Phillies","PHI","L",99.6,"480","881",5.438271604938271,0.5448354143019296,"SI","Sinker",13.2,-16.1,-2.9,"-18",12.7,-14,-1.3,"-9",0.16141732283464566,0.2283464566929134
"2022","Hearn, Taylor","621368","Rangers","TEX","L",84.9,"480","1787",11.030864197530864,0.2686066032456631,"SL","Slider",38.7,-36.4,2.3,"6",3.2,5.3,-2.1,"-40",0.7539432176656151,0.23659305993690852
"2022","Scott, Tanner","656945","Marlins","MIA","L",96.9,"480","1273",7.8580246913580245,0.3770620581304006,"FF","4-Seam Fastball",12.6,-14.1,1.5,"10",5.3,-9,-3.7,"-41",0.8442822384428224,0.11678832116788321
"2022","Swanson, Erik","657024","Mariners","SEA","R",93.6,"479","880",5.432098765432099,0.5443181818181818,"FF","4-Seam Fastball",12.5,-14.1,1.7,"12",10,-6.1,3.9,"64",0.8710462287104623,0.9172749391727494
"2022","Puk, A.J.","640462","Athletics","OAK","L",96.7,"479","1072",6.617283950617284,0.4468283582089552,"FF","4-Seam Fastball",17.1,-13.5,-3.6,"-27",12.4,-7.9,4.5,"56",0.04866180048661801,0.948905109489051
"2022","Irvin, Cole","608344","Athletics","OAK","L",83,"477","2610",16.11111111111111,0.18275862068965518,"CH","Changeup",32.5,-31.8,0.7,"2",13.3,-13.8,-0.4,"-3",0.6027874564459931,0.3170731707317073
"2022","Moore, Matt","519043","Rangers","TEX","L",83.6,"477","1248",7.703703703703703,0.38221153846153844,"CU","Curveball",50.2,-49,1.2,"2",4.1,5.9,-1.8,"-31",0.6068376068376068,0.2905982905982906
"2022","Cueto, Johnny","456501","White Sox","CWS","R",82.6,"477","2372",14.641975308641975,0.20109612141652614,"CH","Changeup",36,-33.8,2.2,"6",12.2,-14,-1.8,"-13",0.7665505226480837,0.1602787456445993
"2022","Eflin, Zach","621107","Phillies","PHI","R",92.7,"476","1194",7.37037037037037,0.39865996649916247,"SI","Sinker",24.6,-22.3,2.3,"10",17,-14.8,2.2,"15",0.8228346456692913,0.9409448818897638
"2022","Plesac, Zach","668676","Guardians","CLE","R",85.7,"475","2153",13.290123456790123,0.2206223873664654,"CH","Changeup",24.9,-29.9,-5,"-17",11.4,-13.8,-2.3,"-17",0.05574912891986063,0.1254355400696864
"2022","Smith, Will","519293","Astros","HOU","L",81.7,"475","985",6.080246913580247,0.48223350253807107,"SL","Slider",38.5,-40.7,-2.2,"-6",4.8,7,-2.2,"-31",0.20504731861198738,0.2302839116719243
"2022","Davis, Austin","656354","Twins","MIN","L",94.1,"475","1118",6.901234567901234,0.42486583184257604,"FF","4-Seam Fastball",15.7,-14.7,-1,"-7",10.3,-7.3,3,"41",0.34306569343065696,0.8175182481751825
"2022","Stratton, Chris","608717","Cardinals","STL","R",92.8,"474","1100",6.790123456790123,0.4309090909090909,"FF","4-Seam Fastball",16.9,-15.3,-1.6,"-11",3.6,-7,-3.4,"-48",0.23357664233576642,0.14841849148418493
"2022","Romano, Jordan","605447","Blue Jays","TOR","R",96.9,"474","989",6.104938271604938,0.4792719919110212,"FF","4-Seam Fastball",11.2,-12.3,1.1,"9",5.3,-6.7,-1.4,"-21",0.732360097323601,0.29683698296836986
"2022","Sewald, Paul","623149","Mariners","SEA","R",82.8,"473","974",6.012345679012346,0.4856262833675565,"ST","Sweeper",31.4,-35.3,-3.9,"-11",12,13.7,-1.7,"-13",0.04918032786885246,0.2459016393442623
"2022","Gallegos, Giovanny","606149","Cardinals","STL","R",94.3,"473","988",6.098765432098766,0.47874493927125505,"FF","4-Seam Fastball",12.3,-13.1,0.8,"6",7.5,-6.5,1,"16",0.656934306569343,0.6009732360097324
"2022","Hernández, Elieser","622694","Marlins","MIA","R",91.6,"471","1095",6.7592592592592595,0.4301369863013699,"FF","4-Seam Fastball",15.1,-17,1.9,"11",6.4,-8.3,-2,"-24",0.902676399026764,0.25304136253041365
"2022","Weems, Jordan","607179","Nationals","WSH","R",96.8,"471","738",4.555555555555555,0.6382113821138211,"FF","4-Seam Fastball",11.1,-13,1.9,"15",6.8,-7.4,-0.6,"-8",0.902676399026764,0.36982968369829683
"2022","Cessa, Luis","570666","Reds","CIN","R",82.8,"470","1235",7.6234567901234565,0.3805668016194332,"SL","Slider",44.2,-39.5,4.7,"12",5.6,6.6,-1,"-15",0.9400630914826499,0.38170347003154576
"2022","Cueto, Johnny","456501","White Sox","CWS","R",91.4,"470","2372",14.641975308641975,0.1981450252951096,"FF","4-Seam Fastball",17.8,-16.5,-1.3,"-8",12.2,-7.5,4.6,"62",0.2798053527980535,0.9513381995133819
"2022","Cueto, Johnny","456501","White Sox","CWS","R",86.9,"469","2372",14.641975308641975,0.19772344013490725,"FC","Cutter",26.1,-27.6,1.5,"5",3.3,1.7,-5,"-297",0.7669172932330827,0.015037593984962405
"2022","Maton, Phil","664208","Astros","HOU","R",91,"468","1089",6.722222222222222,0.4297520661157025,"FF","4-Seam Fastball",16.8,-17.4,0.6,"3",1.3,-8,-6.7,"-84",0.610705596107056,0.0170316301703163
"2022","Loup, Aaron","571901","Angels","LAA","L",91.2,"467","967",5.969135802469136,0.48293691830403307,"SI","Sinker",29.5,-28.3,1.2,"4",18.9,-16.5,2.4,"15",0.7125984251968503,0.952755905511811
"2022","Milner, Hoby","571948","Brewers","MIL","L",88.9,"467","1088",6.716049382716049,0.42922794117647056,"SI","Sinker",34.8,-33.3,1.5,"4",18.5,-16.8,1.6,"10",0.7322834645669292,0.8149606299212598
"2022","White, Mitch","669952","Blue Jays","TOR","R",85.4,"467","1715",10.58641975308642,0.27230320699708455,"ST","Sweeper",38.3,-36.8,1.5,"4",9.2,11.9,-2.7,"-23",0.7049180327868853,0.06557377049180328
"2022","Gallegos, Giovanny","606149","Cardinals","STL","R",85.5,"466","988",6.098765432098766,0.4716599190283401,"SL","Slider",36.5,-35.4,1.2,"3",0.3,4.4,-4.1,"-93",0.6561514195583596,0.08517350157728706
"2022","Rogers, Taylor","573124","Brewers","MIL","L",94.3,"464","1085",6.697530864197531,0.42764976958525347,"SI","Sinker",23.2,-22.9,0.3,"1",17,-15.5,1.5,"10",0.5866141732283464,0.8031496062992126
"2022","Montgomery, Jordan","656756","Cardinals","STL","L",93,"463","2715",16.75925925925926,0.1705340699815838,"FF","4-Seam Fastball",16.8,-14.2,-2.6,"-18",8.7,-5.8,3,"51",0.11435523114355231,0.8175182481751825
"2022","Stephenson, Robert","596112","Pirates","PIT","R",83.9,"462","914",5.6419753086419755,0.5054704595185996,"SL","Slider",41.3,-37.9,3.4,"9",5.2,5.9,-0.7,"-12",0.8580441640378549,0.42902208201892744
"2022","Greinke, Zack","425844","Royals","KC","R",72,"462","2272",14.024691358024691,0.20334507042253522,"CU","Curveball",64.4,-66.3,-1.9,"-3",12.5,12.1,0.4,"3",0.3076923076923077,0.5897435897435898
"2022","Gray, Sonny","543243","Twins","MIN","R",78.7,"461","1872",11.555555555555555,0.24626068376068377,"CU","Curveball",58.8,-53.1,5.7,"11",14.4,10.7,3.6,"34",0.9358974358974359,0.8589743589743589
"2022","García, Yimi","554340","Blue Jays","TOR","R",94.9,"460","1039",6.41358024691358,0.44273339749759383,"FF","4-Seam Fastball",16.7,-15.7,-0.9,"-6",9.5,-9.9,-0.4,"-4",0.36253041362530414,0.39416058394160586
"2022","Lauer, Eric","641778","Brewers","MIL","L",86.7,"460","2676",16.51851851851852,0.17189835575485798,"SL","Slider",32.3,-34.3,-2,"-6",3.1,4.6,-1.5,"-32",0.23659305993690852,0.31545741324921134
"2022","Cortes, Nestor","641482","Yankees","NYY","L",77.1,"459","2465",15.216049382716049,0.18620689655172415,"ST","Sweeper",42.4,-44.1,-1.6,"-4",15.2,16,-0.7,"-5",0.2459016393442623,0.3770491803278688
"2022","Abreu, Bryan","650556","Astros","HOU","R",97.2,"459","1019",6.290123456790123,0.450441609421001,"FF","4-Seam Fastball",12,-13.2,1.2,"9",6.3,-8.1,-1.8,"-22",0.7712895377128953,0.26763990267639903
"2022","Garrett, Braxton","666129","Marlins","MIA","L",84,"459","1436",8.864197530864198,0.31963788300835655,"SL","Slider",41.7,-37.4,4.3,"11",9.1,5.7,3.4,"59",0.9116719242902208,0.861198738170347
"2022","Watkins, Spenser","657093","Orioles","BAL","R",87.1,"458","1642",10.135802469135802,0.2789281364190012,"FC","Cutter",28.5,-28.6,0.1,"0",6,3.5,2.5,"71",0.5939849624060151,0.8947368421052632
"2022","Darvish, Yu","506433","Padres","SD","R",82.7,"457","2971",18.339506172839506,0.15382026253786604,"ST","Sweeper",40.3,-38.5,1.7,"4",16.2,14.6,1.6,"11",0.7540983606557377,0.7868852459016393
"2022","Urías, Julio","628711","Dodgers","LAD","L",86.2,"456","2622",16.185185185185187,0.17391304347826086,"CH","Changeup",30,-30.6,-0.6,"-2",13.9,-14.1,-0.2,"-2",0.43902439024390244,0.3588850174216028
"2022","Wilson, Steven","621051","Padres","SD","R",95.1,"456","874",5.395061728395062,0.5217391304347826,"FF","4-Seam Fastball",12.1,-14.5,2.4,"17",8,-7.9,0.1,"1",0.948905109489051,0.46958637469586373
"2022","Ashcraft, Graham","668933","Reds","CIN","R",85.8,"456","1756",10.839506172839506,0.25968109339407747,"SL","Slider",40,-35.5,4.4,"13",11,4.6,6.4,"141",0.9148264984227129,0.9652996845425867
"2022","Bieber, Shane","669456","Guardians","CLE","R",86.9,"455","2875",17.746913580246915,0.1582608695652174,"FC","Cutter",27,-28.2,1.2,"4",1.9,2.6,-0.7,"-26",0.7368421052631579,0.38345864661654133
"2022","Garrett, Amir","607237","Royals","KC","L",84.7,"454","804",4.962962962962963,0.5646766169154229,"SL","Slider",32.8,-36.7,-3.9,"-11",1.5,5.6,-4,"-72",0.08517350157728706,0.0914826498422713
"2022","Suárez, Ranger","624133","Phillies","PHI","L",93.2,"454","2564",15.82716049382716,0.17706708268330734,"FF","4-Seam Fastball",20.1,-15.2,-4.8,"-32",6.6,-7.3,-0.7,"-9",0.019464720194647202,0.36253041362530414
"2022","Hudson, Dakota","641712","Cardinals","STL","R",91.3,"454","2253",13.907407407407407,0.20150909897913893,"FF","4-Seam Fastball",24.3,-16,-8.3,"-52",4.2,-6.5,-2.3,"-35",0,0.22627737226277372
"2022","Bednar, David","670280","Pirates","PIT","R",96.4,"451","842",5.197530864197531,0.5356294536817102,"FF","4-Seam Fastball",12.4,-13.5,1.1,"8",10.2,-7.7,2.5,"32",0.732360097323601,0.7420924574209246
"2022","Martinez, Nick","607259","Padres","SD","R",93.4,"451","1720",10.617283950617283,0.2622093023255814,"FF","4-Seam Fastball",14.3,-15,0.7,"5",7.2,-7.1,0.2,"2",0.6326034063260341,0.48661800486618007
"2022","Abreu, Bryan","650556","Astros","HOU","R",88.4,"450","1019",6.290123456790123,0.44160942100098133,"SL","Slider",37.8,-32.4,5.5,"17",8.2,4,4.2,"106",0.9558359621451105,0.8958990536277602
"2022","Ottavino, Adam","493603","Mets","NYM","R",81,"450","1057",6.5246913580246915,0.42573320719016083,"ST","Sweeper",40.1,-40.4,-0.3,"-1",17.8,15.7,2.1,"13",0.4098360655737705,0.8688524590163934
"2022","Winder, Josh","680739","Twins","MIN","R",94,"450","1114",6.8765432098765435,0.40394973070017953,"FF","4-Seam Fastball",13.4,-14.4,0.9,"7",8.3,-6.8,1.5,"21",0.6861313868613139,0.6593673965936739
"2022","Hughes, Brandon","676714","Cubs","CHC","L",93.2,"449","973",6.006172839506172,0.4614594039054471,"FF","4-Seam Fastball",16.8,-15.7,-1.1,"-7",12.9,-8.1,4.9,"60",0.3236009732360097,0.9659367396593674
"2022","Nola, Aaron","605400","Phillies","PHI","R",85.9,"448","3039",18.75925925925926,0.14741691345837446,"CH","Changeup",33.8,-34.7,-0.9,"-3",15.2,-14.1,1.1,"8",0.39372822299651566,0.6202090592334495
"2022","Megill, Tylor","656731","Mets","NYM","R",95.7,"448","791",4.882716049382716,0.5663716814159292,"FF","4-Seam Fastball",13.5,-13.3,-0.1,"-1",7.2,-7.2,0,"1",0.48905109489051096,0.45255474452554745
"2022","Wells, Tyler","669330","Orioles","BAL","R",87.5,"448","1649",10.179012345679013,0.27167980594299573,"FC","Cutter",28.1,-28.6,0.5,"2",4.9,3.9,1,"25",0.6616541353383458,0.7218045112781954
"2022","Feltner, Ryan","663372","Rockies","COL","R",84.6,"446","1675",10.339506172839506,0.2662686567164179,"SL","Slider",36,-36.9,-0.9,"-2",5.3,6.1,-0.8,"-13",0.3438485804416404,0.41324921135646686
"2022","Stripling, Ross","548389","Blue Jays","TOR","R",87.1,"446","2033",12.549382716049383,0.21938022626660109,"SL","Slider",29.6,-32.8,-3.1,"-10",4.5,4.1,0.4,"9",0.14826498422712933,0.583596214511041
"2022","deGrom, Jacob","594798","Mets","NYM","R",98.9,"446","940",5.802469135802469,0.474468085106383,"FF","4-Seam Fastball",11.3,-12.4,1.2,"9",9.5,-8.5,1,"12",0.7712895377128953,0.6009732360097324
