"term","estimate","std.error","statistic","p.value","Response","BHand","Pitch"
"dist_z",0.371108985010212,0.0531922142080936,6.97675384518483,0.00000000000302078291209008,"benefit","R","FF"
"dist_prop",1.39118826635097,0.22741424044276,6.1174193121874,0.00000000095102886690485,"benefit","R","FF"
"I(dist_x^2)",-1.3318084094067,0.0819949313067695,-16.2425699757461,0.0000000000000000000000000000000000000000000000000000000000252136058508061,"benefit","R","FF"
"I(dist_z^2)",-1.52789589911042,0.0849735109453365,-17.9808493507267,0.00000000000000000000000000000000000000000000000000000000000000000000000275243768904769,"benefit","R","FF"
"release_spin_rate",0.000267169807311892,0.000104591970942097,2.55440073368346,0.010637075530507,"benefit","R","FF"
"pred",14.4608872967725,0.983139646482441,14.7088842856779,0.000000000000000000000000000000000000000000000000565317974029332,"benefit","R","FF"
"(Intercept)",-19.3660002688689,2.06744166133492,-9.36713264081392,0.00000000000000000000745296938129873,"whiff","L","FF"
"pitch_speed",0.10705933599887,0.020934369131413,5.11404644328271,0.00000031532977341467,"whiff","L","FF"
"pfx_x",-0.125887390849462,0.0300562682309708,-4.18839058402279,0.0000280939702003357,"whiff","L","FF"
"pfx_z",-0.153980265690764,0.0680608273026577,-2.26239191901141,0.023673199764314,"whiff","L","FF"
"pfx_total",0.257015963314129,0.078086136955516,3.29144164809364,0.000996752928747504,"whiff","L","FF"
"dist_z",0.808561717637765,0.100566043492493,8.04010667575006,0.000000000000000897602957922054,"whiff","L","FF"
"dist_prop",1.65517006761217,0.41209428141856,4.01648395098945,0.00005907288487046,"whiff","L","FF"
"I(dist_x^2)",-1.15265312651618,0.189422583351341,-6.08508819868769,0.00000000116427200453382,"whiff","L","FF"
"I(dist_z^2)",-1.04987118656795,0.173556447188999,-6.04916269935313,0.00000000145600561318078,"whiff","L","FF"
"pred",58.3166970534721,5.2159924731495,11.1803644950928,0.0000000000000000000000000000508805791747999,"whiff","L","FF"
"(Intercept)",-5.21704721942728,0.310565531783165,-16.7985390699113,0.00000000000000000000000000000000000000000000000000000000000000250129175585648,"barrel","L","FF"
"dist_x",-0.459603264082267,0.216265115779639,-2.12518446364034,0.0335712239036733,"barrel","L","FF"
"I(dist_x^2)",-1.55786439574602,0.306931387379678,-5.07561122714022,0.000000386252328155315,"barrel","L","FF"
"I(dist_z^2)",-0.990140213770893,0.23369014736993,-4.236978858178,0.0000226547458612595,"barrel","L","FF"
"pred",129.895795802657,13.4035453657575,9.69115202418801,0.000000000000000000000328798739164658,"barrel","L","FF"
"(Intercept)",-3.18859585763744,1.87465088153539,-1.70090115927392,0.0889615489165816,"benefit","L","FF"
"pitch_speed",-0.0503332566732308,0.0139385700215587,-3.61107750618468,0.000304927510700983,"benefit","L","FF"
"pfx_z",0.0691246996361247,0.0125282100229307,5.51752401257674,0.0000000343809119101279,"benefit","L","FF"
"zone1",0.342518560116198,0.258903385516806,1.3229589849993,0.185849017865329,"benefit","L","FF"
"zone2",-0.185291151435664,0.212125838715809,-0.87349637628966,0.382392580523954,"benefit","L","FF"
"zone3",0.0210575417730573,0.275051636699594,0.076558503798528,0.938974771193158,"benefit","L","FF"
"zone4",0.740327454026733,0.225722915778346,3.27980635671796,0.00103878359396138,"benefit","L","FF"
"zone6",-0.209950473198756,0.232098986539402,-0.904572985557234,0.365691652260865,"benefit","L","FF"
"zone7",1.78398917382172,0.295683484649796,6.03344206368055,0.00000000160503551591892,"benefit","L","FF"
"zone8",0.772288275942966,0.246180289672894,3.13708411412272,0.00170637165574915,"benefit","L","FF"
"zone9",0.629112158178269,0.331135258879431,1.89986460610446,0.0574508898790776,"benefit","L","FF"
"zone11",-0.422065386284885,0.290208221892645,-1.45435364832984,0.145848283743416,"benefit","L","FF"
"zone12",-0.0986761316011285,0.303652335901301,-0.324964177562599,0.74520818369273,"benefit","L","FF"
"zone13",0.0334473084995415,0.311691068282015,0.107309165719432,0.914543713339462,"benefit","L","FF"
"zone14",-0.379832236866359,0.344082328465124,-1.10389928643156,0.269636828455551,"benefit","L","FF"
"dist_x",-0.338835047194581,0.0934666674132123,-3.62519662433887,0.00028874167989145,"benefit","L","FF"
"dist_z",0.311332933680196,0.102442670447318,3.03909427898312,0.00237290582451544,"benefit","L","FF"
"dist_prop",1.30580246687139,0.472907339912033,2.76122266809029,0.00575854006201568,"benefit","L","FF"
"I(dist_x^2)",-1.44013777336193,0.185603671019228,-7.75920953208268,0.00000000000000854603570548987,"benefit","L","FF"
"I(dist_z^2)",-1.67051510265005,0.192162930942435,-8.69322243607155,0.00000000000000000352301675737266,"benefit","L","FF"
"pred",14.7547575068866,2.47475660473843,5.96210450701922,0.00000000249009796957412,"benefit","L","FF"
"(Intercept)",-17.4960623018754,1.30946835870591,-13.361195164094,0.000000000000000000000000000000000000000101914539878965,"whiff","R","SL"
"pitch_speed",0.0614781175374201,0.0139787657352516,4.39796464879476,0.0000109270771264564,"whiff","R","SL"
"pfx_x",-0.0487094975401574,0.0150350238456392,-3.23973530339862,0.00119640706439027,"whiff","R","SL"
"pfx_z",0.0169271364067949,0.0100953119675809,1.6767323745074,0.0935948268840795,"whiff","R","SL"
"pfx_total",-0.0495822868627754,0.0157036704304535,-3.15736929671055,0.00159199587743536,"whiff","R","SL"
"zone1",-1.05908306599033,0.353951716568947,-2.99216818682679,0.00277003609598298,"whiff","R","SL"
"zone2",0.330164180649414,0.27616878073563,1.19551594416268,0.23188551056783,"whiff","R","SL"
"zone3",0.168257108256943,0.347809778883412,0.483761867757443,0.628554880226978,"whiff","R","SL"
"zone4",-1.45218067543592,0.249620338952442,-5.81755750164489,0.00000000597137237188732,"whiff","R","SL"
"zone6",-0.596253118763299,0.28946309279426,-2.05985886838808,0.0394120348422842,"whiff","R","SL"
"zone7",-1.08760161077662,0.264415805880759,-4.1132246506742,0.0000390170356183679,"whiff","R","SL"
"zone8",-0.808656210466961,0.228677733660659,-3.53622627582512,0.000405886878550549,"whiff","R","SL"
"zone9",-0.972612604604072,0.311821366789453,-3.11913392792225,0.00181383494875925,"whiff","R","SL"
"zone11",-2.00389799915901,0.389237071397434,-5.1482711858987,0.000000262898225377425,"whiff","R","SL"
"zone12",-0.463427495367231,0.452845922400937,-1.02336682841305,0.306134437208665,"whiff","R","SL"
"zone13",-0.894737801061425,0.309545266531297,-2.89049098081092,0.0038464056824021,"whiff","R","SL"
"zone14",-0.787211846673659,0.323523909025926,-2.43324163906098,0.0149643105847279,"whiff","R","SL"
"dist_x",0.677863446584567,0.106472663257812,6.36654917650732,0.000000000193328335154589,"whiff","R","SL"
"dist_z",-0.563417836200735,0.138175037250985,-4.07756601633713,0.0000455096105417438,"whiff","R","SL"
"dist_prop",3.4975122443723,0.373867932178657,9.3549404571585,0.00000000000000000000836468171923085,"whiff","R","SL"
"I(dist_x^2)",-1.33848678315722,0.106952561027709,-12.5147707572,0.00000000000000000000000000000000000619865776711993,"whiff","R","SL"
"I(dist_z^2)",-1.35254989007891,0.108406603113613,-12.476637503911,0.0000000000000000000000000000000000100126415370981,"whiff","R","SL"
"pred",59.9800315454485,3.34129552787979,17.9511303459915,0.00000000000000000000000000000000000000000000000000000000000000000000000470234996357992,"whiff","R","SL"
"(Intercept)",-6.22813444062478,0.364882566399979,-17.0688736983876,0.000000000000000000000000000000000000000000000000000000000000000025303435871852,"barrel","R","SL"
"pfx_x",-0.0543267741550004,0.0356663627122494,-1.52319356457232,0.127710285670592,"barrel","R","SL"
"pfx_total",-0.0964374960344967,0.0399006611757461,-2.41693979981256,0.0156516054536926,"barrel","R","SL"
"dist_x",0.672655804070815,0.202532556905406,3.32122308802423,0.000896238686295134,"barrel","R","SL"
"dist_z",-0.956996961835728,0.271761518412733,-3.52145869446573,0.000429179524304502,"barrel","R","SL"
"I(dist_x^2)",-1.081744576194,0.193379456192501,-5.59389605024628,0.0000000222029918371974,"barrel","R","SL"
"I(dist_z^2)",-1.70122457171438,0.262122994696276,-6.49017677249417,0.0000000000857357175979667,"barrel","R","SL"
"pred",247.374578300702,19.0678747577248,12.9733691585364,0.0000000000000000000000000000000000000173244565255168,"barrel","R","SL"
"(Intercept)",-14.2128934946991,1.04807405937296,-13.5609629563796,0.00000000000000000000000000000000000000000682343747411572,"benefit","R","SL"
"zone1",0.684851808094108,0.201619858117923,3.39674779303512,0.000681917856602728,"benefit","R","SL"
"zone2",0.855805465615269,0.175133328471225,4.88659396292968,0.00000102595374353531,"benefit","R","SL"
"zone3",1.41276029189345,0.204475576338436,6.90918845757465,0.00000000000487434066263844,"benefit","R","SL"
"zone4",0.163509583754408,0.13344921123419,1.22525702656619,0.220478394253141,"benefit","R","SL"
"zone6",1.16665057885378,0.164518190566068,7.09131661878615,0.0000000000013284202495041,"benefit","R","SL"
"zone7",-0.144711929926058,0.128791993128957,-1.12360967798022,0.261178648607239,"benefit","R","SL"
"zone8",0.0474906946761319,0.125709463120616,0.377781381745027,0.705593005768203,"benefit","R","SL"
"zone9",0.492028905993868,0.163281425160854,3.01337954093157,0.00258355583864184,"benefit","R","SL"
"zone11",-0.575435291049993,0.180576420589263,-3.18665797656313,0.0014392686332485,"benefit","R","SL"
"zone12",-0.292163029907661,0.217317102529395,-1.3444088224402,0.178816222472297,"benefit","R","SL"
"zone13",-0.427719234111719,0.134580327035776,-3.17817056573221,0.0014820753495585,"benefit","R","SL"
"zone14",-0.57292694528309,0.152748929950485,-3.75077550768315,0.000176288483572057,"benefit","R","SL"
"dist_x",0.391438054657524,0.0668871350969347,5.85221738216536,0.00000000485062051533555,"benefit","R","SL"
"dist_z",-0.363859229999769,0.0789802346672493,-4.60696567353516,0.00000408587419392611,"benefit","R","SL"
"I(dist_x^2)",-0.490262425448579,0.0294156245970353,-16.6667351846063,0.0000000000000000000000000000000000000000000000000000000000000228752534129047,"benefit","R","SL"
"I(dist_z^2)",-0.460646148006055,0.0304786045381858,-15.1137545496522,0.00000000000000000000000000000000000000000000000000131432599848076,"benefit","R","SL"
"pred",29.7655172866884,2.05415278844505,14.4904105741912,0.0000000000000000000000000000000000000000000000139307634394223,"benefit","R","SL"
"(Intercept)",-15.4730533830427,1.75726429764626,-8.8051941894955,0.00000000000000000130626222357523,"whiff","L","SL"
"pitch_speed",0.0599194334693298,0.0183996777998595,3.25654797443178,0.00112775870857586,"whiff","L","SL"
"pfx_x",-0.03750954827087,0.0134980370378174,-2.77888912037947,0.00545451401900591,"whiff","L","SL"
"dist_x",0.383328781617339,0.0951196658829297,4.02996349975753,0.000055785514541027,"whiff","L","SL"
"dist_z",-0.65149402197013,0.102088785364,-6.38164142757907,0.00000000017519981247628,"whiff","L","SL"
"dist_prop",2.35735354702362,0.317775007781602,7.41831009140833,0.000000000000118624110972125,"whiff","L","SL"
"I(dist_x^2)",-1.04324704993155,0.107322354933519,-9.7206872750583,0.000000000000000000000246114644213823,"whiff","L","SL"
"I(dist_z^2)",-0.959504642591587,0.102516750989651,-9.3594913351131,0.00000000000000000000801214816724549,"whiff","L","SL"
"pred",46.1912734460594,4.76046115309792,9.70310899732896,0.000000000000000000000292448735370327,"whiff","L","SL"
"(Intercept)",-10.7327988529545,1.28169220272598,-8.37392849088678,0.0000000000000000557285828054612,"barrel","L","SL"
"pfx_total",-0.114348575482831,0.0642270817255416,-1.7803794351341,0.075013884997364,"barrel","L","SL"
"I(dist_x^2)",-1.98291868512125,0.64367416373712,-3.08062494478352,0.00206566666446172,"barrel","L","SL"
"I(dist_z^2)",-1.93095817428192,0.638570888269518,-3.02387441982312,0.00249560006246266,"barrel","L","SL"
"pred",622.132502162216,83.2954556287078,7.46898492200333,0.0000000000000808157979235402,"barrel","L","SL"
"(Intercept)",-14.0101397842904,2.24151461189832,-6.25030044859952,0.000000000409663845917936,"benefit","L","SL"
"zone1",0.235038448003916,0.295081451526641,0.796520576904835,0.42572952034808,"benefit","L","SL"
"zone2",0.699903709825718,0.296080054637461,2.36390023192452,0.0180836817716481,"benefit","L","SL"
"zone3",0.915749807977149,0.348474157155593,2.62788441889614,0.00859177027938873,"benefit","L","SL"
"zone4",0.0251618044322754,0.228170153169452,0.110276493584982,0.912190098951087,"benefit","L","SL"
"zone6",0.430474532939202,0.303368363592954,1.41898294153306,0.155903989380052,"benefit","L","SL"
"zone7",-0.0881712144557634,0.236643240451932,-0.372591307858096,0.709452643085423,"benefit","L","SL"
"zone8",-0.406595728315331,0.224975669265453,-1.80728755977422,0.0707174546910972,"benefit","L","SL"
"zone9",-0.0243761698746783,0.311233630847105,-0.0783211306835064,0.937572609235967,"benefit","L","SL"
"zone11",-1.0453224986432,0.305161422843368,-3.42547393082428,0.000613727827976727,"benefit","L","SL"
"zone12",-0.139943995926664,0.40576374697053,-0.344890338211579,0.730176814464956,"benefit","L","SL"
"zone13",-0.99195546965851,0.247130887150349,-4.01388705837902,0.0000597269335069017,"benefit","L","SL"
"zone14",-1.36541719375177,0.289161082130737,-4.72199503366925,0.00000233542386656423,"benefit","L","SL"
"dist_x",0.308205465527262,0.143068589072837,2.15424970305923,0.0312205949416936,"benefit","L","SL"
"dist_z",-0.727676357515076,0.143271857305858,-5.07899018829377,0.000000379446304401604,"benefit","L","SL"
"I(dist_x^2)",-0.561855511849416,0.0581984974909065,-9.65412400787848,0.000000000000000000000472177406856467,"benefit","L","SL"
"I(dist_z^2)",-0.557578606115196,0.0583820003751174,-9.55052246467454,0.00000000000000000000129043845849998,"benefit","L","SL"
"pred",30.1940565524934,4.39657934798997,6.86762461509936,0.00000000000652797222845405,"benefit","L","SL"
"(Intercept)",-8.4172636489948,0.840437749431863,-10.0153326700102,0.0000000000000000000000130522051227764,"whiff","R","CH"
"pitch_speed",-0.0129148003547963,0.00872197810557545,-1.48071918989806,0.138681418147263,"whiff","R","CH"
"pfx_total",0.019123554799444,0.00963955415089793,1.98386299823448,0.047271114822545,"whiff","R","CH"
"dist_x",-0.461689485636886,0.0540183618112803,-8.54689905721047,0.0000000000000000126439685147478,"whiff","R","CH"
"dist_z",-0.919278092488307,0.0705361023411519,-13.0327316363777,0.00000000000000000000000000000000000000797022779788054,"whiff","R","CH"
"dist_prop",1.08027945169185,0.19821399222646,5.4500665647137,0.0000000503509710604448,"whiff","R","CH"
"I(dist_x^2)",-0.682246250801744,0.0666520176112847,-10.235942965457,0.00000000000000000000000136855401324433,"whiff","R","CH"
"I(dist_z^2)",-0.857833015324046,0.0695736663534893,-12.3298520875064,0.0000000000000000000000000000000000625614570119504,"whiff","R","CH"
"pred",44.6202385091944,2.1535016415801,20.7198534924054,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000229382301902507,"whiff","R","CH"
"(Intercept)",-7.23065233534595,0.649087269181422,-11.1397229288824,0.0000000000000000000000000000803689898157625,"barrel","R","CH"
"pfx_z",0.043621343592836,0.0294537928196367,1.48100938510554,0.138604072603941,"barrel","R","CH"
"pfx_total",-0.0781463972975461,0.0366814474883594,-2.13040658557286,0.033138060575996,"barrel","R","CH"
"dist_z",0.34036187901552,0.192632126070898,1.76690091085975,0.0772448244648937,"barrel","R","CH"
"I(dist_x^2)",-1.29497722625752,0.184123603381875,-7.03319510628805,0.00000000000201856787643738,"barrel","R","CH"
"I(dist_z^2)",-1.22630755302495,0.220062751689965,-5.57253575903943,0.0000000251057937800097,"barrel","R","CH"
"pred",442.586001905457,31.5759993708828,14.0165318825531,0.0000000000000000000000000000000000000000000123504256879808,"barrel","R","CH"
"(Intercept)",-10.0217557572704,1.11116306595061,-9.01915845150658,0.000000000000000000189539682550622,"benefit","R","CH"
"pitch_speed",-0.0216473191636319,0.00746799316183356,-2.89867956417852,0.00374737660648526,"benefit","R","CH"
"pfx_x",0.0241674506983325,0.00785343030145035,3.07731141306104,0.00208876960461002,"benefit","R","CH"
"pfx_z",-0.0104794734984524,0.00605863013042189,-1.72967705122522,0.0836879910702528,"benefit","R","CH"
"zone1",2.0461920920372,0.482929012496546,4.2370452780611,0.0000226480477555756,"benefit","R","CH"
"zone2",0.877659551607241,0.233068818185245,3.76566697527796,0.000166105071369103,"benefit","R","CH"
"zone3",0.642456287926275,0.186504366394108,3.44472518444249,0.000571640260522838,"benefit","R","CH"
"zone4",1.27255067842752,0.236106524419619,5.38973110360087,0.0000000705631846877297,"benefit","R","CH"
"zone6",0.174095826438428,0.140213474273437,1.24164833187797,0.214366341037304,"benefit","R","CH"
"zone7",1.3015132173402,0.188948787608167,6.8881797751421,0.00000000000565107700369025,"benefit","R","CH"
"zone8",0.230445180895561,0.13466716319107,1.71122028143267,0.0870404560450186,"benefit","R","CH"
"zone9",0.20896686548377,0.13953383424426,1.49760713317721,0.134235352382012,"benefit","R","CH"
"zone11",0.283069053880726,0.425759435329628,0.664856795625847,0.506142091727459,"benefit","R","CH"
"zone12",-0.331265543855518,0.155178359818367,-2.13474059297481,0.0327822052511988,"benefit","R","CH"
"zone13",-0.306543751534187,0.15649540306471,-1.95880355289051,0.0501357973575664,"benefit","R","CH"
"zone14",-0.240113564487244,0.142859082513025,-1.68077213057386,0.092807183908472,"benefit","R","CH"
"dist_x",-0.683937578980015,0.0858915959083185,-7.9627997564518,0.00000000000000168189527655942,"benefit","R","CH"
"dist_z",-0.357396092808904,0.0733989108241735,-4.86922883181528,0.0000011203460920608,"benefit","R","CH"
"I(dist_x^2)",-0.797816278877644,0.0371249530420462,-21.490027959741,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000192995082735223,"benefit","R","CH"
"I(dist_z^2)",-0.749568811381616,0.0352843648283255,-21.2436532449602,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000377369435791272,"benefit","R","CH"
"pred",26.0218524247252,1.78233791620583,14.5998422566914,0.00000000000000000000000000000000000000000000000281495930343647,"benefit","R","CH"
"(Intercept)",-17.813021160269,2.56802684078277,-6.93646221970146,0.00000000000402040700171061,"whiff","L","CH"
"pfx_x",-0.0671033231576661,0.0393423307537098,-1.70562653183273,0.0880776362736286,"whiff","L","CH"
"zone1",-12.3512527767846,2188.54654952,-0.00564358696391152,0.995497092996946,"whiff","L","CH"
"zone2",3.2016863428621,1.00997350524121,3.17006963672522,0.00152402408464261,"whiff","L","CH"
"zone3",2.44694355718739,1.00947836277198,2.42396830623315,0.0153519452312944,"whiff","L","CH"
"zone4",-15.7921399486414,730.238572172435,-0.0216260008036282,0.982746292737571,"whiff","L","CH"
"zone6",-0.140543771204704,0.774042102453552,-0.181571223011267,0.855919234121927,"whiff","L","CH"
"zone7",-0.213846819780955,0.766466191376792,-0.27900359100879,0.780242068928702,"whiff","L","CH"
"zone8",-0.129540819720835,0.71396202754311,-0.181439368934804,0.856022719713398,"whiff","L","CH"
"zone9",0.304697206727109,0.725507708388109,0.419977904030913,0.674501595436843,"whiff","L","CH"
"zone11",-13.5276019635912,1113.05130300131,-0.0121536194487302,0.990303053407989,"whiff","L","CH"
"zone12",1.97219558286874,0.881342290362458,2.23771808573677,0.0252394450908761,"whiff","L","CH"
"zone13",0.0637034695162073,0.775611057040345,0.0821332663297677,0.934540739774583,"whiff","L","CH"
"zone14",0.879587389655758,0.746543615271067,1.1782129960838,0.238711702759184,"whiff","L","CH"
"dist_z",-2.50630363835369,0.743046690336167,-3.37300962503418,0.000743513535351908,"whiff","L","CH"
"I(dist_x^2)",-0.203860466106744,0.109361352587498,-1.86409971423533,0.0623077026736528,"whiff","L","CH"
"I(dist_z^2)",-1.34686925868028,0.328073023015301,-4.10539472676321,0.0000403625067574438,"whiff","L","CH"
"pred",107.547895440631,16.29312866217,6.60081299734289,0.0000000000408909086227722,"whiff","L","CH"
"(Intercept)",-6.86622285477277,13.8454066984733,-0.495920633052253,0.619950408181527,"barrel","L","CH"
"pitch_speed",-0.281769513359789,0.179518229868489,-1.56958718658382,0.116511181403595,"barrel","L","CH"
"pfx_x",3.5845377387274,2.02077669733284,1.77384158450487,0.07608935746558,"barrel","L","CH"
"pfx_z",2.38638712632539,1.10619609962079,2.15729121368576,0.0309829811798028,"barrel","L","CH"
"pfx_total",-5.14431206210268,2.50398500166297,-2.05445003012646,0.0399321550651179,"barrel","L","CH"
"zone1",-26.9473804639713,39092.5273179634,-0.000689323057698258,0.999449999818414,"barrel","L","CH"
"zone2",-5.70057898695622,2.97194144605719,-1.9181330084814,0.0550941479777773,"barrel","L","CH"
"zone3",-30.8147180338556,12974.6661760401,-0.00237499120330049,0.998105032968297,"barrel","L","CH"
"zone4",-30.8827882387703,12150.3904367487,-0.00254171159351109,0.997972009745094,"barrel","L","CH"
"zone6",-8.01662502431134,3.18613771365351,-2.5160949540749,0.0118663208286121,"barrel","L","CH"
"zone7",-31.1360981028731,7925.57667939993,-0.00392855931654812,0.996865471237963,"barrel","L","CH"
"zone8",-8.24615705895014,3.17739148727168,-2.59526000871578,0.00945193859848052,"barrel","L","CH"
"zone9",-9.04110017504044,3.3278906230994,-2.71676602358406,0.00659231931075461,"barrel","L","CH"
"zone11",-32.2777183386991,21680.3589953617,-0.00148879999383796,0.998812109909625,"barrel","L","CH"
"zone12",-27.3782530449486,4245.99589090416,-0.00644801684890905,0.994855262558874,"barrel","L","CH"
"zone13",-32.1745786609149,2840.75129135304,-0.0113260808008258,0.990963288200087,"barrel","L","CH"
"zone14",-11.759529078041,4.11756591881723,-2.85594191080222,0.00429093632201062,"barrel","L","CH"
"dist_prop",23.5645132150004,9.49990737890298,2.48049925911188,0.0131198536443618,"barrel","L","CH"
"I(dist_x^2)",-7.90808647869134,4.49592776462556,-1.75894429196861,0.0785869711091503,"barrel","L","CH"
"I(dist_z^2)",-10.0383620093723,4.6023250114515,-2.18115017613811,0.0291723106184682,"barrel","L","CH"
"release_spin_rate",0.00803535351630619,0.00335688396411889,2.3936941527305,0.0166796509288108,"barrel","L","CH"
"pred",1723.85572744887,491.179196880143,3.50962691090829,0.000448735854229109,"barrel","L","CH"
"(Intercept)",-38.4128216857843,7.48017592187299,-5.13528319213193,0.000000281719484498623,"benefit","L","CH"
"pfx_z",-0.0759781698548526,0.0206850618476779,-3.67309367573305,0.000239631586316029,"benefit","L","CH"
"zone1",14.5280675376315,478.999923971568,0.0303299996734318,0.975803871293886,"benefit","L","CH"
"zone2",1.457593804675,0.757350177033604,1.92459690229969,0.0542798072517234,"benefit","L","CH"
"zone3",0.518820648908674,0.67681795467263,0.766558637114795,0.443343976077383,"benefit","L","CH"
"zone4",0.393000806171716,0.744371355356158,0.527963365790288,0.59752476287435,"benefit","L","CH"
"zone6",-0.206019713668334,0.500260760460565,-0.411824652164728,0.680467950923512,"benefit","L","CH"
"zone7",-0.553277925456193,0.555124932823876,-0.996672807761872,0.318923352757213,"benefit","L","CH"
"zone8",-0.645681466367045,0.522413646301297,-1.23595826973221,0.216474075654438,"benefit","L","CH"
"zone9",-0.903700662601721,0.531953576591918,-1.69883369972148,0.0893505220238132,"benefit","L","CH"
"zone11",-0.669321953454748,1.18397539241963,-0.565317453166735,0.571857859556417,"benefit","L","CH"
"zone12",-0.258909889211533,0.614129138650764,-0.421588673972311,0.673325274686249,"benefit","L","CH"
"zone13",-1.42271992733537,0.563746762186865,-2.52368620587088,0.011613153914887,"benefit","L","CH"
"zone14",-0.658766405294019,0.548044865122337,-1.20203006581763,0.229351879587508,"benefit","L","CH"
"dist_z",-0.675736847738073,0.346007601190811,-1.95295376579149,0.0508250738992203,"benefit","L","CH"
"I(dist_x^2)",-0.524136142064407,0.101485621706681,-5.1646344895959,0.000000240909210937538,"benefit","L","CH"
"I(dist_z^2)",-0.870505692307124,0.163120923081085,-5.33656673751415,0.0000000947230173449779,"benefit","L","CH"
"pred",82.0738343830494,15.1607073850189,5.41358871315932,0.0000000617739669878505,"benefit","L","CH"
"(Intercept)",-14.7778504916419,0.733213789064155,-20.1548998560212,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000243751416427258,"whiff","R","CU"
"pfx_x",0.0433599800952341,0.0138299198416971,3.13523003687297,0.00171719398717105,"whiff","R","CU"
"pfx_total",0.0338067916800868,0.0141429760644525,2.39035911013512,0.0168319057943078,"whiff","R","CU"
"zone1",-0.0889962945328005,0.706327791064879,-0.125998574116173,0.899733053271021,"whiff","R","CU"
"zone2",1.27175275442127,0.416738227867498,3.05168249365791,0.00227562670382302,"whiff","R","CU"
"zone3",0.718647383974009,0.502279215566607,1.43077268917712,0.15249537274551,"whiff","R","CU"
"zone4",-0.481091353731053,0.35449554729118,-1.35711536409197,0.174744557379086,"whiff","R","CU"
"zone6",0.0045679659842718,0.322862597959641,0.0141483281530269,0.988711644014917,"whiff","R","CU"
"zone7",-0.0588855688998923,0.341044205957602,-0.172662569459435,0.862916667071722,"whiff","R","CU"
"zone8",0.00143194362120895,0.29600379612899,0.00483758532807787,0.996140180409898,"whiff","R","CU"
"zone9",0.0594676917862593,0.349741144329582,0.170033445450786,0.8649838339503,"whiff","R","CU"
"zone11",0.192767465490011,0.628862339361879,0.306533645639548,0.759198366428089,"whiff","R","CU"
"zone12",0.214413623038003,0.570291664804856,0.375971868905662,0.70693780965651,"whiff","R","CU"
"zone13",0.348711444523429,0.39037252584382,0.893278654202579,0.371707966157206,"whiff","R","CU"
"zone14",0.268930194503635,0.392414369159423,0.685321985226232,0.493140761446157,"whiff","R","CU"
"dist_x",0.296273062537296,0.09942625880112,2.97982712122281,0.0028841110283917,"whiff","R","CU"
"dist_z",-1.45479324816112,0.239253618962824,-6.0805485595901,0.00000000119772071368134,"whiff","R","CU"
"dist_prop",1.63224275264275,0.461647368029733,3.53569166788279,0.00040670908769652,"whiff","R","CU"
"I(dist_x^2)",-0.7736523792432,0.131125189491528,-5.90010494736547,0.00000000363270429114292,"whiff","R","CU"
"I(dist_z^2)",-1.15235126562241,0.129002063717327,-8.9328126420324,0.000000000000000000415312672038379,"whiff","R","CU"
"release_spin_rate",0.000488646375282036,0.000202458055605346,2.41356844913379,0.0157971603677256,"whiff","R","CU"
"pred",98.378582662496,5.24021559176775,18.7737662582139,0.00000000000000000000000000000000000000000000000000000000000000000000000000000123790230782513,"whiff","R","CU"
"(Intercept)",-7.91678368656463,0.594235234326642,-13.3226426661414,0.000000000000000000000000000000000000000170947571149152,"barrel","R","CU"
"pfx_x",-0.0820344444770408,0.0410248766880081,-1.99962683863521,0.0455405736210848,"barrel","R","CU"
"pfx_total",-0.130205989561975,0.0364720148969245,-3.57002457719864,0.000356947736393107,"barrel","R","CU"
"dist_x",0.338005373900635,0.174357967275753,1.93857142969594,0.052553545255999,"barrel","R","CU"
"dist_z",-0.799997399715788,0.329799948496612,-2.42570504744638,0.0152786820210541,"barrel","R","CU"
"dist_prop",-1.72218430928848,0.346548858089564,-4.96952816056716,0.000000671160231949285,"barrel","R","CU"
"I(dist_z^2)",-1.00275770246675,0.37232583355788,-2.69322623381938,0.00707642338349789,"barrel","R","CU"
"pred",534.562272562548,39.5274041210476,13.5238395854562,0.0000000000000000000000000000000000000000113114458401973,"barrel","R","CU"
"(Intercept)",-17.6137238623798,1.52703778981744,-11.5345697269781,0.00000000000000000000000000000088327696236964,"benefit","R","CU"
"pitch_speed",-0.0203018225842622,0.00849903692276867,-2.38872036546567,0.0169071655002073,"benefit","R","CU"
"zone1",1.46168037595712,0.26101836184127,5.59991398936904,0.0000000214458185001498,"benefit","R","CU"
"zone2",1.50108572693883,0.216147077816118,6.94474217327078,0.00000000000379152137205679,"benefit","R","CU"
"zone3",1.83093337838638,0.215804650892974,8.48421649306535,0.0000000000000000217177085251925,"benefit","R","CU"
"zone4",0.684175013450446,0.174445712706079,3.92199385606685,0.0000878192320458896,"benefit","R","CU"
"zone6",1.3736166264394,0.173918033618149,7.89806898032946,0.00000000000000283257384820838,"benefit","R","CU"
"zone7",0.994104086703386,0.173527403830452,5.72880170370492,0.0000000101142540024714,"benefit","R","CU"
"zone8",0.363572778577596,0.151784724403806,2.39531863305527,0.0166059274015402,"benefit","R","CU"
