"term","estimate","std.error","statistic","p.value","Response","BHand","Pitch","PHand"
"(Intercept)",-11.629993661717,1.54988945659261,-7.50375687262577,0.00000000000006201,"benefit","R","CH","R"
"pitch_speed",-0.0380160394596928,0.00984916550231262,-3.85982339831394,0.00011346899902698,"benefit","R","CH","R"
"pfx_z",-0.036895604438697,0.00726511025580766,-5.07846448843677,0.00000038049753235,"benefit","R","CH","R"
"pfx_total",0.0397041824130182,0.00995836640205172,3.98701763020468,0.00006690905540387,"benefit","R","CH","R"
"zone1",-0.0503432864205967,0.287171438298996,-0.175307428617537,0.860838074970119,"benefit","R","CH","R"
"zone2",0.213317189880721,0.280256027101238,0.761151123446359,0.446566807855652,"benefit","R","CH","R"
"zone3",1.55028002332856,0.535104548732925,2.8971535132704,0.00376565441737191,"benefit","R","CH","R"
"zone4",-0.289296156576047,0.224725715325449,-1.28733000652412,0.197979289050801,"benefit","R","CH","R"
"zone6",0.436119678089757,0.265739461003456,1.64115512405621,0.100765218428757,"benefit","R","CH","R"
"zone7",0.17887808556476,0.250140702436239,0.715109871454669,0.474541154691332,"benefit","R","CH","R"
"zone8",0.101962905618986,0.207353976784021,0.49173354280632,0.622907722522594,"benefit","R","CH","R"
"zone9",0.588365548588232,0.269353083983986,2.18436536862972,0.0289354108745482,"benefit","R","CH","R"
"zone11",-0.496260435739433,0.308099170426188,-1.61071655938886,0.107241514764812,"benefit","R","CH","R"
"zone12",-0.597292264465012,0.49736017654516,-1.20092498883609,0.229780299930607,"benefit","R","CH","R"
"zone13",-0.109213124338858,0.282511497381572,-0.38657939712574,0.699067613041988,"benefit","R","CH","R"
"zone14",-0.0624733988140596,0.2914233752228,-0.214373328036219,0.83025593933094,"benefit","R","CH","R"
"dist_x",0.219193747525356,0.0757411144978928,2.89398629764622,0.00380384761105761,"benefit","R","CH","R"
"dist_prop",1.0292535666553,0.385878154597023,2.66730198222845,0.00764629330060871,"benefit","R","CH","R"
"I(dist_x^2)",-0.95184349318111,0.117950795139923,-8.06983532456864,0.0000000000000007,"benefit","R","CH","R"
"I(dist_z^2)",-0.924285595230349,0.117249003715253,-7.88309977861339,0.00000000000000319,"benefit","R","CH","R"
"pred",31.6977054607285,2.70130088855152,11.7342372317973,0,"benefit","R","CH","R"
"(Intercept)",-4.05437271615806,0.799142487259261,-5.07340403094189,0.00000039076158974,"whiff","L","CH","R"
"pitch_speed",-0.0355448419936171,0.00925812661528046,-3.83931258133267,0.00012337927003324,"whiff","L","CH","R"
"pfx_x",0.0615548057244197,0.0190083824300786,3.23829794307043,0.00120245162458711,"whiff","L","CH","R"
"pfx_z",-0.019720992302443,0.00939127252438348,-2.09992759247903,0.0357352110962076,"whiff","L","CH","R"
"pfx_total",0.0840922814688362,0.0238199948789953,3.53032323877574,0.0004150522491545,"whiff","L","CH","R"
"zone1",0.107581001195317,0.326767600927871,0.329227869867868,0.741983458968497,"whiff","L","CH","R"
"zone2",0.188499390279152,0.370416577407295,0.508884865786895,0.610832928746149,"whiff","L","CH","R"
"zone3",-0.888743407436493,1.04973214105059,-0.8466382734047,0.397196773962075,"whiff","L","CH","R"
"zone4",-0.67648328713233,0.205156023142834,-3.29740885385241,0.00097581340527023,"whiff","L","CH","R"
"zone6",-1.56953538592182,0.455956502937573,-3.44229191997447,0.0005768074286563,"whiff","L","CH","R"
"zone7",-0.630295310122899,0.221591061190238,-2.84440765226438,0.00444940815710713,"whiff","L","CH","R"
"zone8",-0.641634061164391,0.192355349099331,-3.33567048781708,0.00085093959285105,"whiff","L","CH","R"
"zone9",-1.18222930471077,0.270988156278744,-4.36266042378141,0.00001284903018137,"whiff","L","CH","R"
"zone11",-0.4042897471098,0.301708849792263,-1.33999963006775,0.180245465197648,"whiff","L","CH","R"
"zone12",-10.6626048515642,111.007526817183,-0.0960529898943189,0.923478487229408,"whiff","L","CH","R"
"zone13",-0.40612991487936,0.255156953470657,-1.5916866436723,0.111455130871045,"whiff","L","CH","R"
"zone14",-0.671044775158228,0.270419627401876,-2.4814943412409,0.013083278767715,"whiff","L","CH","R"
"dist_x",0.223408218851273,0.0855301131260603,2.61204166212195,0.00900032852818664,"whiff","L","CH","R"
"dist_z",-1.42757511202524,0.162718428825226,-8.77328476148567,0,"whiff","L","CH","R"
"dist_prop",1.44782988379969,0.361138887693645,4.00906668635444,0.00006095920141288,"whiff","L","CH","R"
"I(dist_x^2)",-0.787449580994367,0.10608702344023,-7.42267579444359,0.00000000000011477,"whiff","L","CH","R"
"I(dist_z^2)",-1.19698617211337,0.11056505292216,-10.8260805786081,0,"whiff","L","CH","R"
"release_spin_rate",0.00019237506815538,0.00011371272853812,1.69176371571175,0.0906910344043259,"whiff","L","CH","R"
"pred",31.0168868030245,1.71192542732623,18.1181296263987,0,"whiff","L","CH","R"
"(Intercept)",-4.64680573920204,0.237929362150485,-19.5301903775249,0,"barrel","L","CH","R"
"pfx_z",0.0275215823781524,0.0155042638252224,1.77509765625764,0.0758817639231086,"barrel","L","CH","R"
"I(dist_x^2)",-1.6070666656498,0.176700159212746,-9.09487955647452,0,"barrel","L","CH","R"
"I(dist_z^2)",-1.50062652856487,0.159028180910356,-9.4362302327458,0,"barrel","L","CH","R"
"pred",128.490641183408,9.85953478768694,13.0321200695872,0,"barrel","L","CH","R"
"(Intercept)",-3.65123274345151,0.788931537904726,-4.62807299242795,0.00000369083939724,"benefit","L","CH","R"
"pitch_speed",-0.0227557784776177,0.00680266883230752,-3.34512513229293,0.00082245455116804,"benefit","L","CH","R"
"pfx_z",-0.0205133598382043,0.00514195421780747,-3.98940927306645,0.0000662380481083,"benefit","L","CH","R"
"pfx_total",0.0277488163356272,0.00715407259979319,3.87874402287019,0.00010499716793428,"benefit","L","CH","R"
"zone1",0.777842828436445,0.169166881222531,4.59807985354549,0.00000426402571981,"benefit","L","CH","R"
"zone2",1.30349299321746,0.247170427252385,5.27366080039365,0.00000013372897471,"benefit","L","CH","R"
"zone3",2.16988706561962,0.464558497021379,4.67085863143682,0.00000299943318235,"benefit","L","CH","R"
"zone4",0.205430892597721,0.128388216871849,1.60007590729897,0.109581745019757,"benefit","L","CH","R"
"zone6",1.25560573194619,0.242009169445968,5.1882568533277,0.00000021227168752,"benefit","L","CH","R"
"zone7",0.422261799474564,0.129764048881963,3.2540738603083,0.00113762697494715,"benefit","L","CH","R"
"zone8",0.281278841154638,0.124256518805377,2.26369484562179,0.023592889734638,"benefit","L","CH","R"
"zone9",0.835232454444271,0.163218699334484,5.11725959004629,0.00000031000682216,"benefit","L","CH","R"
"zone11",-0.302124174331018,0.14528453779675,-2.07953426367837,0.0375682719042508,"benefit","L","CH","R"
"zone12",0.270294492417097,0.3877559440585,0.697073756208669,0.485756637040388,"benefit","L","CH","R"
"zone13",-0.145119129071557,0.133026696023396,-1.09090230314398,0.275315873591355,"benefit","L","CH","R"
"zone14",-0.439804106885274,0.141966645008541,-3.09793970871689,0.00194871069386502,"benefit","L","CH","R"
"dist_x",0.48139984879327,0.0713116310729723,6.75064981055699,0.00000000001471844,"benefit","L","CH","R"
"dist_z",-0.430975189873938,0.0736848938320895,-5.84889476608365,0.0000000049485002,"benefit","L","CH","R"
"I(dist_x^2)",-0.827784175759647,0.0335451150583501,-24.6767427781886,0,"benefit","L","CH","R"
"I(dist_z^2)",-0.80824908933714,0.0346945215248283,-23.2961589846033,0,"benefit","L","CH","R"
"pred",13.946540028245,1.13192337865826,12.3210990171232,0,"benefit","L","CH","R"
"(Intercept)",-10.680291737404,0.614436279476081,-17.3822609343818,0,"whiff","R","CU","R"
"pfx_z",0.048703037982061,0.0077881848740739,6.2534517053118,0.00000000040147875,"whiff","R","CU","R"
"pfx_total",0.0308917361194315,0.0101918720459598,3.03101687110341,0.00243731628770283,"whiff","R","CU","R"
"zone1",-0.253143508595417,0.562072574292376,-0.45037512978482,0.65243997460759,"whiff","R","CU","R"
"zone2",0.0589569747786521,0.432831840119961,0.136212194468669,0.891653535226473,"whiff","R","CU","R"
"zone3",0.100082938600193,0.51689824286496,0.193622129658389,0.846471769133272,"whiff","R","CU","R"
"zone4",-0.698249036426575,0.452202253749699,-1.54410782042026,0.122562214627794,"whiff","R","CU","R"
"zone6",-0.137352713712744,0.316824360917003,-0.433529521894076,0.664630123616516,"whiff","R","CU","R"
"zone7",-0.0607017148690278,0.391913666745606,-0.154885425081207,0.876911644082156,"whiff","R","CU","R"
"zone8",0.469150800217737,0.288793155040741,1.62452188366983,0.104264473783847,"whiff","R","CU","R"
"zone9",0.351077666744269,0.32740877913675,1.07229154841213,0.283589101667122,"whiff","R","CU","R"
"zone11",-0.403819615720359,0.67896200401262,-0.594760256588457,0.552003737266767,"whiff","R","CU","R"
"zone12",-0.26162959598366,0.552347517263818,-0.47366845655377,0.635736350438507,"whiff","R","CU","R"
"zone13",1.00191192906066,0.407945862216946,2.45599238000812,0.0140496136500032,"whiff","R","CU","R"
"zone14",0.617147069148204,0.388714071875864,1.5876633078138,0.112362494302551,"whiff","R","CU","R"
"dist_x",-0.308171797333749,0.120530282360608,-2.55679976266667,0.0105640007721914,"whiff","R","CU","R"
"dist_z",-0.609402406148626,0.206625674281917,-2.94930631571547,0.00318488133766981,"whiff","R","CU","R"
"dist_prop",1.04884650832807,0.420289382413355,2.49553415388575,0.012576764725114,"whiff","R","CU","R"
"I(dist_x^2)",-0.558225307276871,0.10728872182637,-5.20301945790978,0.00000019607633074,"whiff","R","CU","R"
"I(dist_z^2)",-0.634197729278253,0.109852961059644,-5.7731509752743,0.00000000778026706,"whiff","R","CU","R"
"release_spin_rate",0.00028460465284347,0.0001592606223248,1.78703717647819,0.0739314801177939,"whiff","R","CU","R"
"pred",69.6136176838708,4.4955496525538,15.4850069655721,0,"whiff","R","CU","R"
"(Intercept)",-10.2314045244463,0.910231251077879,-11.240445230078,0,"barrel","R","CU","R"
"pfx_total",0.0665638067670362,0.0238877774488327,2.78652155520181,0.00532770746836138,"barrel","R","CU","R"
"zone1",-1.65991637844562,1.15919565096535,-1.4319553192451,0.152156608860409,"barrel","R","CU","R"
"zone2",-1.40571154566104,0.746178848338314,-1.8838801834057,0.0595811842919273,"barrel","R","CU","R"
"zone3",0.226196525420627,0.810299825316317,0.279151640360192,0.780128454312436,"barrel","R","CU","R"
"zone4",-0.431024808215964,0.587872290458253,-0.733194632936305,0.463439728336707,"barrel","R","CU","R"
"zone6",-0.0486705554463124,0.543551925017795,-0.0895416853591661,0.928651426486518,"barrel","R","CU","R"
"zone7",0.723205288196553,0.619957943213172,1.16653927272592,0.243396479790629,"barrel","R","CU","R"
"zone8",-0.733828603914102,0.547077700489048,-1.34136084007466,0.179803325337944,"barrel","R","CU","R"
"zone9",-0.681287375614218,0.669972051814752,-1.01688924749744,0.309206119031739,"barrel","R","CU","R"
"zone11",0.0675240926365964,1.2575544592606,0.0536947661704434,0.957178352779097,"barrel","R","CU","R"
"zone12",-12.6506265100803,662.109778830617,-0.0191065392999076,0.984756114776267,"barrel","R","CU","R"
"zone13",1.51580173394544,0.921116024071532,1.64561433558094,0.0998431857995343,"barrel","R","CU","R"
"zone14",-0.826202266516446,1.25450594624411,-0.658587764362559,0.51016052212569,"barrel","R","CU","R"
"dist_prop",3.20095824580538,2.20411557095604,1.4522642496541,0.146428143913055,"barrel","R","CU","R"
"I(dist_x^2)",-3.63028224256234,1.33841212594691,-2.71237997040258,0.00668019696272697,"barrel","R","CU","R"
"I(dist_z^2)",-3.15085560548428,1.30149435994244,-2.42095217809751,0.0154799135718266,"barrel","R","CU","R"
"pred",473.275297137741,39.7248720735691,11.9138280989615,0,"barrel","R","CU","R"
"(Intercept)",-17.4527558327097,1.50848367755523,-11.569734623178,0,"benefit","R","CU","R"
"pfx_x",0.0256802672919191,0.00904140838070606,2.84029503044234,0.00450718274824369,"benefit","R","CU","R"
"pfx_total",-0.023836064142767,0.00944786748022825,-2.52290415722376,0.0116390118221577,"benefit","R","CU","R"
"zone1",1.67167855026782,0.260943634316522,6.40628216375684,0.00000000014911089,"benefit","R","CU","R"
"zone2",1.36236166780709,0.242042813300847,5.62859788823287,0.00000001816803871,"benefit","R","CU","R"
"zone3",1.50785924462243,0.301066958428428,5.00838502004162,0.0000005488864985,"benefit","R","CU","R"
"zone4",1.13079866830968,0.207354999706879,5.45344298381137,0.00000004940379141,"benefit","R","CU","R"
"zone6",0.6001655777857,0.177544821106929,3.38036093671379,0.00072390697223958,"benefit","R","CU","R"
"zone7",0.97868796641944,0.206205200977756,4.74618468292183,0.00000207289459176,"benefit","R","CU","R"
"zone8",0.247956170863763,0.154354254778674,1.60640969190842,0.108183922787452,"benefit","R","CU","R"
"zone9",0.600031700587055,0.162052232996267,3.7027055381636,0.00021331241762799,"benefit","R","CU","R"
"zone11",-0.0153834335150827,0.30212227069149,-0.0509179064485167,0.959390936734963,"benefit","R","CU","R"
"zone12",0.13996986368738,0.264663316977577,0.528860082635626,0.596902514522987,"benefit","R","CU","R"
"zone13",0.202138211887585,0.197757037630995,1.02215432790192,0.306707863322454,"benefit","R","CU","R"
"zone14",0.0464536091106309,0.178948259317076,0.25959240558088,0.795178195025474,"benefit","R","CU","R"
"dist_x",-0.328029953145055,0.0791323643274203,-4.14533239254409,0.00003393211265048,"benefit","R","CU","R"
"dist_z",-0.3372551863185,0.0895822048937934,-3.7647564794631,0.00016671147390011,"benefit","R","CU","R"
"dist_prop",-1.66312641489012,0.134095317978969,-12.4025688588991,0,"benefit","R","CU","R"
"I(dist_x^2)",-0.0802722678199393,0.0413079838151833,-1.94326278859522,0.0519844151096935,"benefit","R","CU","R"
"release_spin_rate",0.00032256808338335,0.00011362642329605,2.83884746194017,0.00452767951932975,"benefit","R","CU","R"
"pred",37.3052322287899,2.9571724071118,12.6151698626273,0,"benefit","R","CU","R"
"(Intercept)",-13.5041045783296,0.958453044761002,-14.0894795547307,0,"whiff","L","CU","R"
"pitch_speed",0.0415779150250328,0.0104637345754133,3.97352539147244,0.00007081660495899,"whiff","L","CU","R"
"zone1",0.661294327129069,0.475412212365194,1.39099145947283,0.164228016593971,"whiff","L","CU","R"
"zone2",0.143350674559195,0.495021542860724,0.289584719345289,0.772133958527198,"whiff","L","CU","R"
"zone3",1.37153165708949,0.520881768380232,2.63309591609339,0.00846104493050943,"whiff","L","CU","R"
"zone4",-0.22343007686509,0.299708844726088,-0.745490434455774,0.455975291672684,"whiff","L","CU","R"
"zone6",-0.401681632637203,0.319067736520265,-1.25892275106822,0.208058235308781,"whiff","L","CU","R"
"zone7",-0.376107093570635,0.319128722305531,-1.17854353833609,0.238579985786608,"whiff","L","CU","R"
"zone8",-0.162961774417446,0.254895114319389,-0.639328748424937,0.522609090218205,"whiff","L","CU","R"
"zone9",-0.189318613284672,0.303759809082426,-0.623251028029518,0.533119573794819,"whiff","L","CU","R"
"zone11",0.270205075019946,0.545806347443326,0.495056674012027,0.620560115771499,"whiff","L","CU","R"
"zone12",0.590279743784653,0.661470927538471,0.892374432813334,0.37219227037192,"whiff","L","CU","R"
"zone13",0.318430599075831,0.353471435092592,0.900866569295532,0.367659267922562,"whiff","L","CU","R"
"zone14",0.342447410358594,0.35283204013327,0.97056778128553,0.331763556468685,"whiff","L","CU","R"
"dist_x",-0.351001963868009,0.0954741912652744,-3.67640677775162,0.00023654223868231,"whiff","L","CU","R"
"dist_z",-1.3965725026575,0.244730035871543,-5.70658398215801,0.00000001152660466,"whiff","L","CU","R"
"dist_prop",1.0043237017303,0.452704312202825,2.2184981999472,0.0265208821862436,"whiff","L","CU","R"
"I(dist_x^2)",-0.728840912096558,0.132973565129441,-5.48109627193253,0.00000004226983773,"whiff","L","CU","R"
"I(dist_z^2)",-0.926724378569982,0.119517796054656,-7.75386100783005,0.00000000000000891,"whiff","L","CU","R"
"release_spin_rate",0.00048730249102066,0.00012715657803544,3.8323026503972,0.00012694942791568,"whiff","L","CU","R"
"pred",62.0898977600113,3.9398654196674,15.7593956001809,0,"whiff","L","CU","R"
"(Intercept)",-6.1795200472149,0.466432794785358,-13.2484681958493,0,"barrel","L","CU","R"
"pfx_total",-0.06455875320371,0.0203620517926225,-3.17054262808135,0.00152154505959007,"barrel","L","CU","R"
"dist_z",-1.09092568729939,0.357261748105996,-3.05357540537959,0.00226131883499529,"barrel","L","CU","R"
"I(dist_x^2)",-1.6369979211218,0.304427943825773,-5.37729191528709,0.00000007561452368,"barrel","L","CU","R"
"I(dist_z^2)",-1.76624580032346,0.330365141397918,-5.34634432933725,0.00000008974839985,"barrel","L","CU","R"
"pred",328.802172962203,27.5831213871134,11.9204120645975,0,"barrel","L","CU","R"
"(Intercept)",-8.14782216803484,1.11689807609067,-7.29504539622234,0.00000000000029855,"benefit","L","CU","R"
"pitch_speed",-0.0126947177234877,0.00840714470376494,-1.50999158106589,0.131045572416397,"benefit","L","CU","R"
"pfx_total",-0.0150242037442889,0.00688289857874659,-2.18283090654299,0.0290482647416503,"benefit","L","CU","R"
"zone1",2.11386263072532,0.219084612684435,9.64861294832282,0,"benefit","L","CU","R"
"zone2",1.27869092725433,0.223550712361898,5.71991434849155,0.00000001065777651,"benefit","L","CU","R"
"zone3",1.31486565192004,0.319085866699236,4.12072670444975,0.00003776792251395,"benefit","L","CU","R"
"zone4",1.32369548763889,0.160614566424589,8.24144109158603,0.00000000000000017,"benefit","L","CU","R"
"zone6",0.43356714594486,0.167586034240264,2.58713172556649,0.00967785869296733,"benefit","L","CU","R"
"zone7",1.03226691961674,0.15706067391469,6.57240857235482,0.00000000004950778,"benefit","L","CU","R"
"zone8",0.187688295955422,0.133656844844473,1.40425502467773,0.160242921839395,"benefit","L","CU","R"
"zone9",0.402010444002815,0.148961511965727,2.69875378342904,0.00695996482928492,"benefit","L","CU","R"
"zone11",0.240577943109866,0.223800319623629,1.07496693264091,0.282389533265488,"benefit","L","CU","R"
"zone12",-0.401776775714713,0.299988340174572,-1.33930797270623,0.180470434329292,"benefit","L","CU","R"
"zone13",0.152197381478921,0.159824922891141,0.952275644660158,0.34095720631943,"benefit","L","CU","R"
"zone14",-0.15440231313897,0.159029973679867,-0.970900702340475,0.331597728394725,"benefit","L","CU","R"
"dist_x",-0.222376671078904,0.055600230053403,-3.99956386628824,0.00006345932129277,"benefit","L","CU","R"
"dist_z",-0.460509123810573,0.0803954173200899,-5.7280519109327,0.00000001015904826,"benefit","L","CU","R"
"dist_prop",-1.92677132221486,0.112206635477093,-17.1716344048852,0,"benefit","L","CU","R"
"I(dist_x^2)",-0.0910537257669651,0.0377008199206836,-2.41516566373165,0.0157280543693703,"benefit","L","CU","R"
"release_spin_rate",0.00018734689356727,0.00010348457860303,1.8103846592054,0.0702361566025033,"benefit","L","CU","R"
"pred",22.3340509479092,1.75014218705428,12.7612779767913,0,"benefit","L","CU","R"
"(Intercept)",-9.40753508493497,0.597049430082519,-15.7567106020598,0,"whiff","R","FC","R"
"pfx_x",0.129833130899641,0.0201142841275138,6.45477264199752,0.00000000010838149,"whiff","R","FC","R"
"pfx_z",0.119696336858534,0.0313943372440327,3.81267283740112,0.00013747203138485,"whiff","R","FC","R"
"pfx_total",-0.132948579379318,0.0365572771127405,-3.63671996055156,0.00027613185213941,"whiff","R","FC","R"
"zone1",-0.7651794982499,0.385128850529591,-1.9868142757877,0.0469429820280954,"whiff","R","FC","R"
"zone2",-0.107075888112722,0.236712250884302,-0.452346203936262,0.651019595317915,"whiff","R","FC","R"
"zone3",-1.04767191304597,0.291838466760275,-3.58990343074465,0.00033080049043506,"whiff","R","FC","R"
"zone4",-1.8108426007728,0.490045297530222,-3.69525554045567,0.00021966574369085,"whiff","R","FC","R"
"zone6",-1.20909010941977,0.245061715706329,-4.93381883798075,0.00000080637237633,"whiff","R","FC","R"
"zone7",-1.85172258975439,0.545577194130736,-3.39406157309182,0.00068864207429759,"whiff","R","FC","R"
"zone8",-1.14525251634352,0.261176691786781,-4.38497213709438,0.00001160006253942,"whiff","R","FC","R"
"zone9",-1.04454791074242,0.272925200810501,-3.82723144524743,0.0001295926515409,"whiff","R","FC","R"
"zone11",-1.38658117404737,0.452802972258469,-3.06221747426138,0.00219703767399076,"whiff","R","FC","R"
"zone12",-1.7855745880727,0.338129906905588,-5.2807354558296,0.00000012866635593,"whiff","R","FC","R"
"zone13",-1.68043380139858,0.505250648934075,-3.32594090664463,0.00088120608694679,"whiff","R","FC","R"
"zone14",-0.9116899142267,0.32367705850676,-2.8166652231476,0.00485250767919325,"whiff","R","FC","R"
"dist_x",-0.237315329446561,0.157199565821499,-1.50964366985614,0.131134371943586,"whiff","R","FC","R"
"dist_prop",3.13915553446717,0.403231726871153,7.78499142124855,0.00000000000000697,"whiff","R","FC","R"
"I(dist_x^2)",-1.00228494382198,0.108501508608711,-9.23752081122222,0,"whiff","R","FC","R"
"I(dist_z^2)",-1.04646535930235,0.108533437851905,-9.6418705609442,0,"whiff","R","FC","R"
"release_spin_rate",0.00028201436771255,0.00018626493373294,1.51404970361671,0.130013233769709,"whiff","R","FC","R"
"pred",48.6239771424891,2.97293868962863,16.3555263726488,0,"whiff","R","FC","R"
"(Intercept)",-6.99536787900997,0.396675063073441,-17.6350079201092,0,"barrel","R","FC","R"
"I(dist_x^2)",-1.63460643901725,0.229168332132669,-7.13277626016386,0.00000000000098364,"barrel","R","FC","R"
"I(dist_z^2)",-1.62898499913601,0.281633461759902,-5.78406056211017,0.00000000729186707,"barrel","R","FC","R"
"pred",254.877014863646,19.8647484007372,12.83061882899,0,"barrel","R","FC","R"
"(Intercept)",-7.95946638970935,1.38255864184277,-5.75705517930177,0.00000000855939386,"benefit","R","FC","R"
"pitch_speed",-0.0400132423043277,0.0108009955893483,-3.704588338485,0.00021173431116991,"benefit","R","FC","R"
"pfx_x",0.0497565240892759,0.0128575563577568,3.86982741547608,0.00010891242487828,"benefit","R","FC","R"
"pfx_z",0.089716709791648,0.0223099940540696,4.02136861059731,0.00005786097882263,"benefit","R","FC","R"
"pfx_total",-0.0729327185755291,0.0244950505236509,-2.97744715836,0.00290659743695181,"benefit","R","FC","R"
"zone1",1.56108773110334,0.302057721785617,5.1681768698875,0.00000023638855223,"benefit","R","FC","R"
"zone2",0.876697913790761,0.20298858385796,4.31895182048378,0.00001567719985878,"benefit","R","FC","R"
"zone3",0.818683277758983,0.231484740014435,3.53666197481498,0.00040521793672014,"benefit","R","FC","R"
"zone4",1.25144454119733,0.266370615413039,4.69813285995087,0.00000262550628212,"benefit","R","FC","R"
"zone6",0.598797964219497,0.17896725434629,3.3458521024235,0.00082030136815572,"benefit","R","FC","R"
"zone7",0.952717365356988,0.302817263694039,3.1461791634165,0.00165418639716643,"benefit","R","FC","R"
"zone8",0.74495110219913,0.189679970471242,3.92741047116555,0.00008586536775868,"benefit","R","FC","R"
"zone9",0.877488777848453,0.215895878386993,4.06440727078429,0.00004815467847676,"benefit","R","FC","R"
"zone11",0.142801099480965,0.327781259748231,0.435659743301527,0.663083617654771,"benefit","R","FC","R"
"zone12",-0.0220228803829279,0.25452763933041,-0.0865245143547623,0.931049469506783,"benefit","R","FC","R"
"zone13",-0.0223485317215738,0.320052709138583,-0.0698276598930362,0.944330831495195,"benefit","R","FC","R"
"zone14",0.0751007577540771,0.249652012085227,0.300821760364739,0.763550414169825,"benefit","R","FC","R"
"dist_x",-0.35116517112329,0.105142188180899,-3.33990738826078,0.00083806332406206,"benefit","R","FC","R"
"dist_z",-0.139915481370245,0.0754454120010211,-1.85452604286065,0.063663937846931,"benefit","R","FC","R"
"dist_prop",-0.482530980439849,0.315277366391475,-1.53049673677082,0.125893820587716,"benefit","R","FC","R"
"I(dist_x^2)",-0.455430117381089,0.0888698472701279,-5.12468662173761,0.00000029803302515,"benefit","R","FC","R"
"I(dist_z^2)",-0.574292831478499,0.0939359215205416,-6.11366580731221,0.00000000097368103,"benefit","R","FC","R"
"release_spin_rate",0.00028853585736013,0.00015239228413892,1.89337576367782,0.0583079161495002,"benefit","R","FC","R"
"pred",22.5155377179604,2.02149540709906,11.1380602888786,0,"benefit","R","FC","R"
"(Intercept)",-12.4783541647328,1.29555582789002,-9.63166070971666,0,"whiff","L","FC","R"
"pitch_speed",0.0397912597110627,0.0136779084643079,2.90916259711028,0.00362398326176012,"whiff","L","FC","R"
"pfx_x",0.0299331281865182,0.0125609400413138,2.38303248706435,0.01717067894884,"whiff","L","FC","R"
"pfx_z",-0.0798990297026578,0.0121437561202724,-6.57943299514036,0.00000000004722456,"whiff","L","FC","R"
"zone1",0.842202945426246,0.300453812416498,2.80310287512265,0.00506135219117026,"whiff","L","FC","R"
"zone2",0.441421904771302,0.230489163882871,1.91515252749852,0.0554730546233538,"whiff","L","FC","R"
"zone3",-0.417856087250786,0.292862612727546,-1.42679901459297,0.153637835315567,"whiff","L","FC","R"
"zone4",0.228298430459744,0.276643455038978,0.825244285745266,0.409232915565183,"whiff","L","FC","R"
"zone6",-1.01230895831854,0.273214569526354,-3.70517926651379,0.00021124127805214,"whiff","L","FC","R"
"zone7",-0.517291252509553,0.367523803517827,-1.40750407880577,0.159277968627285,"whiff","L","FC","R"
"zone8",-0.233469092931414,0.264183187228608,-0.883739405904676,0.376836902968153,"whiff","L","FC","R"
"zone9",0.0514886235678425,0.289025432647196,0.178145650008223,0.858608591853264,"whiff","L","FC","R"
"zone11",0.334354025067996,0.348982330165498,0.958082963425213,0.338020925506522,"whiff","L","FC","R"
"zone12",-0.280319931184981,0.333679559329525,-0.840087213457841,0.400859488805834,"whiff","L","FC","R"
"zone13",-0.0769815441425676,0.392428215980141,-0.196167199522838,0.844479300231638,"whiff","L","FC","R"
"zone14",0.701873509636459,0.329477140300393,2.13026466417835,0.0331497690992237,"whiff","L","FC","R"
"dist_x",-0.340189245826702,0.104784625575024,-3.24655686805056,0.00116810108747703,"whiff","L","FC","R"
"dist_prop",1.33097048583501,0.422061325137883,3.15350022985451,0.00161325101419073,"whiff","L","FC","R"
"I(dist_x^2)",-0.76716448943723,0.12625700029387,-6.07621349827428,0.00000000123053553,"whiff","L","FC","R"
"I(dist_z^2)",-0.625550099458771,0.123386065109031,-5.06986018968998,0.00000039810804007,"whiff","L","FC","R"
"pred",62.869249292175,4.16950965287374,15.0783316327962,0,"whiff","L","FC","R"
"(Intercept)",4.83237478307147,2.7445928777595,1.76068910701841,0.0782910374378376,"barrel","L","FC","R"
"pitch_speed",-0.11161113389857,0.0331389077830805,-3.36797865002523,0.00075721459656791,"barrel","L","FC","R"
"pfx_x",-0.0967871374193129,0.0255330845657273,-3.79065589079781,0.00015024999514877,"barrel","L","FC","R"
"dist_x",-0.99618434272213,0.200619000090426,-4.96555332382832,0.00000068505466075,"barrel","L","FC","R"
"dist_z",-0.459729675988848,0.154176038217608,-2.98184906878963,0.00286513211418778,"barrel","L","FC","R"
"I(dist_x^2)",-1.27824782656106,0.176790541239244,-7.23029534046877,0.00000000000048194,"barrel","L","FC","R"
"I(dist_z^2)",-1.36082033371467,0.205224067023831,-6.63090032981684,0.00000000003336454,"barrel","L","FC","R"
"release_spin_rate",-0.00069801974539692,0.00047578281339987,-1.46709743550629,0.142349551673555,"barrel","L","FC","R"
"pred",223.063816707615,16.0220062248855,13.9223399102886,0,"barrel","L","FC","R"
"(Intercept)",-9.55396997774808,1.29003762705623,-7.4059622582866,0.0000000000001302,"benefit","L","FC","R"
"pitch_speed",-0.0157806087771605,0.00952672467300357,-1.65645689560852,0.0976293272734934,"benefit","L","FC","R"
"pfx_x",0.0122857343321435,0.00838501775325622,1.46520075373395,0.142866154028187,"benefit","L","FC","R"
"zone1",1.00101610162305,0.18023986245404,5.55379974215359,0.00000002795257,"benefit","L","FC","R"
"zone2",0.765209097588814,0.142507256509444,5.3696149679094,0.00000007890492224,"benefit","L","FC","R"
"zone3",0.632702310288698,0.143182581523714,4.41884972009609,0.00000992276125506,"benefit","L","FC","R"
