"x","z","phand","response","bhand","pitch","pred","zone","N"
-0.8,0.6,"right","whiff","right","sinker",0.483205765367869,3,508
-0.8,0.6,"right","whiff","right","slider",1.11279387567677,3,544
-0.8,0.6,"right","whiff","right","splitter",1.36180714547969,3,8
-0.8,0.7,"right","barrel","left","changeup",-1.76382966501266,3,49
-0.8,0.7,"right","barrel","left","curveball",-2.67678709278602,3,89
-0.8,0.7,"right","barrel","left","cutter",-1.00974387153376,3,691
-0.8,0.7,"right","barrel","left","fastball",-0.833809714114141,3,1995
-0.8,0.7,"right","barrel","left","sinker",-1.10779978448017,3,411
-0.8,0.7,"right","barrel","left","slider",-1.91340018581602,3,168
-0.8,0.7,"right","barrel","left","splitter",-5.55103722708428,3,8
-0.8,0.7,"right","barrel","right","changeup",-2.71461485079553,3,38
-0.8,0.7,"right","barrel","right","curveball",-0.464634592588544,3,133
-0.8,0.7,"right","barrel","right","cutter",-1.84435077054768,3,395
-0.8,0.7,"right","barrel","right","fastball",-0.937870351512074,3,2317
-0.8,0.7,"right","barrel","right","sinker",-1.69968307680275,3,508
-0.8,0.7,"right","barrel","right","slider",-1.45003927602458,3,544
-0.8,0.7,"right","barrel","right","splitter",-4.19696851329018,3,8
-0.8,0.7,"right","benefit","left","changeup",-1.61262643820775,3,49
-0.8,0.7,"right","benefit","left","curveball",-2.25091544458909,3,89
-0.8,0.7,"right","benefit","left","cutter",-0.570599047847632,3,691
-0.8,0.7,"right","benefit","left","fastball",0.399888439080611,3,1995
-0.8,0.7,"right","benefit","left","sinker",-0.205638582146259,3,411
-0.8,0.7,"right","benefit","left","slider",-0.825444337059948,3,168
-0.8,0.7,"right","benefit","left","splitter",-1.81075407944216,3,8
-0.8,0.7,"right","benefit","right","changeup",-0.143323226136762,3,38
-0.8,0.7,"right","benefit","right","curveball",-1.79295654884093,3,133
-0.8,0.7,"right","benefit","right","cutter",-0.902824930732642,3,395
-0.8,0.7,"right","benefit","right","fastball",0.372265991850861,3,2317
-0.8,0.7,"right","benefit","right","sinker",-0.422932236271476,3,508
-0.8,0.7,"right","benefit","right","slider",-1.05670841944935,3,544
-0.8,0.7,"right","benefit","right","splitter",-0.934467426689504,3,8
-0.8,0.7,"right","whiff","left","changeup",-0.729455831988097,3,49
-0.8,0.7,"right","whiff","left","curveball",-0.54974157074908,3,89
-0.8,0.7,"right","whiff","left","cutter",0.88948760837398,3,691
-0.8,0.7,"right","whiff","left","fastball",0.675155255164701,3,1995
-0.8,0.7,"right","whiff","left","sinker",0.411184933411779,3,411
-0.8,0.7,"right","whiff","left","slider",2.24108999000113,3,168
-0.8,0.7,"right","whiff","left","splitter",-1.45686228164681,3,8
-0.8,0.7,"right","whiff","right","changeup",-0.955916258405384,3,38
-0.8,0.7,"right","whiff","right","curveball",0.266873801429919,3,133
-0.8,0.7,"right","whiff","right","cutter",2.37258997947693,3,395
-0.8,0.7,"right","whiff","right","fastball",0.854734188902417,3,2317
-0.8,0.7,"right","whiff","right","sinker",0.528546915167962,3,508
-0.8,0.7,"right","whiff","right","slider",1.04519919568468,3,544
-0.8,0.7,"right","whiff","right","splitter",1.2581356868171,3,8
-0.8,0.8,"right","barrel","left","changeup",-1.98892364429739,3,49
-0.8,0.8,"right","barrel","left","curveball",-3.05081653156448,3,89
-0.8,0.8,"right","barrel","left","cutter",-1.25983988918984,3,691
-0.8,0.8,"right","barrel","left","fastball",-1.00129472886167,3,1995
-0.8,0.8,"right","barrel","left","sinker",-1.31536749331632,3,411
-0.8,0.8,"right","barrel","left","slider",-2.28382380234395,3,168
-0.8,0.8,"right","barrel","left","splitter",-5.83908486467791,3,8
-0.8,0.8,"right","barrel","right","changeup",-2.90393689607657,3,38
-0.8,0.8,"right","barrel","right","curveball",-0.718457371703468,3,133
-0.8,0.8,"right","barrel","right","cutter",-2.08869852041809,3,395
-0.8,0.8,"right","barrel","right","fastball",-1.06191293857516,3,2317
-0.8,0.8,"right","barrel","right","sinker",-1.8884069053556,3,508
-0.8,0.8,"right","barrel","right","slider",-1.70614048388496,3,544
-0.8,0.8,"right","barrel","right","splitter",-4.66449838346242,3,8
-0.8,0.8,"right","benefit","left","changeup",-1.77696132059571,3,49
-0.8,0.8,"right","benefit","left","curveball",-2.42867325505043,3,89
-0.8,0.8,"right","benefit","left","cutter",-0.688762800392538,3,691
-0.8,0.8,"right","benefit","left","fastball",0.317141478369287,3,1995
-0.8,0.8,"right","benefit","left","sinker",-0.329668779339225,3,411
-0.8,0.8,"right","benefit","left","slider",-0.930076035425103,3,168
-0.8,0.8,"right","benefit","left","splitter",-1.99766160275365,3,8
-0.8,0.8,"right","benefit","right","changeup",-0.211610132135774,3,38
-0.8,0.8,"right","benefit","right","curveball",-1.94036718344636,3,133
-0.8,0.8,"right","benefit","right","cutter",-1.03594442091028,3,395
-0.8,0.8,"right","benefit","right","fastball",0.281856286537398,3,2317
-0.8,0.8,"right","benefit","right","sinker",-0.56300541104445,3,508
-0.8,0.8,"right","benefit","right","slider",-1.19214756780303,3,544
-0.8,0.8,"right","benefit","right","splitter",-1.03453844187527,3,8
-0.8,0.8,"right","whiff","left","changeup",-0.952793020547296,3,49
-0.8,0.8,"right","whiff","left","curveball",-0.759755657058386,3,89
-0.8,0.8,"right","whiff","left","cutter",0.886635269516864,3,691
-0.8,0.8,"right","whiff","left","fastball",0.711802800276134,3,1995
-0.8,0.8,"right","whiff","left","sinker",0.433165417269573,3,411
-0.8,0.8,"right","whiff","left","slider",2.23754382490544,3,168
-0.8,0.8,"right","whiff","left","splitter",-1.82124784758291,3,8
-0.8,0.8,"right","whiff","right","changeup",-1.23901880741478,3,38
-0.8,0.8,"right","whiff","right","curveball",0.182499135092997,3,133
-0.8,0.8,"right","whiff","right","cutter",2.43020113455131,3,395
-0.8,0.8,"right","whiff","right","fastball",0.885002400115193,3,2317
-0.8,0.8,"right","whiff","right","sinker",0.571922330632459,3,508
-0.8,0.8,"right","whiff","right","slider",0.969466864866522,3,544
-0.8,0.8,"right","whiff","right","splitter",1.14047258470349,3,8
-0.8,0.9,"right","barrel","left","changeup",-2.24403015415342,3,49
-0.8,0.9,"right","barrel","left","curveball",-3.46017088634941,3,89
-0.8,0.9,"right","barrel","left","cutter",-1.53715231352022,3,691
-0.8,0.9,"right","barrel","left","fastball",-1.19111107890886,3,1995
-0.8,0.9,"right","barrel","left","sinker",-1.55798644393228,3,411
-0.8,0.9,"right","barrel","left","slider",-2.69138649717978,3,168
-0.8,0.9,"right","barrel","left","splitter",-6.14581001211982,3,8
-0.8,0.9,"right","barrel","right","changeup",-3.11850188072841,3,38
-0.8,0.9,"right","barrel","right","curveball",-1.02110952971911,3,133
-0.8,0.9,"right","barrel","right","cutter",-2.36562597027121,3,395
-0.8,0.9,"right","barrel","right","fastball",-1.20704164178429,3,2317
-0.8,0.9,"right","barrel","right","sinker",-2.10229391104883,3,508
-0.8,0.9,"right","barrel","right","slider",-2.00127073493481,3,544
-0.8,0.9,"right","barrel","right","splitter",-5.18030799047413,3,8
-0.8,0.9,"right","benefit","left","changeup",-1.95746118477042,3,49
-0.8,0.9,"right","benefit","left","curveball",-2.61497116987274,3,89
-0.8,0.9,"right","benefit","left","cutter",-0.822681719943431,3,691
-0.8,0.9,"right","benefit","left","fastball",0.209035553253753,3,1995
-0.8,0.9,"right","benefit","left","sinker",-0.478274948679287,3,411
-0.8,0.9,"right","benefit","left","slider",-1.04244947070365,3,168
-0.8,0.9,"right","benefit","left","splitter",-2.20006355937331,3,8
-0.8,0.9,"right","benefit","right","changeup",-0.293820748948868,3,38
-0.8,0.9,"right","benefit","right","curveball",-2.09514935871408,3,133
-0.8,0.9,"right","benefit","right","cutter",-1.18268850877245,3,395
-0.8,0.9,"right","benefit","right","fastball",0.165141780917544,3,2317
-0.8,0.9,"right","benefit","right","sinker",-0.728224703866395,3,508
-0.8,0.9,"right","benefit","right","slider",-1.33710249015909,3,544
-0.8,0.9,"right","benefit","right","splitter",-1.14438634747798,3,8
-0.8,0.9,"right","whiff","left","changeup",-1.19365265917438,3,49
-0.8,0.9,"right","whiff","left","curveball",-0.983852727470007,3,89
-0.8,0.9,"right","whiff","left","cutter",0.87717124153627,3,691
-0.8,0.9,"right","whiff","left","fastball",0.731384585327575,3,1995
-0.8,0.9,"right","whiff","left","sinker",0.4468183609759,3,411
-0.8,0.9,"right","whiff","left","slider",2.22431322851143,3,168
-0.8,0.9,"right","whiff","left","splitter",-2.21159096961706,3,8
-0.8,0.9,"right","whiff","right","changeup",-1.54520248294313,3,38
-0.8,0.9,"right","whiff","right","curveball",0.0900893578275046,3,133
-0.8,0.9,"right","whiff","right","cutter",2.48079678505885,3,395
-0.8,0.9,"right","whiff","right","fastball",0.898603700628451,3,2317
-0.8,0.9,"right","whiff","right","sinker",0.612059713619021,3,508
-0.8,0.9,"right","whiff","right","slider",0.8837188011982,3,544
-0.8,0.9,"right","whiff","right","splitter",1.00553229791182,3,8
-0.8,1,"right","barrel","left","changeup",-2.52914919458074,3,49
-0.8,1,"right","barrel","left","curveball",-3.9048501571408,3,89
-0.8,1,"right","barrel","left","cutter",-1.84168114452489,3,691
-0.8,1,"right","barrel","left","fastball",-1.40325876425573,3,1995
-0.8,1,"right","barrel","left","sinker",-1.83684690850587,3,411
-0.8,1,"right","barrel","left","slider",-3.13608827032352,3,168
-0.8,1,"right","barrel","left","splitter",-6.46802881190392,3,8
-0.8,1,"right","barrel","right","changeup",-3.35830980475105,3,38
-0.8,1,"right","barrel","right","curveball",-1.37500957537878,3,133
-0.8,1,"right","barrel","right","cutter",-2.67513312010705,3,395
-0.8,1,"right","barrel","right","fastball",-1.37325646113945,3,2317
-0.8,1,"right","barrel","right","sinker",-2.34134409388244,3,508
-0.8,1,"right","barrel","right","slider",-2.3362179253172,3,544
-0.8,1,"right","barrel","right","splitter",-5.74439733432529,3,8
-0.8,1,"right","benefit","left","changeup",-2.15412603073187,3,49
-0.8,1,"right","benefit","left","curveball",-2.80835340209121,3,89
-0.8,1,"right","benefit","left","cutter",-0.972355806500312,3,691
-0.8,1,"right","benefit","left","fastball",0.074220361736776,3,1995
-0.8,1,"right","benefit","left","sinker",-0.652754368386521,3,411
-0.8,1,"right","benefit","left","slider",-1.16223388502327,3,168
-0.8,1,"right","benefit","left","splitter",-2.41795994930115,3,8
-0.8,1,"right","benefit","right","changeup",-0.390732737063592,3,38
-0.8,1,"right","benefit","right","curveball",-2.25604648662676,3,133
-0.8,1,"right","benefit","right","cutter",-1.34269261430734,3,395
-0.8,1,"right","benefit","right","fastball",0.0206975622696954,3,2317
-0.8,1,"right","benefit","right","sinker",-0.919634199653965,3,508
-0.8,1,"right","benefit","right","slider",-1.4910751032728,3,544
-0.8,1,"right","benefit","right","splitter",-1.26401114349766,3,8
-0.8,1,"right","whiff","left","changeup",-1.45312866692855,3,49
-0.8,1,"right","whiff","left","curveball",-1.22279160651936,3,89
-0.8,1,"right","whiff","left","cutter",0.860089899394349,3,691
-0.8,1,"right","whiff","left","fastball",0.732843896591452,3,1995
-0.8,1,"right","whiff","left","sinker",0.450921469343383,3,411
-0.8,1,"right","whiff","left","slider",2.19901220815464,3,168
-0.8,1,"right","whiff","left","splitter",-2.62932069320779,3,8
-0.8,1,"right","whiff","right","changeup",-1.87578598666888,3,38
-0.8,1,"right","whiff","right","curveball",-0.0111479944526216,3,133
-0.8,1,"right","whiff","right","cutter",2.52200511777247,3,395
-0.8,1,"right","whiff","right","fastball",0.894698026384112,3,2317
-0.8,1,"right","whiff","right","sinker",0.647901938913026,3,508
-0.8,1,"right","whiff","right","slider",0.786394546641838,3,544
-0.8,1,"right","whiff","right","splitter",0.850584940765765,3,8
-0.8,1.1,"right","barrel","left","changeup",-2.84428076557936,12,51
-0.8,1.1,"right","barrel","left","curveball",-4.38485434393867,12,137
-0.8,1.1,"right","barrel","left","cutter",-2.17342638220386,12,1496
-0.8,1.1,"right","barrel","left","fastball",-1.63773778490227,12,3935
-0.8,1.1,"right","barrel","left","sinker",-2.15292555692064,12,693
-0.8,1.1,"right","barrel","left","slider",-3.61792912177517,12,231
-0.8,1.1,"right","barrel","left","splitter",-6.80312877102424,12,2
-0.8,1.1,"right","barrel","right","changeup",-3.6233606681445,12,38
-0.8,1.1,"right","barrel","right","curveball",-1.78214199987433,12,201
-0.8,1.1,"right","barrel","right","cutter",-3.01721996992561,12,715
-0.8,1.1,"right","barrel","right","fastball",-1.56055739664064,12,4551
-0.8,1.1,"right","barrel","right","sinker",-2.60555745385643,12,787
-0.8,1.1,"right","barrel","right","slider",-2.71162855794857,12,908
-0.8,1.1,"right","barrel","right","splitter",-6.35676641501591,12,6
-0.8,1.1,"right","benefit","left","changeup",-2.36695585848006,12,51
-0.8,1.1,"right","benefit","left","curveball",-3.00762541543763,12,137
-0.8,1.1,"right","benefit","left","cutter",-1.13778506006318,12,1496
-0.8,1.1,"right","benefit","left","fastball",-0.0884120774644184,12,3935
-0.8,1.1,"right","benefit","left","sinker",-0.854171511437598,12,693
-0.8,1.1,"right","benefit","left","slider",-1.28915787722153,12,231
-0.8,1.1,"right","benefit","left","splitter",-2.65135077253718,12,2
-0.8,1.1,"right","benefit","right","changeup",-0.502984200597634,12,38
-0.8,1.1,"right","benefit","right","curveball",-2.42202748228175,12,201
-0.8,1.1,"right","benefit","right","cutter",-1.5156575838219,12,715
-0.8,1.1,"right","benefit","right","fastball",-0.152645572020349,12,4551
-0.8,1.1,"right","benefit","right","sinker",-1.13809061531024,12,787
-0.8,1.1,"right","benefit","right","slider",-1.65365670826525,12,908
-0.8,1.1,"right","benefit","right","splitter",-1.39341282993429,12,6
-0.8,1.1,"right","whiff","left","changeup",-1.73211865178562,12,51
-0.8,1.1,"right","whiff","left","curveball",-1.47719494260945,12,137
-0.8,1.1,"right","whiff","left","cutter",0.834566084184639,12,1496
-0.8,1.1,"right","whiff","left","fastball",0.715313654678265,12,3935
-0.8,1.1,"right","whiff","left","sinker",0.44447179622189,12,693
-0.8,1.1,"right","whiff","left","slider",2.15968295349452,12,231
-0.8,1.1,"right","whiff","left","splitter",-3.07560961205896,12,2
-0.8,1.1,"right","whiff","right","changeup",-2.23185137044436,12,38
-0.8,1.1,"right","whiff","right","curveball",-0.121863172858934,12,201
-0.8,1.1,"right","whiff","right","cutter",2.55187995719422,12,715
-0.8,1.1,"right","whiff","right","fastball",0.872596068431593,12,4551
-0.8,1.1,"right","whiff","right","sinker",0.67858158948202,12,787
-0.8,1.1,"right","whiff","right","slider",0.67621367777951,12,908
-0.8,1.1,"right","whiff","right","splitter",0.67339052381134,12,6
-0.8,1.2,"right","barrel","left","changeup",-3.18942486714929,12,51
-0.8,1.2,"right","barrel","left","curveball",-4.900183446743,12,137
-0.8,1.2,"right","barrel","left","cutter",-2.53238802655712,12,1496
-0.8,1.2,"right","barrel","left","fastball",-1.89454814084848,12,3935
-0.8,1.2,"right","barrel","left","sinker",-2.50701882262613,12,693
-0.8,1.2,"right","barrel","left","slider",-4.13690905153473,12,231
-0.8,1.2,"right","barrel","left","splitter",-7.14897951067862,12,2
-0.8,1.2,"right","barrel","right","changeup",-3.91365447090876,12,38
-0.8,1.2,"right","barrel","right","curveball",-2.24412507278904,12,201
-0.8,1.2,"right","barrel","right","cutter",-3.39188651972689,12,715
-0.8,1.2,"right","barrel","right","fastball",-1.76894444828787,12,4551
-0.8,1.2,"right","barrel","right","sinker",-2.8949339909708,12,787
-0.8,1.2,"right","barrel","right","slider",-3.12802982892303,12,908
-0.8,1.2,"right","barrel","right","splitter",-7.01741523254598,12,6
-0.8,1.2,"right","benefit","left","changeup",-2.595950668015,12,51
-0.8,1.2,"right","benefit","left","curveball",-3.21181311553611,12,137
-0.8,1.2,"right","benefit","left","cutter",-1.31896948063204,12,1496
-0.8,1.2,"right","benefit","left","fastball",-0.279765276754487,12,3935
-0.8,1.2,"right","benefit","left","sinker",-1.08339441103289,12,693
-0.8,1.2,"right","benefit","left","slider",-1.42300013099942,12,231
-0.8,1.2,"right","benefit","left","splitter",-2.90023602908138,12,2
-0.8,1.2,"right","benefit","right","changeup",-0.631095486775947,12,38
-0.8,1.2,"right","benefit","right","curveball",-2.59225153905689,12,201
-0.8,1.2,"right","benefit","right","cutter",-1.70133946998891,12,715
-0.8,1.2,"right","benefit","right","fastball",-0.355841057792985,12,4551
-0.8,1.2,"right","benefit","right","sinker",-1.38429256764512,12,787
-0.8,1.2,"right","benefit","right","slider",-1.82451402829092,12,908
-0.8,1.2,"right","benefit","right","splitter",-1.53259140678788,12,6
-0.8,1.2,"right","whiff","left","changeup",-2.03135457551541,12,51
-0.8,1.2,"right","whiff","left","curveball",-1.7475704794762,12,137
-0.8,1.2,"right","whiff","left","cutter",0.799926913323842,12,1496
-0.8,1.2,"right","whiff","left","fastball",0.678086792603748,12,3935
-0.8,1.2,"right","whiff","left","sinker",0.426651480965278,12,693
-0.8,1.2,"right","whiff","left","slider",2.10472895206632,12,231
-0.8,1.2,"right","whiff","left","splitter",-3.5514139273028,12,2
-0.8,1.2,"right","whiff","right","changeup",-2.61428100230794,12,38
-0.8,1.2,"right","whiff","right","curveball",-0.242586429981944,12,201
-0.8,1.2,"right","whiff","right","cutter",2.56883427858698,12,715
-0.8,1.2,"right","whiff","right","fastball",0.831735724145902,12,4551
-0.8,1.2,"right","whiff","right","sinker",0.70339132300803,12,787
-0.8,1.2,"right","whiff","right","slider",0.552132062856203,12,908
-0.8,1.2,"right","whiff","right","splitter",0.472122429316433,12,6
-0.8,1.3,"right","barrel","left","changeup",-3.5645814992905,12,51
-0.8,1.3,"right","barrel","left","curveball",-5.45083746555381,12,137
-0.8,1.3,"right","barrel","left","cutter",-2.91856607758467,12,1496
-0.8,1.3,"right","barrel","left","fastball",-2.17368983209435,12,3935
-0.8,1.3,"right","barrel","left","sinker",-2.89977492223589,12,693
-0.8,1.3,"right","barrel","left","slider",-4.69302805960219,12,231
-0.8,1.3,"right","barrel","left","splitter",-7.50384711708744,12,2
-0.8,1.3,"right","barrel","right","changeup",-4.22919121304382,12,38
-0.8,1.3,"right","barrel","right","curveball",-2.76227590257645,12,201
-0.8,1.3,"right","barrel","right","cutter",-3.7991327695109,12,715
-0.8,1.3,"right","barrel","right","fastball",-1.99841761608113,12,4551
-0.8,1.3,"right","barrel","right","sinker",-3.20947370522555,12,787
-0.8,1.3,"right","barrel","right","slider",-3.58585082276362,12,908
-0.8,1.3,"right","barrel","right","splitter",-7.72634378691551,12,6
-0.8,1.3,"right","benefit","left","changeup",-2.84111045933668,12,51
-0.8,1.3,"right","benefit","left","curveball",-3.42012368767254,12,137
-0.8,1.3,"right","benefit","left","cutter",-1.51590906820688,12,1496
-0.8,1.3,"right","benefit","left","fastball",-0.500574604231779,12,3935
-0.8,1.3,"right","benefit","left","sinker",-1.34112955877183,12,693
-0.8,1.3,"right","benefit","left","slider",-1.56358051717983,12,231
-0.8,1.3,"right","benefit","left","splitter",-3.16461571893377,12,2
-0.8,1.3,"right","benefit","right","changeup",-0.775490105831842,12,38
-0.8,1.3,"right","benefit","right","curveball",-2.76603432504522,12,201
-0.8,1.3,"right","benefit","right","cutter",-1.89953972425365,12,715
-0.8,1.3,"right","benefit","right","fastball",-0.589664895795118,12,4551
-0.8,1.3,"right","benefit","right","sinker",-1.65880866037929,12,787
-0.8,1.3,"right","benefit","right","slider",-2.00337580956417,12,908
-0.8,1.3,"right","benefit","right","splitter",-1.68154687405842,12,6
-0.8,1.3,"right","whiff","left","changeup",-2.35143218127758,12,51
-0.8,1.3,"right","whiff","left","curveball",-2.03433146938226,12,137
-0.8,1.3,"right","whiff","left","cutter",0.755624728159857,12,1496
-0.8,1.3,"right","whiff","left","fastball",0.620587829056359,12,3935
-0.8,1.3,"right","whiff","left","sinker",0.396794867380039,12,693
-0.8,1.3,"right","whiff","left","slider",2.03285080351965,12,231
-0.8,1.3,"right","whiff","left","splitter",-4.05751189035522,12,2
-0.8,1.3,"right","whiff","right","changeup",-3.02379304097343,12,38
-0.8,1.3,"right","whiff","right","curveball",-0.373749338024887,12,201
-0.8,1.3,"right","whiff","right","cutter",2.57157640365505,12,715
-0.8,1.3,"right","whiff","right","fastball",0.77165949860357,12,4551
-0.8,1.3,"right","whiff","right","sinker",0.721755434085606,12,787
-0.8,1.3,"right","whiff","right","slider",0.413299883785132,12,908
-0.8,1.3,"right","whiff","right","splitter",0.245293974418521,12,6
-0.8,1.4,"right","barrel","left","changeup",-3.96975066200302,12,51
-0.8,1.4,"right","barrel","left","curveball",-6.03681640037108,12,137
-0.8,1.4,"right","barrel","left","cutter",-3.33196053528652,12,1496
-0.8,1.4,"right","barrel","left","fastball",-2.4751628586399,12,3935
-0.8,1.4,"right","barrel","left","sinker",-3.33172195814511,12,693
-0.8,1.4,"right","barrel","left","slider",-5.28628614597756,12,231
-0.8,1.4,"right","barrel","left","splitter",-7.86631896983812,12,2
-0.8,1.4,"right","barrel","right","changeup",-4.56997089454968,12,38
-0.8,1.4,"right","barrel","right","curveball",-3.33766753814418,12,201
-0.8,1.4,"right","barrel","right","cutter",-4.23895871927762,12,715
-0.8,1.4,"right","barrel","right","fastball",-2.24897690002042,12,4551
-0.8,1.4,"right","barrel","right","sinker",-3.54917659662068,12,787
-0.8,1.4,"right","barrel","right","slider",-4.08544111484315,12,908
-0.8,1.4,"right","barrel","right","splitter",-8.4835520781245,12,6
-0.8,1.4,"right","benefit","left","changeup",-3.1024352324451,12,51
-0.8,1.4,"right","benefit","left","curveball",-3.63191122530778,12,137
-0.8,1.4,"right","benefit","left","cutter",-1.72860382278771,12,1496
-0.8,1.4,"right","benefit","left","fastball",-0.751439164649195,12,3935
-0.8,1.4,"right","benefit","left","sinker",-1.62795253370937,12,693
-0.8,1.4,"right","benefit","left","slider",-1.71075228443324,12,231
-0.8,1.4,"right","benefit","left","splitter",-3.44448984209433,12,2
-0.8,1.4,"right","benefit","right","changeup",-0.936513091761558,12,38
-0.8,1.4,"right","benefit","right","curveball",-2.94281831470419,12,201
-0.8,1.4,"right","benefit","right","cutter",-2.11009658901052,12,715
-0.8,1.4,"right","benefit","right","fastball",-0.854749294218494,12,4551
-0.8,1.4,"right","benefit","right","sinker",-1.96210213524482,12,787
-0.8,1.4,"right","benefit","right","slider",-2.19002106149188,12,908
-0.8,1.4,"right","benefit","right","splitter",-1.84027923174593,12,6
-0.8,1.4,"right","whiff","left","changeup",-2.69283682131851,12,51
-0.8,1.4,"right","whiff","left","curveball",-2.33781458915006,12,137
-0.8,1.4,"right","whiff","left","cutter",0.701213350918342,12,1496
-0.8,1.4,"right","whiff","left","fastball",0.542347919127374,12,3935
-0.8,1.4,"right","whiff","left","sinker",0.354359645036576,12,693
-0.8,1.4,"right","whiff","left","slider",1.94298988574731,12,231
-0.8,1.4,"right","whiff","left","splitter",-4.59453754302916,12,2
-0.8,1.4,"right","whiff","right","changeup",-3.46097257069962,12,38
-0.8,1.4,"right","whiff","right","curveball",-0.515703499074879,12,201
-0.8,1.4,"right","whiff","right","cutter",2.55905400145302,12,715
-0.8,1.4,"right","whiff","right","fastball",0.691994670464507,12,4551
-0.8,1.4,"right","whiff","right","sinker",0.733204895236605,12,787
-0.8,1.4,"right","whiff","right","slider",0.259024793351295,12,908
-0.8,1.4,"right","whiff","right","splitter",-0.00830604214471808,12,6
-0.8,1.5,"right","barrel","left","changeup",-4.40493235528683,12,51
-0.8,1.5,"right","barrel","left","curveball",-6.65812025119482,12,137
-0.8,1.5,"right","barrel","left","cutter",-3.77257139966265,12,1496
-0.8,1.5,"right","barrel","left","fastball",-2.79896722048512,12,3935
-0.8,1.5,"right","barrel","left","sinker",-3.80329142409738,12,693
-0.8,1.5,"right","barrel","left","slider",-5.91668331066084,12,231
-0.8,1.5,"right","barrel","left","splitter",-8.23524086687503,12,2
-0.8,1.5,"right","barrel","right","changeup",-4.93599351542635,12,38
-0.8,1.5,"right","barrel","right","curveball",-3.97117672971038,12,201
-0.8,1.5,"right","barrel","right","cutter",-4.71136436902706,12,715
-0.8,1.5,"right","barrel","right","fastball",-2.52062230010575,12,4551
-0.8,1.5,"right","barrel","right","sinker",-3.91404266515619,12,787
-0.8,1.5,"right","barrel","right","slider",-4.62708633080478,12,908
-0.8,1.5,"right","barrel","right","splitter",-9.28904010617294,12,6
-0.8,1.5,"right","benefit","left","changeup",-3.37992498734026,12,51
-0.8,1.5,"right","benefit","left","curveball",-3.84664798110886,12,137
-0.8,1.5,"right","benefit","left","cutter",-1.95705374437453,12,1496
-0.8,1.5,"right","benefit","left","fastball",-1.03284846525947,12,3935
-0.8,1.5,"right","benefit","left","sinker",-1.94433362108455,12,693
-0.8,1.5,"right","benefit","left","slider",-1.86439552745125,12,231
-0.8,1.5,"right","benefit","left","splitter",-3.73985839856308,12,2
-0.8,1.5,"right","benefit","right","changeup",-1.11444635961047,12,38
-0.8,1.5,"right","benefit","right","curveball",-3.12214797367967,12,201
-0.8,1.5,"right","benefit","right","cutter",-2.332877897855,12,715
-0.8,1.5,"right","benefit","right","fastball",-1.15161080796207,12,4551
-0.8,1.5,"right","benefit","right","sinker",-2.29455149063704,12,787
-0.8,1.5,"right","benefit","right","slider",-2.38426922049548,12,908
-0.8,1.5,"right","benefit","right","splitter",-2.00878847985038,12,6
-0.8,1.5,"right","whiff","left","changeup",-3.05596505975088,12,51
-0.8,1.5,"right","whiff","left","curveball",-2.65829492547459,12,137
-0.8,1.5,"right","whiff","left","cutter",0.636328225558817,12,1496
-0.8,1.5,"right","whiff","left","fastball",0.442983986264454,12,3935
-0.8,1.5,"right","whiff","left","sinker",0.298902711310116,12,693
-0.8,1.5,"right","whiff","left","slider",1.83428123615824,12,231
-0.8,1.5,"right","whiff","left","splitter",-5.16300893841042,12,2
-0.8,1.5,"right","whiff","right","changeup",-3.92629764309063,12,38
-0.8,1.5,"right","whiff","right","curveball",-0.668736194731488,12,201
-0.8,1.5,"right","whiff","right","cutter",2.53040724967508,12,715
-0.8,1.5,"right","whiff","right","fastball",0.59243670233631,12,4551
-0.8,1.5,"right","whiff","right","sinker",0.73735648073769,12,787
-0.8,1.5,"right","whiff","right","slider",0.0887410991920174,12,908
-0.8,1.5,"right","whiff","right","splitter",-0.2896672499824,12,6
-0.7,-2.5,"right","barrel","left","changeup",-10.1663784696988,14,2301
-0.7,-2.5,"right","barrel","left","curveball",-9.11385101512283,14,3197
-0.7,-2.5,"right","barrel","left","cutter",-7.284815290854,14,1858
-0.7,-2.5,"right","barrel","left","fastball",-7.15388749734259,14,1975
-0.7,-2.5,"right","barrel","left","sinker",-10.3875200397917,14,1118
-0.7,-2.5,"right","barrel","left","slider",-9.52657901482135,14,3081
-0.7,-2.5,"right","barrel","left","splitter",-11.8775989642661,14,610
-0.7,-2.5,"right","barrel","right","changeup",-9.62767733999017,14,1476
-0.7,-2.5,"right","barrel","right","curveball",-13.161514891451,14,3107
-0.7,-2.5,"right","barrel","right","cutter",-10.9821133997185,14,3843
-0.7,-2.5,"right","barrel","right","fastball",-7.94729325915541,14,4170
-0.7,-2.5,"right","barrel","right","sinker",-8.74815098750057,14,2446
-0.7,-2.5,"right","barrel","right","slider",-12.1108344672791,14,10632
-0.7,-2.5,"right","barrel","right","splitter",-14.3231538722324,14,604
-0.7,-2.5,"right","benefit","left","changeup",-4.7167129739498,14,2301
-0.7,-2.5,"right","benefit","left","curveball",-3.73986913579119,14,3197
-0.7,-2.5,"right","benefit","left","cutter",-5.03509969675837,14,1858
-0.7,-2.5,"right","benefit","left","fastball",-7.64123764573624,14,1975
-0.7,-2.5,"right","benefit","left","sinker",-6.58075580208907,14,1118
-0.7,-2.5,"right","benefit","left","slider",-2.14313626269752,14,3081
-0.7,-2.5,"right","benefit","left","splitter",-3.83827647164619,14,610
