"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2022-10-04","91.2","2.28","5.87","Springs, Jeffrey",502054,605488,"strikeout","called_strike",,,,,4,"Tommy Pham called out on strikes.","R","R","L","BOS","TB","S",2,,0,2,2022,"1.27","1.45","-0.44","2.91",,,,0,3,"Bot",,,,,542194,,,-9.623475681444738,-132.28935135601196,-4.573412779482827,17.07229979664069,32.170897029930565,-14.42857764564368,"3.47","1.69",,,,"91.1",2185,"6.7",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"53.78",,,"0",1,0,0,,20,3,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",134,"-0.02","-0.141"
"SL","2022-10-04","86.4","2.24","5.99","Springs, Jeffrey",502054,605488,,"called_strike",,,,,2,"Tommy Pham called out on strikes.","R","R","L","BOS","TB","S",,,0,1,2022,"-0.25","0.52","0.26","3.29",,,,0,3,"Bot",,,,,542194,,,-4.18750019133295,-125.78848064091481,-1.2679906567117967,-1.7984672641142365,26.1167688910354,-26.56665463520906,"3.5","1.63",,,,"86.3",2199,"6.2",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"54.27",,,,,,,,20,2,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",172,"0","-0.046"
"FF","2022-10-04","89.5","2.17","5.91","Springs, Jeffrey",502054,605488,,"called_strike",,,,,8,"Tommy Pham called out on strikes.","R","R","L","BOS","TB","S",,,0,0,2022,"1.19","1.28","-0.18","2.01",,,,0,3,"Bot",,,,,542194,,,-8.334004117777377,-129.9840238732549,-6.2702521465031875,15.249145080204045,29.062241870781673,-16.456579008353717,"3.59","1.63",,,,"89.4",2091,"6.5",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"54",,,,,,,,20,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",133,"0","-0.034"
"CH","2022-10-04","81","1.94","6.1","Springs, Jeffrey",657136,605488,"field_out","hit_into_play",,,,,14,"Connor Wong lines out to center fielder Jose Siri.","R","R","L","BOS","TB","X",8,"line_drive",2,2,2022,"1.5","0.4","1.03","1.67",,543333,624414,2,2,"Bot",146.8,74.09,,,542194,,,-4.961527417818994,-117.97336126202516,-4.141884445052719,14.960483167080172,20.8942962708554,-27.851081615992417,"3.24","1.42",314,"89.7",23,"82.4",1281,"7",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"53.49",0.226,0.255,"0",1,0,0,3,15,6,"Changeup",1,0,1,0,0,1,1,0,"Standard","Standard",121,"-0.038","-0.357"
"FF","2022-10-04","91.2","2.24","5.8","Springs, Jeffrey",657136,605488,,"ball",,,,,11,"Connor Wong lines out to center fielder Jose Siri.","R","R","L","BOS","TB","B",,,1,2,2022,"1.28","1.52","-0.35","3.96",,543333,624414,2,2,"Bot",,,,,542194,,,-9.290813784749542,-132.34032796612306,-1.8761606618092994,17.19051182654215,32.09722493843861,-14.28880406075939,"3.24","1.46",,,,"90.9",2169,"6.6",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"53.92",,,,,,,,15,5,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",137,"0","0.038"
"FF","2022-10-04","91.9","2.32","5.81","Springs, Jeffrey",657136,605488,,"ball",,,,,11,"Connor Wong lines out to center fielder Jose Siri.","R","R","L","BOS","TB","B",,,0,2,2022,"1.22","1.66","-0.16","3.74",,543333,624414,2,2,"Bot",,,,,542194,,,-8.92702374614038,-133.43834298503992,-2.896955726037389,16.553363832892718,32.65595118318935,-12.051002923925015,"3.36","1.49",,,,"91.5",2214,"6.5",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"54.03",,,,,,,,15,4,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",138,"0","0.03"
"CH","2022-10-04","82.5","1.94","6.21","Springs, Jeffrey",657136,605488,,"foul",,,,,5,"Connor Wong lines out to center fielder Jose Siri.","R","R","L","BOS","TB","S",,,0,2,2022,"1.04","1.12","0.24","2.12",,543333,624414,2,2,"Bot",,,,,542194,,,-5.88542254987127,-119.96550941962737,-4.968255581210458,11.147731695818514,22.56264027113396,-20.558591959898774,"3.24","1.42",189,"71.5",57,"82.5",1355,"6.3",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"54.22",,,,,,,,15,3,"Changeup",1,0,1,0,0,1,1,0,"Standard","Standard",132,"0","0"
"CH","2022-10-04","81.6","2","6.19","Springs, Jeffrey",657136,605488,,"swinging_strike",,,,,2,"Connor Wong lines out to center fielder Jose Siri.","R","R","L","BOS","TB","S",,,0,1,2022,"1.34","0.92","0.1","2.74",,543333,624414,2,2,"Bot",,,,,542194,,,-6.855204896472288,-118.60563903931507,-2.9183104744942394,13.92697373080846,23.36368428495326,-23.107974174064644,"3.24","1.42",,,,"81.6",1412,"6.4",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"54.1",,,,,,,,15,2,"Changeup",1,0,1,0,0,1,1,0,"Standard","Standard",124,"0","-0.095"
"FF","2022-10-04","90.5","2.34","5.77","Springs, Jeffrey",657136,605488,,"called_strike",,,,,5,"Connor Wong lines out to center fielder Jose Siri.","R","R","L","BOS","TB","S",,,0,0,2022,"1.34","1.54","-0.16","2.69",,543333,624414,2,2,"Bot",,,,,542194,,,-9.175736363597883,-131.22076781140933,-4.90536687765951,17.580320960284563,32.96319125884409,-13.635373853559862,"3.36","1.46",,,,"90.3",2304,"6.8",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"53.72",,,,,,,,15,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",132,"0","-0.061"
"CH","2022-10-04","81.5","2.18","6.1","Springs, Jeffrey",624414,605488,"single","hit_into_play",,,,,8,"Christian Arroyo singles on a line drive to right fielder Vidal Brujan.   Alex Verdugo scores.    Eric Hosmer to 2nd.","R","R","L","BOS","TB","X",9,"line_drive",0,0,2022,"0.98","0.2","0.01","1.78",,657077,543333,2,2,"Bot",152.53,129.25,,,542194,,,-6.775579897558314,-118.61730793844409,-3.630968266904551,10.406933051367243,18.002771342258093,-29.887028621314993,"3.31","1.51",166,"66.1",24,"82.3",1378,"6.4",663452,605488,542194,670623,670764,650490,677551,666018,642350,660644,"54.14",0.843,0.777,"0.9",1,1,0,4,14,1,"Changeup",0,0,0,0,0,1,1,0,"Standard","Standard",124,"0.11","0.856"
