"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"KC","2022-10-05","76.5","1.99","6.67","Gomber, Austin",607208,596295,,"swinging_strike",,,,,8,"Trea Turner strikes out swinging.","R","R","L","LAD","COL","S",,,0,1,2022,"-0.78","-1.3","-0.23","1.5",,,,1,3,"Bot",,,,,661531,,,-3.2720157710284363,-111.30530922353753,-1.4663518754119036,-5.807717342121817,21.87266104295782,-42.81867664745435,"3.3","1.58",,,,"76",2524,"6.2",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"54.34",,,,,,,,22,2,"Knuckle Curve",0,1,0,1,1,0,0,1,"Standard","Standard",335,"0","-0.031"
"FF","2022-10-05","89.3","2","6.71","Gomber, Austin",607208,596295,,"called_strike",,,,,13,"Trea Turner strikes out swinging.","R","R","L","LAD","COL","S",,,0,0,2022,"0.45","1.48","-0.43","1.38",,,,1,3,"Bot",,,,,661531,,,-6.931348094414073,-129.58269926788003,-10.245197195160683,6.4561819661707345,25.916862246002196,-13.498150969053412,"3.33","1.64",,,,"89.6",2011,"6.6",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"53.94",,,,,,,,22,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",148,"0","-0.024"
"CH","2022-10-05","81.7","2","6.52","Gomber, Austin",605141,596295,"field_out","hit_into_play",,,,,9,"Mookie Betts flies out to center fielder Garrett Hampson.","R","R","L","LAD","COL","X",8,"fly_ball",0,0,2022,"0.91","0.89","0.64","1.91",,,,0,3,"Bot",150.96,63.67,,,661531,,,-4.8427483805684295,-118.8625786302783,-5.506576226925473,9.608540511592711,23.760755834978756,-22.913672031984564,"3.2","1.5",340,"93.4",37,"81.6",1623,"6.3",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"54.15",0.071,0.12,"0",1,0,0,3,21,1,"Changeup",0,1,0,1,1,0,0,1,"Infield shift","Standard",124,"-0.027","-0.221"
"SL","2022-10-05","86.3","2","6.59","Gomber, Austin",608336,596295,"strikeout","called_strike",,,,,1,"Joey Gallo called out on strikes.","R","L","L","LAD","COL","S",2,,1,2,2022,"-0.44","0.43","-0.38","3.13",,571970,641355,2,2,"Bot",,,,,661531,,,-4.80587585793419,-125.8120386318662,-3.0392639575083686,-3.906044169873809,20.69236133337077,-27.17621344275646,"3.67","1.71",,,,"87.3",2339,"6.4",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"54.09",,,"0",1,0,0,,17,4,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",202,"-0.048","-0.319"
"SL","2022-10-05","87.3","2.01","6.45","Gomber, Austin",608336,596295,,"blocked_ball",,,,,13,"Joey Gallo called out on strikes.","R","L","L","LAD","COL","B",,,0,2,2022,"-0.36","0.67","-1.4","0.5",,571970,641355,2,2,"Bot",,,,,661531,,,-7.4851292074389075,-126.878095125998,-9.697022808506196,-2.6703923979770194,20.932118652627985,-23.28960134122006,"3.73","1.68",,,,"88.3",2361,"6.5",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"53.98",,,,,,,,17,3,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",179,"0","0.03"
"SL","2022-10-05","86.1","1.91","6.61","Gomber, Austin",608336,596295,,"swinging_strike",,,,,7,"Joey Gallo called out on strikes.","R","L","L","LAD","COL","S",,,0,1,2022,"-0.43","0.42","-0.72","1.95",,571970,641355,2,2,"Bot",,,,,661531,,,-5.412238602279266,-125.38177861100885,-5.8068250241529284,-3.6513261236654597,20.85165704644621,-26.921136919453318,"3.63","1.7",,,,"87",2343,"6.4",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"54.06",,,,,,,,17,2,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",202,"0","-0.095"
"FF","2022-10-05","91.9","2.01","6.68","Gomber, Austin",608336,596295,,"foul",,,,,5,"Joey Gallo called out on strikes.","R","L","L","LAD","COL","S",,,0,0,2022,"0.7","1.59","0.09","2.36",,571970,641355,2,2,"Bot",,,,,661531,,,-6.39301486211092,-133.5407106852567,-8.538891238078428,9.739001507565803,28.316566536916262,-11.470991950103667,"3.63","1.7",,,,"92",2128,"6.4",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"54.13",,,,,,,,17,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",158,"0","-0.061"
"SL","2022-10-05","85.2","2.03","6.56","Gomber, Austin",641355,596295,"single","hit_into_play",,,,,13,"Cody Bellinger singles on a line drive to right fielder Randal Grichuk.   Max Muncy to 2nd.","R","L","L","LAD","COL","X",9,"line_drive",1,2,2022,"-0.3","0.27","-1","1.74",,,571970,2,2,"Bot",158.49,118.11,,,661531,,,-6.544624393571932,-123.90741129883318,-5.62298699828718,-1.9611241800418204,22.432032733441925,-28.52011211655159,"3.84","1.75",250,"75.4",24,"85.8",2437,"6.5",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"54.01",0.843,0.813,"0.9",1,1,0,4,16,4,"Slider",0,1,0,1,1,0,0,1,"Infield shift","Standard",196,"0.023","0.348"
"SL","2022-10-05","85.8","2.01","6.57","Gomber, Austin",641355,596295,,"blocked_ball",,,,,13,"Cody Bellinger singles on a line drive to right fielder Randal Grichuk.   Max Muncy to 2nd.","R","L","L","LAD","COL","B",,,0,2,2022,"-0.48","0.55","-1.72","-0.23",,,571970,2,2,"Bot",,,,,661531,,,-7.854328673216672,-124.40816245079913,-11.00815229821789,-3.667854273595585,21.42877230719697,-24.55063050396478,"3.97","1.78",,,,"86.4",2484,"6.6",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"53.93",,,,,,,,16,3,"Slider",0,1,0,1,1,0,0,1,"Infield shift","Standard",168,"0","0.023"
"KC","2022-10-05","75.7","1.85","6.6","Gomber, Austin",641355,596295,,"foul",,,,,13,"Cody Bellinger singles on a line drive to right fielder Randal Grichuk.   Max Muncy to 2nd.","R","L","L","LAD","COL","S",,,0,1,2022,"-0.69","-1.14","-0.58","1.06",,,571970,2,2,"Bot",,,,,661531,,,-3.8437524334608306,-110.16375089203338,-2.393549140557874,-4.868994220924844,20.44161290384342,-41.21401495297562,"3.84","1.75",3,"71.4",-20,"75.5",2425,"6.3",662623,596295,661531,669911,663898,641857,678662,656248,641658,545341,"54.24",,,,,,,,16,2,"Knuckle Curve",0,1,0,1,1,0,0,1,"Infield shift","Standard",339,"0","-0.048"
