"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"CU","2022-10-03","78","2.36","5.67","Quintana, José",660636,500779,"field_out","hit_into_play",,,,,9,"Diego Castillo lines out to center fielder Dylan Carlson.","R","R","L","PIT","STL","X",8,"line_drive",1,1,2022,"-0.94","-0.7","0.48","1.57",,,,2,2,"Bot",133.12,86.41,,,668800,,,-2.3177982938894246,-113.62167878422535,-0.6158639395845216,-7.667063632193974,21.887346075144904,-38.31454991958227,"3.33","1.54",303,"86.6",23,"77.9",2359,"6.3",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"54.21",0.251,0.238,"0",1,0,0,3,14,3,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",305,"-0.011","-0.093"
"CH","2022-10-03","86.1","2.35","5.77","Quintana, José",660636,500779,,"ball",,,,,14,"Diego Castillo lines out to center fielder Dylan Carlson.","R","R","L","PIT","STL","B",,,0,1,2022,"1.13","0.42","1.05","0.95",,,,2,2,"Bot",,,,,668800,,,-5.393971525370442,-125.13249235968088,-6.04175463519678,12.959011826909997,25.386240629471054,-26.75087072630242,"3.43","1.56",,,,"86.3",1255,"6.5",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"54.03",,,,,,,,14,2,"Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard",130,"0","0.011"
"SI","2022-10-03","90.7","2.3","5.69","Quintana, José",660636,500779,,"called_strike",,,,,5,"Diego Castillo lines out to center fielder Dylan Carlson.","R","R","L","PIT","STL","S",,,0,0,2022,"1.32","0.95","0.13","2.35",,,,2,2,"Bot",,,,,668800,,,-8.273813322954261,-131.752376729674,-4.464986728718364,17.170953948878466,28.39215587777284,-20.30233292692938,"3.51","1.54",,,,"90.8",2099,"6.5",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"54.02",,,,,,,,14,1,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",159,"0","-0.017"
"CU","2022-10-03","78.5","2.34","5.69","Quintana, José",665833,500779,"field_out","hit_into_play",,,,,13,"Oneil Cruz pops out to second baseman Brendan Donovan.","R","L","L","PIT","STL","X",4,"popup",3,2,2022,"-0.9","-1","-0.82","1.48",,,,1,2,"Bot",137.25,118.25,,,668800,,,-5.186582784142475,-114.22996577147255,-0.3590830173926016,-6.788027545062291,23.08086869401995,-41.0110444040979,"3.76","1.82",206,"70.3",43,"78.5",2378,"6.5",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"53.97",0.354,0.374,"0",1,0,0,3,13,6,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",310,"-0.016","-0.207"
"CU","2022-10-03","78","2.39","5.69","Quintana, José",665833,500779,,"called_strike",,,,,9,"Oneil Cruz pops out to second baseman Brendan Donovan.","R","L","L","PIT","STL","S",,,3,1,2022,"-0.69","-0.85","0.43","1.93",,,,1,2,"Bot",,,,,668800,,,-2.948198563845794,-113.6157422215351,0.388298840614282,-5.391281174020251,22.023095234511146,-39.779381515517606,"3.88","1.79",,,,"78",2353,"6.4",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"54.13",,,,,,,,13,5,"Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard",306,"0","-0.049"
"CU","2022-10-03","78.4","2.4","5.71","Quintana, José",665833,500779,,"ball",,,,,13,"Oneil Cruz pops out to second baseman Brendan Donovan.","R","L","L","PIT","STL","B",,,2,1,2022,"-0.83","-0.82","-0.1","1.48",,,,1,2,"Bot",,,,,668800,,,-3.8835073657731947,-114.12930632480871,-0.738939117704186,-6.5000908490470835,22.238991815861386,-39.391851364092346,"3.91","1.69",,,,"78.6",2287,"6.6",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"53.93",,,,,,,,13,4,"Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard",302,"0","0.075"
"CU","2022-10-03","78.2","2.23","5.78","Quintana, José",665833,500779,,"ball",,,,,13,"Oneil Cruz pops out to second baseman Brendan Donovan.","R","L","L","PIT","STL","B",,,1,1,2022,"-1.01","-0.6","-0.8","1.46",,,,1,2,"Bot",,,,,668800,,,-4.6917414258219345,-113.76402191456376,-1.3045550359858247,-7.869744395329695,22.041082086510254,-37.3088683902088,"3.88","1.77",,,,"78.5",2306,"6.7",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"53.84",,,,,,,,13,3,"Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard",316,"0","0.033"
"SI","2022-10-03","89.7","2.24","5.77","Quintana, José",665833,500779,,"ball",,,,,2,"Oneil Cruz pops out to second baseman Brendan Donovan.","R","L","L","PIT","STL","B",,,0,1,2022,"1.5","0.93","-0.08","3.86",,,,1,2,"Bot",,,,,668800,,,-8.930019056252055,-130.25946655747873,-0.6337142678444464,18.981158921251783,29.94068388400571,-21.779930280106857,"3.99","1.98",,,,"89.6",2022,"6.6",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"53.95",,,,,,,,13,2,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",154,"0","0.016"
"CU","2022-10-03","77.2","2.29","5.75","Quintana, José",665833,500779,,"called_strike",,,,,9,"Oneil Cruz pops out to second baseman Brendan Donovan.","R","L","L","PIT","STL","S",,,0,0,2022,"-0.89","-0.85","0.39","1.82",,,,1,2,"Bot",,,,,668800,,,-2.4422924907167913,-112.38919849140383,0.19850417270316623,-7.0131048234082085,22.231379158424794,-39.62898905770994,"3.94","1.74",,,,"77.3",2202,"6.5",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"53.95",,,,,,,,13,1,"Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard",308,"0","-0.024"
"FF","2022-10-03","91.2","2.38","5.72","Quintana, José",666801,500779,"field_out","hit_into_play",,,,,5,"Rodolfo Castro grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.","R","R","L","PIT","STL","X",6,"ground_ball",3,1,2022,"0.14","1.43","-0.14","2.88",,,,0,2,"Bot",107.1,154.19,,,668800,,,-6.649418896997228,-132.76575017627096,-4.372134614324323,2.9846651712988925,26.76639934346989,-14.533407510933792,"3.47","1.6",10,"75.7",-15,"91.8",2111,"6.5",662309,500779,668800,502671,680977,660766,657557,572816,666185,663457,"54.01",0.06,0.054,"0",1,0,0,2,12,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",157,"-0.023","-0.375"
