"Name","pitch_type","p_throws","hitter","Pitches","Speed","Spin Rate","X Movement","Z Movement","Whiff Prop","Benefit Prop","Barrel Prop"
"Daysbel Hernández","SL","R","R",116,88.8870689655172,2787.3275862069,0.283879310344828,0.0329310344827586,0.155172413793103,0.491379310344828,0
"Dean Kremer","CU","R","L",161,76.7664596273292,2780.05590062112,0.739875776397516,-1.1739751552795,0.0559006211180124,0.515527950310559,0.0062111801242236
"Dean Kremer","FC","R","L",153,86.9516339869281,2395.78431372549,0.45124183006536,0.48562091503268,0.065359477124183,0.57516339869281,0.0261437908496732
"Dean Kremer","FC","R","R",347,86.9311239193084,2393.99135446686,0.460230547550432,0.457521613832853,0.109510086455331,0.492795389048991,0.0172910662824208
"Dean Kremer","FF","R","L",479,93.494363256785,2279.19624217119,-0.675762004175365,1.4860751565762,0.081419624217119,0.528183716075156,0.0187891440501044
"Dean Kremer","FF","R","R",221,93.2122171945701,2276.05882352941,-0.601266968325792,1.52488687782805,0.117647058823529,0.556561085972851,0.0407239819004525
"Dean Kremer","FS","R","L",290,84.1041379310345,1017.64359861592,-0.756896551724138,0.63,0.162068965517241,0.420689655172414,0.0137931034482759
"Dean Kremer","FS","R","R",111,83.972972972973,1013.89189189189,-0.714414414414414,0.684054054054054,0.171171171171171,0.423423423423423,0.027027027027027
"Dean Kremer","SI","R","R",272,92.0525735294118,2098.97794117647,-1.20797794117647,1.00904411764706,0.0220588235294118,0.584558823529412,0.00367647058823529
"Declan Cronin","SI","R","L",151,93.2430463576159,2575.05298013245,-1.03344370860927,0.191258278145695,0.0397350993377483,0.463576158940397,0.0198675496688742
"Declan Cronin","SI","R","R",294,93.4244897959184,2583.67346938776,-1.04258503401361,0.166496598639456,0.0680272108843537,0.547619047619048,0.00340136054421769
"Declan Cronin","SL","R","L",181,86.8657458563536,2756.51933701657,0.469281767955801,-0.187182320441989,0.116022099447514,0.602209944751381,0.0276243093922652
"Declan Cronin","SL","R","R",384,87.2088541666667,2776.11979166667,0.461692708333333,-0.122890625,0.166666666666667,0.510416666666667,0.00260416666666667
"Dedniel Núñez","FF","R","R",169,96.4331360946746,2521.76774193548,-0.27414201183432,1.36715976331361,0.130177514792899,0.644970414201183,0.0177514792899408
"Dedniel Núñez","SL","R","R",164,87.4768292682927,2608.22580645161,0.117743902439024,-0.305426829268293,0.164634146341463,0.542682926829268,0
"Deivi García","FF","R","R",103,95.0446601941748,2248.21359223301,-0.81495145631068,1.44116504854369,0.135922330097087,0.485436893203884,0.00970873786407767
"Dennis Santana","FC","R","R",147,90.3612244897959,2587.65306122449,0.108843537414966,0.851156462585034,0.136054421768707,0.63265306122449,0.00680272108843537
"Dennis Santana","FF","R","L",118,95.3279661016949,2492.88695652174,-0.93864406779661,1.30338983050847,0.11864406779661,0.5,0
"Dennis Santana","FF","R","R",171,96.0543859649123,2524.93902439024,-0.968070175438597,1.2646783625731,0.0584795321637427,0.485380116959064,0.00584795321637427
"Dennis Santana","SI","R","R",100,95.19,2440.42424242424,-1.4265,0.8586,0,0.58,0.03
"Dennis Santana","SL","R","R",279,87.1028673835125,2552.95185185185,0.225985663082437,0.189784946236559,0.211469534050179,0.541218637992832,0.014336917562724
"Derek Law","FC","R","L",222,91.2945945945946,2281.93693693694,0.181981981981982,0.743288288288288,0.081081081081081,0.540540540540541,0.00900900900900901
"Derek Law","FC","R","R",296,91.7182432432432,2294.03741496599,0.180743243243243,0.737263513513513,0.14527027027027,0.570945945945946,0.00337837837837838
"Derek Law","FF","R","R",144,95.0965277777778,2103.97916666667,-0.313819444444444,1.37465277777778,0.0694444444444445,0.506944444444444,0.0208333333333333
"Derek Law","SI","R","R",129,94.7209302325581,2101.9140625,-1.06736434108527,1.06387596899225,0.0542635658914729,0.542635658914729,0.00775193798449612
"Derek Law","SL","R","L",167,87.2736526946108,2298.22155688623,0.262574850299401,0.0711976047904192,0.233532934131736,0.544910179640719,0.0119760479041916
"Derek Law","SL","R","R",244,87.2430327868853,2290.17283950617,0.262459016393443,0.0332377049180328,0.14344262295082,0.524590163934426,0.0122950819672131
"Devin Williams","CH","R","R",101,84.3534653465346,2719.77227722772,-1.63188118811881,-0.293267326732673,0.217821782178218,0.534653465346535,0
"Devin Williams","FF","R","L",102,95.1509803921569,2363.83333333333,-0.988235294117647,1.30921568627451,0.156862745098039,0.509803921568627,0
"Devin Williams","FF","R","R",107,94.3046728971963,2348.80373831776,-0.955046728971963,1.32803738317757,0.121495327102804,0.523364485981308,0
"Dillon Tate","SI","R","R",230,92.5978260869565,1979.67391304348,-1.34,0.364,0.0391304347826087,0.569565217391304,0.0173913043478261
"Dillon Tate","ST","R","R",178,79.4926966292135,2459.59550561798,0.948483146067416,0.431685393258427,0.146067415730337,0.455056179775281,0.00561797752808989
"Drew Rasmussen","FF","R","L",144,97.4395833333333,2529.21678321678,-0.395347222222222,1.49472222222222,0.145833333333333,0.680555555555556,0
"Drew Smith","FF","R","R",101,94.7069306930693,2552.71428571429,-0.593762376237624,1.48653465346535,0.118811881188119,0.514851485148515,0.0198019801980198
"Drew Smyly","KC","L","L",190,80.2942105263158,2283.46315789474,0.252,-0.279157894736842,0.1,0.421052631578947,0
"Drew Smyly","KC","L","R",304,79.8381578947368,2283.40460526316,0.276118421052632,-0.289572368421053,0.108552631578947,0.476973684210526,0.00986842105263158
"Drew Smyly","SI","L","L",243,92.6572016460905,2160.83127572016,0.589958847736626,1.47489711934156,0.0905349794238684,0.559670781893004,0.00411522633744856
"Drew Smyly","SI","L","R",242,92.5884297520661,2158.72727272727,0.614256198347107,1.47429752066116,0.0454545454545455,0.53305785123967,0.012396694214876
"Drew Thorpe","CH","R","L",157,81.5700636942675,2125.1974522293,-1.11114649681529,1.20044585987261,0.191082802547771,0.547770700636943,0.00636942675159236
"Drew Thorpe","FF","R","R",136,91.2169117647059,2191.52941176471,-0.403014705882353,1.40169117647059,0.0294117647058823,0.573529411764706,0.0367647058823529
"Dylan Cease","FF","R","L",748,96.8939839572192,2559.91030789826,-0.219211229946524,1.51870320855615,0.0614973262032085,0.479946524064171,0.0133689839572193
"Dylan Cease","FF","R","R",638,96.8313479623825,2552.59654631083,-0.188557993730408,1.54710031347962,0.128526645768025,0.545454545454546,0.0156739811912226
"Dylan Cease","KC","R","L",155,82.3561290322581,2709.4,0.243225806451613,-1.3121935483871,0.0516129032258065,0.419354838709677,0.0193548387096774
"Dylan Cease","SL","R","L",604,87.6907284768212,2785.29470198676,0.185827814569536,0.152582781456954,0.208609271523179,0.539735099337748,0.00662251655629139
"Dylan Cease","SL","R","R",768,87.6334635416667,2776.15254237288,0.176484375,0.161119791666667,0.200520833333333,0.522135416666667,0.00911458333333333
"Dylan Cease","ST","R","R",103,82.8611650485437,2905.42718446602,0.935533980582524,-0.936893203883495,0.0970873786407767,0.41747572815534,0.00970873786407767
"Dylan Floro","SI","R","L",144,89.7256944444444,2078.12587412587,-1.31701388888889,0.65,0.0486111111111111,0.625,0.00694444444444444
"Dylan Floro","SI","R","R",358,89.9527932960894,2087.98879551821,-1.29111731843575,0.697625698324022,0.0251396648044692,0.600558659217877,0.0111731843575419
"Dylan Floro","SL","R","R",225,83.4177777777778,1967.30666666667,0.102622222222222,0.388622222222222,0.146666666666667,0.462222222222222,0.00888888888888889
"Dylan Lee","CH","L","R",100,85.656,1640.24,1.0121,0.9662,0.24,0.51,0.01
"Dylan Lee","FF","L","R",188,92.3776595744681,2252.68617021277,0.673989361702128,1.59154255319149,0.101063829787234,0.553191489361702,0.0212765957446809
"Dylan Lee","SL","L","L",175,84.1737142857143,2069.69142857143,-0.214571428571429,0.469942857142857,0.28,0.645714285714286,0.00571428571428571
"Dylan Lee","SL","L","R",295,83.9369491525424,2065.0406779661,-0.188949152542373,0.457627118644068,0.206779661016949,0.6,0.0101694915254237
"Eduard Bazardo","SL","R","R",109,82.6715596330275,2521.46788990826,1.33394495412844,-0.0976146788990826,0.174311926605505,0.486238532110092,0
"Eduardo Rodriguez","CH","L","R",195,86.6702564102564,1952.5641025641,1.34307692307692,0.518358974358974,0.117948717948718,0.394871794871795,0.0102564102564103
"Eduardo Rodriguez","FC","L","R",161,88.7229813664596,2260.89440993789,-0.114968944099379,0.702919254658385,0.0496894409937888,0.540372670807453,0.0186335403726708
"Eduardo Rodriguez","FF","L","R",309,91.9611650485437,2265.85113268608,0.494692556634304,1.19669902912621,0.0970873786407767,0.553398058252427,0.0226537216828479
"Eduardo Salazar","SI","R","R",174,94.201724137931,2014.45977011494,-1.36132183908046,0.444597701149425,0.0229885057471265,0.551724137931034,0.00574712643678161
"Eduardo Salazar","SL","R","R",147,87.6891156462585,2008.53741496599,0.338979591836735,-0.0127210884353742,0.17687074829932,0.442176870748299,0.0136054421768707
"Edward Cabrera","CH","R","L",319,93.0244514106583,1640.5987460815,-1.34122257053292,0.560595611285266,0.106583072100314,0.448275862068966,0.0188087774294671
"Edward Cabrera","CH","R","R",260,93.0384615384615,1647.78076923077,-1.31861538461538,0.600769230769231,0.219230769230769,0.538461538461539,0.00769230769230769
"Edward Cabrera","CU","R","L",228,84.7263157894737,2504.93421052632,0.693684210526316,-0.445877192982456,0.0789473684210526,0.486842105263158,0.0087719298245614
"Edward Cabrera","CU","R","R",150,84.8526666666667,2514.92,0.672266666666667,-0.473066666666667,0.146666666666667,0.526666666666667,0.0133333333333333
"Edward Cabrera","FF","R","L",289,96.1602076124567,2237.96539792388,-0.771003460207612,1.28979238754325,0.0519031141868512,0.480968858131488,0.0173010380622837
"Edward Cabrera","FF","R","R",182,96.5461538461538,2266.78021978022,-0.750164835164835,1.2917032967033,0.0769230769230769,0.5,0.0274725274725275
"Edward Cabrera","SI","R","R",103,96.6747572815534,2198.45631067961,-1.31203883495146,0.917281553398058,0.0679611650485437,0.495145631067961,0.00970873786407767
"Edward Cabrera","SL","R","R",139,89.2028776978417,2361.23021582734,0.148776978417266,0.271510791366906,0.129496402877698,0.517985611510791,0.0215827338129496
"Edwin Díaz","FF","R","L",265,97.5501886792453,2350.44528301887,-1.15139622641509,1.07728301886792,0.154716981132075,0.490566037735849,0.00377358490566038
"Edwin Díaz","FF","R","R",210,97.4066666666667,2346.05238095238,-1.09580952380952,1.12852380952381,0.119047619047619,0.523809523809524,0.0142857142857143
"Edwin Díaz","SL","R","L",210,89.7661904761905,2296.44285714286,0.0732857142857143,0.451,0.161904761904762,0.452380952380952,0.0238095238095238
"Edwin Díaz","SL","R","R",227,89.4757709251101,2295.69603524229,0.106607929515419,0.424185022026432,0.242290748898678,0.590308370044053,0.00440528634361234
"Edwin Uceta","CH","R","L",128,88.24609375,2189.296875,-1.418046875,-0.031015625,0.15625,0.5390625,0
"Edwin Uceta","CH","R","R",101,88.3485148514851,2182.49504950495,-1.40653465346535,-0.014950495049505,0.227722772277228,0.514851485148515,0.0099009900990099
"Edwin Uceta","FC","R","R",107,89.3336448598131,2546.07476635514,0.127102803738318,0.856261682242991,0.158878504672897,0.644859813084112,0.00934579439252336
"Edwin Uceta","FF","R","L",132,94.2068181818182,2390.27272727273,-1.08545454545455,1.17742424242424,0.189393939393939,0.613636363636364,0.0151515151515152
"Edwin Uceta","FF","R","R",137,94.1401459854015,2397.78832116788,-1.02810218978102,1.2329197080292,0.131386861313869,0.481751824817518,0
"Eli Morgan","FF","R","L",118,92.1457627118644,2252.97457627119,-0.914661016949153,1.3821186440678,0.0593220338983051,0.516949152542373,0
"Eli Morgan","FF","R","R",142,92.2387323943662,2251.39436619718,-0.800845070422535,1.37415492957746,0.0774647887323944,0.563380281690141,0.0140845070422535
"Eli Morgan","SL","R","R",172,86.8052325581395,2394.3488372093,0.263372093023256,0.198313953488372,0.168604651162791,0.488372093023256,0.00581395348837209
"Elvis Peguero","SI","R","L",153,96.6496732026144,1864.41830065359,-1.39045751633987,0.356013071895425,0.0588235294117648,0.581699346405229,0.0130718954248366
"Elvis Peguero","SI","R","R",256,96.86328125,1874.9921875,-1.412578125,0.3559375,0.05078125,0.50390625,0.015625
"Elvis Peguero","SL","R","L",156,89.999358974359,2612.25641025641,0.298269230769231,-0.158653846153846,0.192307692307692,0.493589743589744,0.00641025641025641
"Elvis Peguero","SL","R","R",263,90.0992395437262,2621.79087452472,0.289619771863118,-0.154638783269962,0.167300380228137,0.532319391634981,0
"Emerson Hancock","CH","R","L",132,86.5969696969697,1866.73484848485,-1.44386363636364,0.253636363636364,0.0833333333333333,0.46969696969697,0
"Emerson Hancock","FF","R","L",206,93.357281553398,2382.96601941748,-1.06985436893204,1.11470873786408,0.121359223300971,0.567961165048544,0.0194174757281553
"Emerson Hancock","FF","R","R",129,93.4697674418605,2394.13178294574,-1.09031007751938,1.18007751937984,0.10077519379845,0.558139534883721,0.0310077519379845
"Emerson Hancock","SI","R","L",106,93.1896226415094,2321.49056603774,-1.50066037735849,0.723301886792453,0.0660377358490566,0.424528301886792,0.00943396226415094
"Emerson Hancock","SI","R","R",192,93.1729166666667,2323.72916666667,-1.46822916666667,0.716145833333333,0.0416666666666667,0.572916666666667,0.0364583333333333
"Emilio Pagán","FC","R","R",123,86.4463414634146,2437.38211382114,0.347154471544715,0.466747967479675,0.113821138211382,0.504065040650407,0
"Emilio Pagán","FF","R","L",154,94.5344155844156,2553.00649350649,-0.598636363636364,1.51071428571429,0.136363636363636,0.545454545454545,0.0324675324675325
"Emilio Pagán","FF","R","R",189,94.6015873015873,2553.19576719577,-0.563915343915344,1.54169312169312,0.126984126984127,0.624338624338624,0
"Emmanuel Clase","FC","R","L",383,99.5109660574413,2581.88250652741,0.264360313315927,0.96467362924282,0.120104438642298,0.626631853785901,0
"Emmanuel Clase","FC","R","R",382,99.5159685863874,2585.02356020942,0.291884816753927,0.957513089005236,0.120418848167539,0.56282722513089,0.00785340314136126
"Emmanuel Clase","SL","R","R",144,91.1243055555556,2585.34722222222,0.583819444444444,0.194027777777778,0.180555555555556,0.520833333333333,0.0138888888888889
"Emmanuel Ramirez","FF","R","R",118,93.9338983050847,2301.89830508475,-0.11,1.4821186440678,0.076271186440678,0.584745762711865,0.0169491525423729
"Enyel De Los Santos","FF","R","L",219,95.0269406392694,2182.71689497717,-0.967945205479452,1.08246575342466,0.105022831050228,0.54337899543379,0.0319634703196347
"Enyel De Los Santos","FF","R","R",337,95.7379821958457,2216.25519287834,-0.968367952522255,1.08163204747774,0.103857566765579,0.560830860534125,0.0207715133531157
"Enyel De Los Santos","SL","R","L",120,86.2658333333333,2187.8,0.09225,0.518416666666667,0.141666666666667,0.466666666666667,0.025
"Enyel De Los Santos","SL","R","R",364,86.5093406593407,2229.74175824176,0.156840659340659,0.480989010989011,0.203296703296703,0.538461538461539,0.0192307692307692
"Erick Fedde","CH","R","L",425,87.6731764705882,1729.56470588235,-0.907035294117647,0.311270588235294,0.0611764705882353,0.425882352941177,0.0117647058823529
"Erick Fedde","FC","R","L",631,89.8353407290016,2137.30744849445,0.229635499207607,0.59391442155309,0.098256735340729,0.527733755942948,0.0126782884310618
"Erick Fedde","FC","R","R",303,90.1273927392739,2177.92409240924,0.243069306930693,0.586468646864686,0.089108910891089,0.587458745874587,0.0165016501650165
"Erick Fedde","SI","R","L",331,92.9984894259819,1977.24471299094,-0.77154078549849,0.758640483383686,0.0513595166163142,0.48036253776435,0.0151057401812689
"Erick Fedde","SI","R","R",543,93.019152854512,1992.84346224678,-0.755524861878453,0.779226519337017,0.0902394106813996,0.524861878453039,0.0128913443830571
"Erick Fedde","ST","R","R",500,83.6316,2357.146,0.96862,0.40314,0.12,0.492,0.014
"Erik Miller","CH","L","R",364,85.5074175824176,1787.30919220056,1.325,0.184395604395604,0.123626373626374,0.486263736263736,0.00824175824175824
"Erik Miller","FF","L","L",261,96.9708812260536,2279.625,0.689310344827586,1.3464367816092,0.0996168582375479,0.513409961685824,0.00383141762452107
"Erik Miller","FF","L","R",368,96.7836956521739,2267.82960893855,0.723940217391304,1.33921195652174,0.125,0.442934782608696,0.016304347826087
"Erik Miller","SL","L","L",159,83.4710691823899,2653.20382165605,-0.934528301886792,-0.18503144654088,0.132075471698113,0.465408805031447,0
"Erik Swanson","FF","R","L",159,94.0666666666667,2276.56603773585,-0.832201257861635,1.46610062893082,0.0943396226415094,0.515723270440251,0.0125786163522013
"Erik Swanson","FF","R","R",173,93.7184971098266,2266.0289017341,-0.810057803468208,1.47658959537572,0.092485549132948,0.514450867052023,0.023121387283237
"Erik Swanson","FS","R","L",137,85.0474452554745,1230.91240875912,-0.95007299270073,0.295620437956204,0.145985401459854,0.496350364963504,0.0291970802919708
"Erik Swanson","SL","R","R",127,86.7661417322835,2318.5,0.408582677165354,0.261338582677165,0.0708661417322834,0.480314960629921,0.0078740157480315
"Ethan Roberts","ST","R","L",139,81.1647482014389,3040.12949640288,1.65532374100719,-0.152877697841727,0.136690647482014,0.539568345323741,0.00719424460431655
"Ethan Roberts","ST","R","R",142,81.4183098591549,3064.02816901408,1.61845070422535,-0.114929577464789,0.105633802816901,0.485915492957746,0.0140845070422535
"Evan Phillips","FC","R","L",135,92.8148148148148,2426.6962962963,0.0408888888888889,0.712518518518519,0.0740740740740741,0.540740740740741,0.00740740740740741
"Evan Phillips","FF","R","L",150,96.0693333333333,2369.71333333333,-0.808466666666667,1.26786666666667,0.0933333333333334,0.466666666666667,0
"Evan Phillips","FF","R","R",187,96.3262032085562,2424.45989304813,-0.79524064171123,1.28566844919786,0.187165775401069,0.679144385026738,0.0053475935828877
"Evan Phillips","ST","R","R",264,85.1382575757576,2647.65909090909,1.33473484848485,0.0393560606060606,0.140151515151515,0.503787878787879,0.00757575757575758
"Fernando Cruz","FC","R","L",123,88.9666666666667,2418.07317073171,0.32739837398374,0.687886178861789,0.113821138211382,0.609756097560976,0.048780487804878
"Fernando Cruz","FC","R","R",168,88.3767857142857,2471.33333333333,0.396845238095238,0.600416666666667,0.101190476190476,0.535714285714286,0.0119047619047619
"Fernando Cruz","FF","R","L",173,94.5271676300578,2276.59537572254,-0.572890173410405,1.41462427745665,0.0520231213872832,0.468208092485549,0.0115606936416185
"Fernando Cruz","FF","R","R",196,94.7683673469388,2285.79081632653,-0.551530612244898,1.41219387755102,0.0510204081632653,0.581632653061224,0.0153061224489796
"Fernando Cruz","FS","R","L",225,81.5893333333333,899.208888888889,-0.490844444444444,0.226888888888889,0.2,0.422222222222222,0.00444444444444444
"Fernando Cruz","FS","R","R",252,81.4444444444444,859.242063492063,-0.451230158730159,0.287698412698413,0.265873015873016,0.496031746031746,0
"Framber Valdez","CH","L","R",416,89.7257211538462,1674.74441687345,1.23050480769231,0.0649038461538462,0.168269230769231,0.483173076923077,0
"Framber Valdez","CU","L","R",716,79.6277932960894,2905.77728613569,-0.932807262569832,-1.22276536312849,0.138268156424581,0.476256983240224,0.00698324022346369
"Framber Valdez","SI","L","L",197,94.6979695431472,2167.00512820513,1.35401015228426,0.644416243654822,0.0456852791878172,0.573604060913706,0.0152284263959391
"Framber Valdez","SI","L","R",1005,93.980895522388,2149.74432989691,1.37801990049751,0.504358208955224,0.0398009950248757,0.580099502487562,0.0189054726368159
"Frankie Montas","FC","R","L",290,90.3986206896552,2413.69655172414,0.171896551724138,0.505551724137931,0.0689655172413793,0.517241379310345,0.0275862068965517
"Frankie Montas","FC","R","R",202,90.3113861386139,2447.16831683168,0.147376237623762,0.447425742574257,0.123762376237624,0.574257425742574,0.0247524752475248
"Frankie Montas","FF","R","L",509,95.4445972495088,2373.76031434185,-0.450923379174853,1.26463654223969,0.0746561886051081,0.49901768172888,0.0216110019646365
"Frankie Montas","FF","R","R",359,95.9103064066852,2406.47353760446,-0.387270194986072,1.29412256267409,0.142061281337047,0.484679665738162,0.00835654596100279
"Frankie Montas","FS","R","L",347,86.0253602305475,1515.17002881844,-0.783659942363112,0.203602305475504,0.15850144092219,0.429394812680115,0.00576368876080692
"Frankie Montas","FS","R","R",136,85.9875,1514.14705882353,-0.780441176470588,0.190588235294118,0.191176470588235,0.389705882352941,0.00735294117647059
"Frankie Montas","SI","R","L",168,95.0392857142857,2259.77976190476,-1.15059523809524,0.756488095238095,0.0238095238095238,0.535714285714286,0.0119047619047619
"Frankie Montas","SI","R","R",341,94.6780058651026,2253.28152492669,-1.14979472140762,0.784457478005865,0.0586510263929619,0.589442815249267,0.0146627565982405
"Frankie Montas","SL","R","R",218,85.3876146788991,2529.34403669725,0.618302752293578,0.270733944954128,0.137614678899083,0.472477064220184,0.0137614678899083
"Fraser Ellard","FF","L","R",142,95.0753521126761,2563.65492957746,0.933239436619718,1.19633802816901,0.0845070422535212,0.485915492957746,0.0140845070422535
"Freddy Peralta","CH","R","L",376,87.6452127659575,1733.45576407507,-1.29609042553191,0.368271276595745,0.13031914893617,0.49468085106383,0.00531914893617021
"Freddy Peralta","CH","R","R",160,87.891875,1726.38364779874,-1.275375,0.347125,0.21875,0.5,0.00625
"Freddy Peralta","CU","R","L",124,78.2088709677419,2208.65322580645,0.386290322580645,-0.403145161290323,0.0967741935483871,0.483870967741935,0.00806451612903226
"Freddy Peralta","FF","R","L",869,93.912082853855,2418.39745075319,-0.562980437284235,1.38088607594937,0.125431530494822,0.489067894131185,0.0149597238204833
"Freddy Peralta","FF","R","R",781,94.8106274007682,2455.91591203105,-0.566722151088348,1.3962099871959,0.0819462227912932,0.487836107554417,0.0153649167733675
"Freddy Peralta","SL","R","L",194,81.2835051546392,2332.0103626943,0.620360824742268,0.200721649484536,0.170103092783505,0.484536082474227,0.0309278350515464
"Freddy Peralta","SL","R","R",467,81.5222698072805,2351.04989154013,0.638115631691649,0.180728051391863,0.162740899357602,0.453961456102784,0.00642398286937901
"Garrett Cleavinger","FC","L","R",214,90.6929906542056,2518.57547169811,-0.28803738317757,0.550747663551402,0.135514018691589,0.570093457943925,0.0233644859813084
"Garrett Cleavinger","FF","L","R",229,96.3764192139738,2345.70046082949,0.654890829694323,1.38484716157205,0.0960698689956332,0.419213973799127,0.00873362445414847
"Garrett Cleavinger","SL","L","R",154,87.4038961038961,2604.9477124183,-0.49974025974026,-0.0121428571428571,0.168831168831169,0.603896103896104,0.025974025974026
"Garrett Cleavinger","ST","L","R",101,80.8851485148515,2835.39603960396,-1.54861386138614,-0.24029702970297,0.158415841584158,0.386138613861386,0.0099009900990099
"Garrett Crochet","CH","L","R",142,90.9887323943662,2081.88028169014,1.32654929577465,0.752816901408451,0.112676056338028,0.373239436619718,0.0140845070422535
"Garrett Crochet","FC","L","L",104,90.8259615384615,2607.9603960396,-0.340865384615385,0.447884615384615,0.153846153846154,0.576923076923077,0.0288461538461538
"Garrett Crochet","FC","L","R",579,91.667530224525,2602.28076256499,-0.31440414507772,0.490811744386874,0.177892918825561,0.544041450777202,0.0172711571675302
"Garrett Crochet","FF","L","L",192,97.3052083333333,2516.90957446808,0.706145833333333,1.25770833333333,0.15625,0.546875,0
"Garrett Crochet","FF","L","R",1094,97.1297989031079,2496.73708487085,0.672202925045704,1.3036928702011,0.151736745886654,0.570383912248629,0.0164533820840951
"Garrett Crochet","ST","L","R",158,84.0126582278481,2438.58783783784,-1.25151898734177,-0.0610759493670886,0.158227848101266,0.468354430379747,0.0379746835443038
"Gavin Stone","CH","R","L",407,87.480343980344,1660.5257985258,-1.16375921375921,0.454078624078624,0.179361179361179,0.474201474201474,0.00491400491400491
"Gavin Stone","CH","R","R",166,87.4463855421687,1676.55421686747,-1.12777108433735,0.475963855421687,0.168674698795181,0.457831325301205,0.036144578313253
"Gavin Stone","FF","R","L",335,94.7677611940298,2226.99104477612,-0.727880597014925,1.35337313432836,0.0626865671641791,0.546268656716418,0.0119402985074627
"Gavin Stone","FF","R","R",219,95.0908675799087,2252.46118721461,-0.699086757990868,1.38584474885845,0.0730593607305936,0.479452054794521,0.0182648401826484
"Gavin Stone","SI","R","L",114,95.3815789473684,2089.87719298246,-1.23938596491228,1.01026315789474,0.0789473684210527,0.526315789473684,0.0175438596491228
"Gavin Stone","SI","R","R",350,95.2831428571429,2094.10285714286,-1.22422857142857,1.01497142857143,0.0542857142857143,0.602857142857143,0.0142857142857143
"Gavin Stone","SL","R","R",274,88.8401459854015,2079.47080291971,0.2,0.103978102189781,0.171532846715329,0.529197080291971,0.0109489051094891
"Gavin Williams","CU","R","L",153,79.3156862745098,2377.20261437908,0.878888888888889,-1.23496732026144,0.0588235294117647,0.464052287581699,0.0065359477124183
"Gavin Williams","CU","R","R",118,79.721186440678,2385.25423728814,0.84593220338983,-1.22372881355932,0.0593220338983051,0.406779661016949,0
"Gavin Williams","FF","R","L",345,96.7449275362319,2312.68405797101,-0.936724637681159,1.25289855072464,0.11304347826087,0.579710144927536,0.0115942028985507
"Gavin Williams","FF","R","R",357,96.5028011204482,2307.01680672269,-0.93344537815126,1.30025210084034,0.0812324929971988,0.504201680672269,0.0140056022408964
"George Kirby","FF","R","L",535,95.9194392523364,2222.93058161351,-0.779121495327103,1.31065420560748,0.127102803738318,0.54392523364486,0.0186915887850467
"George Kirby","FF","R","R",488,96.1227459016393,2242.68237704918,-0.791967213114754,1.32079918032787,0.176229508196721,0.530737704918033,0.0307377049180328
"George Kirby","FS","R","L",212,85.886320754717,944.632075471698,-0.787075471698113,0.109716981132075,0.117924528301887,0.415094339622641,0.0141509433962264
"George Kirby","KC","R","L",173,83.3751445086705,2465.80924855491,0.7178612716763,-1.15606936416185,0.115606936416185,0.485549132947977,0
"George Kirby","SI","R","L",143,96.0328671328671,2227.58041958042,-1.30244755244755,0.935944055944056,0.0559440559440559,0.475524475524476,0.013986013986014
"George Kirby","SI","R","R",542,96.0370848708487,2218.37269372694,-1.32287822878229,0.969778597785978,0.0498154981549816,0.625461254612546,0.00922509225092251
"George Kirby","SL","R","L",321,86.7965732087227,2354.92523364486,0.67576323987539,-0.21404984423676,0.0778816199376947,0.582554517133956,0.0186915887850467
"George Kirby","SL","R","R",381,87.5548556430446,2371.69028871391,0.616010498687664,-0.212650918635171,0.125984251968504,0.530183727034121,0.010498687664042
"George Soriano","FF","R","R",134,94.1828358208955,2137.22388059702,-0.760522388059702,0.936194029850746,0.0895522388059701,0.462686567164179,0.0149253731343284
"George Soriano","SL","R","R",157,84.0808917197452,2702.20382165605,0.709808917197452,0.027452229299363,0.133757961783439,0.56687898089172,0.0191082802547771
"Gerrit Cole","FC","R","L",147,91.3945578231292,2476.85714285714,0.26469387755102,0.742448979591837,0.0476190476190476,0.489795918367347,0.0272108843537415
"Gerrit Cole","FF","R","L",440,95.9177272727273,2360.26590909091,-0.541,1.46113636363636,0.102272727272727,0.527272727272727,0.00909090909090909
"Gerrit Cole","FF","R","R",256,95.916796875,2363.60546875,-0.5738671875,1.4845703125,0.078125,0.55859375,0.0234375
"Gerrit Cole","KC","R","L",194,82.5046391752577,2743.80927835052,0.741546391752577,-1.21247422680412,0.11340206185567,0.561855670103093,0.0103092783505155
"Gerrit Cole","SL","R","L",103,88.2019417475728,2545.66019417476,0.460097087378641,0.105631067961165,0.0873786407766991,0.427184466019417,0.00970873786407767
"Gerrit Cole","SL","R","R",128,88.32578125,2546.34375,0.45078125,0.11859375,0.1796875,0.5546875,0
"Gerson Garabito","CU","R","R",108,82.1194444444444,2610.82407407407,1.06462962962963,-0.203425925925926,0.138888888888889,0.518518518518518,0
"Gerson Garabito","FF","R","L",103,93.3883495145631,2390.82524271845,-0.436601941747573,1.37281553398058,0.0679611650485437,0.514563106796116,0.0194174757281553
"Giovanny Gallegos","FF","R","R",105,92.2961904761905,2312.72380952381,-0.58647619047619,1.45190476190476,0.0285714285714286,0.438095238095238,0.019047619047619
"Giovanny Gallegos","SL","R","R",130,83.75,2284.80769230769,0.0521538461538462,0.194307692307692,0.192307692307692,0.507692307692308,0.00769230769230769
